id	motif	correlation	p-val
MA0007.3	Ar	0.012531629060860824	0.15335073968556887
MA0649.1	HEY2	-0.014247273679822672	0.21966074645889527
MA0834.1	ATF7	0.04209054343774915	0.40328034214433023
MA0161.2	NFIC	-0.02702993476390885	0.5254280022757056
MA0632.2	TCFL5	-0.004966248318553004	0.0884042958526871
MA1118.1	SIX1	-0.04145819884538583	1.1700367843841823
MA1420.1	IRF5	-0.03614150360226531	1.074208725283389
MA1506.1	HOXD10	-0.007615945398807205	0.08313223980651097
MA0639.1	DBP	0.10133120695501584	1.2491009107778663
MA0150.2	Nfe2l2	-0.002819782521575641	0.030925206040562862
MA0715.1	PROP1	-0.02288821104355166	0.23082976049989504
MA1624.1	Stat5a	0.06404879970476009	0.8413251810459148
MA0640.2	ELF3	-0.012571221709251117	0.23590580479213916
MA1126.1	FOS::JUN(var.2)	0.018838679430075247	0.22377500861501054
MA1134.1	FOS::JUNB	-0.017823098987341083	0.2809194131976816
MA0042.1	FOXI1	-0.051779449299907514	0.8003653136449125
MA0105.3	NFKB1	-0.01815068333595999	0.20754968633677642
MA0736.1	GLIS2	-0.06424893552670405	1.3622626060007337
MA1616.1	Prdm15	-0.004472538203000981	0.06566730855144479
MA1145.1	FOSL2::JUND(var.2)	0.04042930744960842	0.4642055216546786
MA0002.2	RUNX1	0.025723245859146482	0.5317380749511562
MA0490.2	JUNB	-0.04331306705996399	0.8387945418336494
MA1105.1	GRHL2	-0.03793663291633245	0.826518085953606
MA1648.1	TCF12(var.2)	-0.0031149169206619682	0.06431959260614029
MA0620.3	MITF	0.030273244378156837	0.321507797455655
MA0156.1	FEV	0.03495096111297644	0.6427418650552257
MA0595.1	SREBF1	0.07359868848323677	0.9503468294750338
MA0797.1	TGIF2	0.0009898888561874267	0.010715149255384434
MA1102.2	CTCFL	-0.015614610251039511	0.2964818993168728
MA0615.1	Gmeb1	0.015897577047348083	0.22979932334356445
MA0511.1	RUNX2	0.039000708222389706	0.4919988439534049
MA1652.1	ZKSCAN5	0.01593266201205547	0.20726251176760463
MA0507.1	POU2F2	-0.03902295616199233	0.566444313402924
MA0901.1	HOXB13	0.16124053758382076	2.1572642253257803
MA0616.1	Hes2	-0.00865387010574341	0.20750988790455765
MA0095.2	YY1	-0.004639993384480312	0.05656731401932779
MA0024.2	E2F1	-0.028155604213476418	0.5872877492706479
MA0663.1	MLX	0.17856829101219934	3.910790230939053
MA1653.1	ZNF148	0.06295849595218846	0.8735764407339021
MA0748.1	YY2	0.008856726646423351	0.12174586841646771
MA0484.2	HNF4G	0.0003172134757043055	0.004286051691699266
MA1142.1	FOSL1::JUND	-0.03718217924237217	1.2795939239588017
MA0900.1	HOXA2	-0.02756739163398777	0.44408494977083884
MA0479.1	FOXH1	0.07510769551992415	1.31619351774492
MA1120.1	SOX13	-0.004334329605103025	0.05269132017261213
MA0092.1	Hand1::Tcf3	-0.014413508415222103	0.23140356321386873
MA0147.1	Myc	-0.027646491043269866	0.8195409926758663
MA0662.1	MIXL1	-0.036371383905410185	0.7612358419834581
MA0018.3	CREB1	-0.006620499059557699	0.06596793987546995
MA0830.2	TCF4	-0.016006218470633025	0.45220584567989147
MA0833.2	ATF4	0.02874678388237891	0.2754039881870303
MA1467.1	ATOH1(var.2)	-0.02645065847504853	0.4865392627472874
MA0052.3	MEF2A	0.15081209941767207	2.645777663957456
MA0058.3	MAX	-0.012284115511924293	0.22521530332776482
MA0143.2	Sox2	0.01097817668318779	0.12012387075997728
MA0038.2	GFI1	0.012831357959657414	0.17470736953257873
MA0112.1	ESR1	0.0025076648741960647	0.02945468515785859
MA0681.2	PHOX2B	0.04873804078064813	0.4467417386720425
MA0018.4	CREB1	0.08122304691374281	1.3296892495250239
MA1110.1	NR1H4	-0.01884780216216978	0.3164617665789498
MA1151.1	RORC	-0.011074088096618443	0.1534057165448279
MA0114.3	Hnf4a	-0.03639924264513051	0.6301255220920159
MA0822.1	HES7	-0.010786298505961647	0.11243968471567434
MA1127.1	FOSB::JUN	0.010816508049960382	0.10072697136192213
MA1642.1	NEUROG2(var.2)	-0.02900174295902209	0.6776315887480501
MA1107.2	KLF9	-0.03591692895069627	0.5399447875571071
MA0777.1	MYBL2	0.012295161465182858	0.1568707915493408
MA0063.1	Nkx2-5	0.1078966770172114	2.950250339618829
MA1575.1	THRB(var.2)	-0.025440534707158485	0.47469523478045983
MA0806.1	TBX4	0.025220732569694877	0.6303096853059558
MA0908.1	HOXD11	0.0027772655487062823	0.030486121163973767
MA1620.1	Ptf1a(var.3)	-0.008938397377729295	0.23218120421601715
MA0495.1	MAFF	0.03450043013319398	0.4743807090216382
MA0476.1	FOS	0.004225118445232802	0.05853360055018896
MA0674.1	NKX6-1	-0.029005595773458424	0.36038350933421753
MA0791.1	POU4F3	0.005457163497805823	0.04474877192726817
MA1622.1	Smad2::Smad3	-0.02939636550843782	0.6099664194836326
MA0606.1	NFAT5	0.04100935095548621	0.9922012569138411
MA0760.1	ERF	0.05783412721753152	0.9097496418981302
MA0072.1	RORA(var.2)	-0.022481719739734854	0.28946677847945274
MA1545.1	OVOL2	-0.05001267063617811	0.9022856270843362
MA1513.1	KLF15	-0.08025142867304531	1.4361646934485977
MA0157.2	FOXO3	0.021511022090911606	0.36524041855860967
MA1634.1	BATF	-0.04932987326383534	1.1547893250690533
MA0840.1	Creb5	0.053631233263759945	0.5668581593624948
MA0699.1	LBX2	-0.06060676014423455	1.6422221474016074
MA0493.1	Klf1	-0.054148965528236725	0.9140368716642139
MA0483.1	Gfi1b	0.02951833999156908	0.5437500312812393
MA0751.1	ZIC4	0.01015189383551499	0.16284703054553698
MA0499.1	Myod1	0.007539066825062017	0.1653525400393127
MA0158.1	HOXA5	-0.05571859639882935	1.668711389784626
MA1129.1	FOSL1::JUN(var.2)	0.11378510418534439	2.02121535933853
MA0642.1	EN2	-0.02896057027578401	0.5370286916288628
MA0060.2	NFYA	-0.04549672262650073	0.8491352341695185
MA0603.1	Arntl	-0.007414667591452501	0.11661794498764125
MA0907.1	HOXC13	0.0821178789397244	1.2307469170566316
MA0164.1	Nr2e3	-0.07693696033954664	2.795838937684226
MA0093.3	USF1	-0.05573718052357505	0.7608125024572703
MA0593.1	FOXP2	0.010722860485315193	0.15892701935822875
MA1592.1	ZNF274	-0.014538414500653565	0.19117468000866564
MA0697.1	ZIC3	-0.014218947239302742	0.21957964413137082
MA0113.1	NR3C1	-0.03534992154687585	0.458240704780221
MA0145.2	Tcfcp2l1	-0.008503102138638469	0.1145515362187647
MA0648.1	GSC	0.1571414209604293	4.1340145834295585
MA0717.1	RAX2	-0.03778161811828606	0.8071397533690089
MA0592.2	Esrra	-0.08152200426650105	2.1216111151305777
MA0776.1	MYBL1	-0.04228751326817936	0.9278652770401042
MA1647.1	PRDM4	-0.01070492982864402	0.23563621001603122
MA1112.2	NR4A1	-0.027324801713228434	0.4671617927023422
MA0117.2	Mafb	0.023577604711055213	0.4333107268367907
MA0889.1	GBX1	-0.023689322352409153	0.3069636209781532
MA0114.2	HNF4A	-0.031694740369916784	0.88134283088598
MA1585.1	ZKSCAN1	0.07520457334444022	1.136694656853587
MA1517.1	KLF6	0.007606632620095756	0.0993571616302706
MA1494.1	HNF4A(var.2)	-0.008245411421521626	0.11246067446442141
MA0756.1	ONECUT2	0.016028564013540098	0.18267550836910063
MA1143.1	FOSL1::JUND(var.2)	0.02831614947319101	0.4405330352151269
MA0869.1	Sox11	-0.054183766994626105	1.387363097228498
MA0047.1	Foxa2	-0.09050031334161805	2.7926947839583995
MA0864.2	E2F2	-0.03216551634669312	0.5044682300325544
MA0517.1	STAT1::STAT2	-0.009747747853398443	0.3397705507527982
MA0600.1	RFX2	-0.0026754732467233855	0.026963356907679936
MA1637.1	EBF3	-0.008542561794631169	0.12748380903142822
MA0080.1	SPI1	0.007495948553085273	0.16215211085476555
MA0088.1	znf143	0.16878717122227274	1.9723989541759446
MA0496.3	MAFK	-0.023073518231510798	0.4311815865288683
MA0664.1	MLXIPL	0.06849632935226073	1.3347555912217939
MA0874.1	Arx	-0.03160174628533482	0.3301493708952488
MA0880.1	Dlx3	-0.0010725266933439015	0.012313512762359792
MA0014.1	Pax5	-0.024481894925236548	0.3793076450058987
MA0105.1	NFKB1	0.03054108685813858	0.3796206974271262
MA1562.1	SOX14	0.03526213717460689	0.54852679328747
MA0732.1	EGR3	-0.07505108831916112	1.778236350250663
MA0516.2	SP2	-0.01775809481181249	0.15995078582566916
MA0151.1	Arid3a	-0.0020522549152372804	0.02643437596914989
MA0659.2	MAFG	-0.008942197728902077	0.12312169313506158
MA0703.1	LMX1B	0.005387717366218553	0.06417384573985382
MA0525.2	TP63	0.017389511942863447	0.1304680685289367
MA0014.2	PAX5	-0.0068779861740768545	0.09394293740895933
MA1631.1	ASCL1(var.2)	-0.018189249128103366	0.43028261699165327
MA0490.1	JUNB	-0.021461241133510955	0.38002405104386217
MA1537.1	NR2F1(var.2)	-0.01628525531478256	0.22201376382648375
MA0712.2	OTX2	0.06604813981056273	0.8369287373827653
MA1476.1	DLX5	0.0017944350242614533	0.014489726794280086
MA0143.1	Sox2	0.010158913671970247	0.11081015511793753
MA0845.1	FOXB1	0.01794700206816222	0.2595808116884084
MA1123.2	TWIST1	-0.023206337869166954	0.5360448325772048
MA0090.2	TEAD1	0.0691262683868424	0.8766900685958536
MA0076.1	ELK4	0.018896361768245343	0.2753869608777806
MA1567.1	TBX6	0.024593395113944497	0.6499925979726272
MA1146.1	NR1H4::RXRA	-0.012486113071441748	0.22867381229998507
MA0066.1	PPARG	-0.018256354162935442	0.20413575923424593
MA0111.1	Spz1	0.008118431270121965	0.09717419231749277
MA0623.1	Neurog1	-0.032609563112258357	0.6586868527496393
MA0148.4	FOXA1	0.013597955286503228	0.20657888219239545
MA0084.1	SRY	-0.03756718349456706	0.7203533738936342
MA0873.1	HOXD12	-0.040552049607039446	0.646945976663484
MA0046.1	HNF1A	0.016021176714449716	0.17051814292578904
MA0641.1	ELF4	-0.061646232801956774	1.627895220698401
MA0865.1	E2F8	-0.024091316498815688	0.33538259235965595
MA0136.2	ELF5	-0.020345740556717135	0.4994886819715222
MA0782.2	PKNOX1	0.019638301089406604	0.36500491667985524
MA0080.4	SPI1	-0.00842399238317729	0.10071488057339384
MA0821.1	HES5	-0.009558691857382971	0.09914668714595695
MA0481.2	FOXP1	0.019160371154546416	0.3538157984127813
MA0768.1	LEF1	0.006858862204477428	0.07893436400795212
MA1507.1	HOXD4	-0.04569157624244545	0.6704098155401947
MA1561.1	SOX12	0.04416964703798353	0.6633466038696029
MA0486.1	HSF1	-0.04585095156356597	0.6050894639657048
MA0782.1	PKNOX1	0.0012607589441470369	0.014857925660913965
MA0513.1	SMAD2::SMAD3::SMAD4	0.02091774033009968	0.31777655438309793
MA0668.1	NEUROD2	-0.08752380619943176	2.1501423729263234
MA0912.2	HOXD3	-0.05481369084119681	0.8489022223531094
MA0901.2	HOXB13	0.12679136312008013	1.358865914311277
MA0851.1	Foxj3	-0.0028749877009541986	0.03734786258280449
MA0007.2	AR	0.01814238876104376	0.25439670068960024
MA1547.1	PITX2	0.08460188531875736	1.1922071634600295
MA0701.1	LHX9	-0.008955915451049798	0.12496082956013439
MA0073.1	RREB1	-0.036549063073006115	0.3681799885871439
MA0047.2	Foxa2	0.025162419431842997	0.42304655364378857
MA1579.1	ZBTB26	-0.02287724989652682	0.3713354590802872
MA1627.1	Wt1	-0.011622666146605988	0.13532168021660063
MA0788.1	POU3F3	-0.006976720251142735	0.06155493507361318
MA1530.1	NKX6-3	0.07334545528888682	0.9885403539296993
MA0677.1	Nr2f6	-0.03525018367823298	0.5988232147668546
MA1639.1	MEIS1(var.2)	0.026152448313310813	0.33509058335976505
MA1489.1	FOXN3	0.0018112735748290255	0.02153364764215615
MA0609.2	CREM	0.02934279228374424	0.3862364200373233
MA0521.1	Tcf12	-0.005319914259016599	0.10889149678283513
MA1472.1	BHLHA15(var.2)	-0.027218875288964016	0.909681043751655
MA0040.1	Foxq1	-0.008752737434581557	0.08362545823430781
MA0047.3	FOXA2	0.03435931575298254	0.7473957676331637
MA0003.2	TFAP2A	-0.0703854086101046	2.5017529580680375
MA0605.2	ATF3	-0.007855924705043328	0.06356323069122123
MA0893.2	GSX2	-0.044651580929756934	0.8837647641156047
MA0868.2	SOX8	-0.01453094661235843	0.21154972076692588
MA0259.1	ARNT::HIF1A	-0.0021291285455226445	0.03556967758871597
MA1608.1	Isl1	-0.0247081038951875	0.3369016026663436
MA0113.3	NR3C1	0.01027158677927249	0.10583649928506272
MA0815.1	TFAP2C(var.3)	-0.026032002015039423	0.5456769348012809
MA0056.2	MZF1	0.06252733522653714	0.9833588291205502
MA0495.3	MAFF	-0.0004706087410448947	0.005353330164347982
MA0906.1	HOXC12	0.005526248373091071	0.06129483703798568
MA0728.1	Nr2f6(var.2)	-0.023502667739987264	0.36905615215493814
MA1555.1	RXRB(var.2)	0.018659960504155797	0.23756719864026418
MA0468.1	DUX4	-0.01848252521827839	0.20522059730026657
MA0104.2	Mycn	-0.03257698681950673	1.0719523283006036
MA0911.1	Hoxa11	-0.008470803976058918	0.10083172286499055
MA1104.2	GATA6	-0.02798652648925725	0.4037335822023921
MA0107.1	RELA	0.012277144392952345	0.127428982612458
MA0116.1	Znf423	-0.02009785724245051	0.33023940712045485
MA0759.1	ELK3	0.00030773776769615847	0.004092185677072476
MA0749.1	ZBED1	-0.04946579431038172	0.6403662247539122
MA0484.1	HNF4G	-0.025754271291196673	0.6768642970455513
MA1535.1	NR2C1	-0.043670353055000305	1.4708016189455733
MA0671.1	NFIX	-0.021449149608612342	0.5568495084476359
MA1140.2	JUNB(var.2)	-0.02015054176654669	0.1785011613592179
MA1520.1	MAF	-0.04358914729021391	0.7918178454089912
MA0138.2	REST	-0.03847840889170717	0.8150915640091849
MA0798.1	RFX3	0.0036835428010670783	0.031699521141040604
MA0527.1	ZBTB33	-0.01799558071792113	0.30488644831540995
MA1479.1	DMRTC2	0.026342430233955504	0.3967459303073377
MA0098.1	ETS1	0.040138289690017946	1.0947275302385018
MA0525.1	TP63	-0.013268603935837129	0.14866220566622404
MA1593.1	ZNF317	4.2182177305220965e-05	0.00048070791273084493
MA0829.2	SREBF1(var.2)	0.09987159609049794	1.4058837155211394
MA0505.1	Nr5a2	-0.05748806484229724	1.633195139237147
MA0665.1	MSC	0.024581362500787154	0.46590058960764313
MA0696.1	ZIC1	0.009450672212522602	0.1394350074956133
MA1645.1	NKX2-2	-0.04631371343135719	1.2220827605243134
MA0773.1	MEF2D	0.13153868880123107	2.300540262831217
MA0161.1	NFIC	-0.03612191772460907	1.2431488508735173
MA1505.1	HOXC8	0.0022135874032971578	0.024288787920028553
MA0154.3	EBF1	0.08713571333885162	1.3846677710233921
MA1565.1	TBX18	0.018419763207435356	0.319515090392984
MA0112.3	ESR1	-0.008822586483787859	0.13033645202675365
MA0060.1	NFYA	-0.055587776973842644	0.8695957035789686
MA0842.2	NRL	0.03167614983022177	0.5357171396297822
MA0779.1	PAX1	-0.03624070411454861	0.6985367165567304
MA0062.2	Gabpa	-0.0036661142408847104	0.07934971350459383
MA0894.1	HESX1	-0.03310155502054767	0.4178417110115061
MA0466.2	CEBPB	-0.032836566090584024	0.40037891894856653
MA0875.1	BARX1	-0.00942901802062997	0.11823135128390298
MA0887.1	EVX1	0.03153369076549925	0.40659292573070466
MA1607.1	Foxl2	0.039953823935240135	0.9735163159025704
MA0627.1	Pou2f3	-0.020163260718807634	0.2096618305882092
MA1504.1	HOXC4	-0.04810639041662262	0.7826829192314606
MA0848.1	FOXO4	0.035524086952209315	0.906322814848176
MA0693.1	Vdr	-0.0031077572656795826	0.036939323160664846
MA0849.1	FOXO6	0.03618334364890976	0.8415977522332012
MA0137.3	STAT1	0.08716577325016234	1.0300532738321029
MA1139.1	FOSL2::JUNB(var.2)	0.08514168209116858	1.167811407794216
MA1600.1	ZNF684	0.1578891825769056	2.276208392130869
MA0831.1	TFE3	-0.0038879601955412943	0.0527647957412011
MA0801.1	MGA	0.023856351196766448	0.4535331293341631
MA0018.1	CREB1	-0.02625007620686706	0.4329601320073707
MA0831.2	TFE3	-0.015405267566443023	0.2134382019960763
MA0496.1	MAFK	0.00438176590204213	0.046038793969601616
MA0763.1	ETV3	0.028481713056564266	0.4096461163146725
MA0139.1	CTCF	0.0007400632631037171	0.007859333020549648
MA1493.1	HES6	-0.014952331982553427	0.18812399813346745
MA1100.1	ASCL1	0.0035005129575729184	0.06458330425039203
MA0093.1	USF1	-0.00865846136212351	0.16256494798483517
MA0081.2	SPIB	0.04588625004887465	0.8950059140206057
MA0905.1	HOXC10	0.016272406399249727	0.19852464518244867
MA0839.1	CREB3L1	0.020648027554153806	0.23077845811608974
MA0003.4	TFAP2A	-0.06068405160214638	2.4463392430045796
MA0735.1	GLIS1	-0.04763330366439291	0.7547194934048828
MA0631.1	Six3	0.10815461045503576	1.652551869399277
MA0143.3	Sox2	-0.029470065891742593	0.6043923157963587
MA0140.2	GATA1::TAL1	-0.004821633469313482	0.04668876829008031
MA1470.1	BACH2(var.2)	-0.07177097308769662	0.8699050876051952
MA0769.2	TCF7	-0.009563794910907957	0.1702134854116019
MA1636.1	CEBPG(var.2)	0.08469736155681244	1.0441244189390928
MA1559.1	SNAI3	0.018319851905107803	0.5043924703008179
MA0625.1	NFATC3	0.022991272330283963	0.48366657367555743
MA0690.1	TBX21	0.010562968067824648	0.15650755148770495
MA1542.1	OSR1	-0.018702890515327066	0.3978017569672234
MA1512.1	KLF11	0.004476356834173251	0.04760745357779182
MA1473.1	CDX4	0.044487125560640016	0.4669415840807572
MA1643.1	NFIB	-0.0036266001965851316	0.03937780453170981
MA0095.1	YY1	0.06885718584060575	1.2898210590458625
MA0162.1	Egr1	-0.029778042152524022	0.6685541915937111
MA1523.1	MSANTD3	-0.053359876096247524	2.427316904452362
MA0852.2	FOXK1	0.03319718533754312	0.8914234331546713
MA1468.1	ATOH7	-0.06397554143145535	1.2518747804792367
MA1546.1	PAX3(var.2)	-0.04101877823472093	0.6558056691956795
MA0028.2	ELK1	-0.0029502705112100713	0.03763556043053599
MA0442.2	SOX10	-0.018618590176105343	0.47027847835827563
MA0689.1	TBX20	0.027155480310320484	0.4203183062429802
MA1531.1	NR1D1	0.04083508797991035	0.4271704872644039
MA0607.1	Bhlha15	-0.07124836583435494	2.033870492490277
MA0079.4	SP1	-0.06158692378690295	0.8288274014467177
MA0042.2	FOXI1	0.044053183674813	1.1394997355343146
MA0501.1	MAF::NFE2	0.005789072264916966	0.0642543524383552
MA0626.1	Npas2	-0.0021877957880495386	0.034779622798683185
MA0510.1	RFX5	0.01211855129897521	0.12479523585934
MA0089.2	NFE2L1	0.010155934918671939	0.127824020956161
MA0820.1	FIGLA	-0.0011304821372030208	0.023448078819391954
MA0899.1	HOXA10	-0.024918882012366767	0.3467495760900261
MA0855.1	RXRB	0.00821034435508774	0.09800548929641417
MA0524.1	TFAP2C	-0.029318389002233585	0.6873116766915206
MA0056.1	MZF1	0.014928555369377844	0.29092847887490747
MA0783.1	PKNOX2	-0.0018788602394053608	0.021492352499098467
MA0591.1	Bach1::Mafk	-0.02819095838814966	0.450541414867647
MA1599.1	ZNF682	-0.06255005378415912	1.0712431165107605
MA0060.3	NFYA	-0.07419551745057106	1.6392214659371354
MA0753.1	ZNF740	-0.029780967310071894	0.30731204311798893
MA0157.1	FOXO3	0.008841435551643259	0.1422627821141591
MA0522.1	Tcf3	-0.019722625330090542	0.5840027623713414
MA1133.1	JUN::JUNB(var.2)	0.06075325402617532	0.8865193262570772
MA1119.1	SIX2	-0.045813049823044766	1.2598895514070916
MA0654.1	ISX	-0.051501298189163776	0.7925029408738723
MA0772.1	IRF7	-0.027424555912613426	1.1499999451336154
MA0765.2	ETV5	-0.0007559802681207713	0.013154293385031917
MA0101.1	REL	-0.0068701326400040985	0.08567088182989524
MA0829.1	Srebf1(var.2)	0.1261701589706389	2.345629470106159
MA0913.1	Hoxd9	-0.0394336161613447	0.6940184957766423
MA0154.4	EBF1	-0.019705986198037904	0.3075034460435086
MA0892.1	GSX1	-0.012765970706939628	0.20977980829436402
MA0721.1	UNCX	-0.0322799342870712	0.6525592439902638
MA0700.1	LHX2	-0.0667502282261855	1.2713969760792174
MA1576.1	THRB(var.3)	-0.05016125242412132	0.8270565560641902
MA0148.3	FOXA1	0.008881833594292742	0.1258203664248294
MA0799.1	RFX4	0.01015706102550037	0.09557788371443694
MA1641.1	MYF5	-0.003897727768868363	0.08730826901353382
MA0792.1	POU5F1B	-0.01981767624616632	0.27838572037238585
MA0825.1	MNT	-0.0031561813799201015	0.05253359507821484
MA0062.3	GABPA	-0.007675199776887559	0.11477163725817909
MA0113.2	NR3C1	0.014656188894063053	0.18759565480506968
MA0528.2	ZNF263	-6.708889082040169e-05	0.0007642550906459248
MA0859.1	Rarg	-0.02327361170854443	0.3809783026295368
MA0655.1	JDP2	-0.03016083154082247	0.4489010448400307
MA1632.1	ATF2	0.0658332012556508	0.8605086366990624
MA0079.2	SP1	0.048508178520947874	0.6398891320690279
MA0037.2	GATA3	-0.031116487175226405	0.4675348284533243
MA1131.1	FOSL2::JUN(var.2)	0.04817629392445118	0.5448332281062459
MA0741.1	KLF16	-0.0008728046789767773	0.008142532249606307
MA0611.1	Dux	-0.004609623834490843	0.05321811575456693
MA0610.1	DMRT3	0.029873168617487587	0.4284499334243188
MA1104.1	GATA6	-0.057270694866776	1.0390318501185232
MA0724.1	VENTX	-0.03224624156951991	0.45008056584572587
MA0847.2	FOXD2	0.02986822356283731	0.5155131371856568
MA0502.1	NFYB	-0.0373689895235	0.6582597726964071
MA0858.1	Rarb(var.2)	-0.05312759773258527	1.031347453858588
MA0627.2	POU2F3	-0.008472026117145879	0.09363388589679697
MA0132.2	PDX1	-0.026622762620448822	0.352598760226137
MA1518.1	LHX1	-0.01054840779304439	0.17989380191014198
MA0830.1	TCF4	-0.002422715693712214	0.05882122445485577
MA0100.3	MYB	-0.01200048375129685	0.38198626068803126
MA1534.1	NR1I3	-0.029334088206291756	0.6341145549576245
MA0144.2	STAT3	0.0689237906932824	0.8924130687204166
MA0661.1	MEOX1	-0.042763963043690206	0.5845004675650557
MA0465.2	CDX2	-0.008945942640304233	0.09017445600497657
MA1651.1	ZFP42	-0.05338067305833083	0.899766034299508
MA0878.1	CDX1	0.059274277687074856	0.8629083121340334
MA0890.1	GBX2	-0.011233959704637376	0.1290347224655719
MA0847.1	FOXD2	0.007950394511222826	0.15801032790890038
MA0050.2	IRF1	0.0035871974602342035	0.10188297142162055
MA0705.1	Lhx8	-0.049224568396807056	1.0696267067249032
MA0790.1	POU4F1	0.035047512611840276	0.38663632079511684
MA1527.1	NFIC(var.2)	-0.015878308419137777	0.18998315923673556
MA0766.1	GATA5	-0.027384183287620965	0.5589055663770301
MA0835.2	BATF3	-0.05568647086620193	1.259839815549831
MA0048.1	NHLH1	-0.018366515127942164	0.4707019707027598
MA0043.1	HLF	0.03639320254325865	0.4585722521397643
MA1153.1	Smad4	0.00406069242954252	0.05623095453207112
MA0743.2	SCRT1	0.007250487633049759	0.13393059377999514
MA1497.1	HOXA6	-0.0034591556787486578	0.04182294130296389
MA0464.1	Bhlhe40	0.0005906140059231427	0.007952990945626423
MA1418.1	IRF3	0.00669991099089379	0.13382235025316913
MA0089.1	MAFG::NFE2L1	-0.011620784759521757	0.20003841711113218
MA0778.1	NFKB2	-0.004168479647487334	0.040455286051929225
MA0802.1	TBR1	-0.019208591043948505	0.36951782697382285
MA1471.1	BARX2	-0.004655434131622599	0.044464596062695705
MA0103.3	ZEB1	-0.009897006392478624	0.3340891464228492
MA0495.2	MAFF	0.019073426837101167	0.2507949018418413
MA0876.1	BSX	-0.03615124249458317	0.6460570550019998
MA0683.1	POU4F2	0.01872652480332182	0.14552299217406084
MA0737.1	GLIS3	-9.172470867599902e-05	0.0006946849963906563
MA0727.1	NR3C2	0.0165979164978485	0.18357660296321432
MA0775.1	MEIS3	0.009564251661300838	0.18603667457780887
MA0461.1	Atoh1	-0.0398805369883772	1.0325241951291657
MA1549.1	POU6F1(var.2)	0.009110767275095157	0.07281063905171664
MA0142.1	Pou5f1::Sox2	0.04646382699999937	0.5597008868027195
MA0784.1	POU1F1	0.02985693316161588	0.31878733745365334
MA1550.1	PPARD	0.0040170859936624745	0.047505422454369395
MA0766.2	GATA5	-0.0050521758235988375	0.05490069045203732
MA0867.1	SOX4	-0.04719900835305344	1.442390273015771
MA1654.1	ZNF16	0.02706930075539254	0.3309702131695134
MA0464.2	BHLHE40	-0.013878958562388993	0.19713653303048154
MA0720.1	Shox2	-0.04140707737207461	0.707714663522919
MA0601.1	Arid3b	0.10467376049980438	1.6860364594543558
MA0877.1	Barhl1	0.017577476263045292	0.3278320472135352
MA1491.1	GLI3	-0.06569001156650418	1.08570688822687
MA0499.2	MYOD1	-0.011498603187501294	0.279380605401438
MA1116.1	RBPJ	0.08366092824936146	1.2992599890672567
MA1522.1	MAZ	0.019939888283610357	0.16225453087467892
MA0722.1	VAX1	-0.0417300641536711	0.8375985922368291
MA0684.1	RUNX3	-0.025409543275833217	0.48056910173418954
MA0462.1	BATF::JUN	-0.017284036286174993	0.2510799959581856
MA1121.1	TEAD2	0.06519883155822898	0.7354015280582298
MA0052.4	MEF2A	0.14570409098267373	2.645431266355656
MA0477.2	FOSL1	-0.02920796230062819	0.5339307810500563
MA0682.1	Pitx1	0.10244646739959762	2.1915059064255136
MA0789.1	POU3F4	-0.028107716441153792	0.3570304395477739
MA0793.1	POU6F2	0.010658981364220284	0.08393438543318991
MA0099.3	FOS::JUN	-0.03305977798253258	0.7016049842583048
MA0862.1	GMEB2	-0.029590633742510895	0.5148731616726518
MA0027.2	EN1	-0.04140352791547775	0.7393019748369112
MA0017.1	NR2F1	-0.035331319704651934	0.896091605735041
MA1115.1	POU5F1	-0.003608492732047829	0.0449751330202098
MA0836.1	CEBPD	-0.015390788167714966	0.1508973997269991
MA1105.2	GRHL2	-0.023558111071586132	0.504450244596824
MA0031.1	FOXD1	0.030640206217765156	0.6566997990111659
MA0135.1	Lhx3	-0.014232021782081404	0.15354798590725377
MA0708.1	MSX2	-0.04004320812225269	0.6157302119560574
MA1683.1	FOXA3	0.03186050754785573	0.734903968559284
MA0078.1	Sox17	-0.005380266189575036	0.0687696356521522
MA0864.1	E2F2	0.00196606000326556	0.019442986833158434
MA0651.1	HOXC11	-0.00037582316994645053	0.004280169122177238
MA0149.1	EWSR1-FLI1	0.0358736701458696	0.7801674210097572
MA0832.1	Tcf21	0.03364877676777527	0.6825929270758478
MA1540.1	NR5A1	-0.048870458245278504	1.8289297322703328
MA0043.2	HLF	0.040140664517880356	0.3970033123217284
MA0628.1	POU6F1	-0.010515995167195608	0.10046758701703387
MA0745.2	SNAI2	-0.019346704609692362	0.4490986151633818
MA1529.1	NHLH2	-0.01670734528265926	0.3036818173939314
MA0152.1	NFATC2	0.004874588727951126	0.08303457494498079
MA0744.1	SCRT2	-0.0023325198218227716	0.03684217426853978
MA0003.1	TFAP2A	-0.03625319901108712	1.5456347239951647
MA1516.1	KLF3	-0.08132391468342413	1.786178164688801
MA0780.1	PAX3	0.013074535596184444	0.13463278529453637
MA1621.1	Rbpjl	-0.0025737358331680378	0.05311393977856261
MA0136.1	ELF5	0.045465352654456254	1.0757508903255004
MA0762.1	ETV2	-0.060503785714508755	1.2819145830947654
MA0843.1	TEF	0.19120774596184667	2.9672748528710065
MA1655.1	ZNF341	0.06768153649568774	1.7059248772395483
MA1137.1	FOSL1::JUNB	-0.008805833861231691	0.14836877337780666
MA0725.1	VSX1	-0.03454568344354621	0.5360995217741852
MA0767.1	GCM2	-0.022530674695968658	0.36302401513086513
