Merged motif (Total sequences: 1221)	5% stats	Median stats	95% stats	5% p-val	Median p-val	95% p-val	All mutation	Pos mutation	Neg mutation	Median score difference	Mean score difference
Pou2f3$MA0627.1|POU1F1$MA0784.1|POU5F1B$MA0792.1|POU2F3$MA0627.2|POU2F1$MA0785.1|POU3F4$MA0789.1|POU3F2$MA0787.1|POU2F2$MA0507.1|POU3F1$MA0786.1|POU3F3$MA0788.1|POU5F1$MA1115.1	7266.05	9641.14	11851.84	-0.36	0.6	2.29	256	151	105	0.273	0.312
PROX1$MA0794.1	7416.6	9738.0	12027.9	0.01	0.55	2.27	206	115	91	0.095	0.095
TBXT$MA0009.2|TBX19$MA0804.1	14480.45	17970.25	21764.0	0.32	1.89	4.24	254	144	110	0.221	0.345
ZNF460$MA1596.1	8049.4	10680.5	13266.6	-0.39	0.59	2.19	216	113	103	0.085	0.143
E2F3$MA0469.2|E2F2$MA0864.1	5713.55	7662.25	9858.7	-4.34	-1.94	-0.45	219	82	137	-0.455	-0.388
SRF$MA0083.3|SRF$MA0083.1	6669.45	8693.5	10952.9	-2.78	-0.84	0.06	191	81	110	-0.418	-0.194
MAFK$MA0496.1|MAFF$MA0495.1|MAFF$MA0495.3|Mafb$MA0117.2|NRL$MA0842.1|NRL$MA0842.2|MAFG$MA0659.2	12383.3	15751.21	18743.04	-0.73	0.3	1.73	271	151	120	0.154	0.213
PHOX2B$MA0681.2|PROP1$MA0715.1|PHOX2A$MA0713.1|Phox2b$MA0681.1	8072.62	10653.88	12749.58	-0.99	-0.04	1.08	259	125	134	-0.111	-0.036
Nr1h3::Rxra$MA0494.1	25185.2	30806.5	35003.1	-0.65	0.17	1.54	355	183	172	0.041	0.059
NFIL3$MA0025.1|HLF$MA0043.2|DBP$MA0639.1|TEF$MA0843.1	6778.95	9020.62	11142.48	-1.87	-0.44	0.46	177	75	102	-0.256	-0.219
GLI2$MA0734.2|GLI3$MA1491.1	15157.8	19503.75	22159.4	-0.92	0.03	1.06	267	134	133	0.02	-0.019
GATA2$MA0036.1|Gata1$MA0035.1	1984.15	2965.25	3983.15	-3.66	-1.4	-0.09	110	43	67	-0.413	-0.272
ZNF384$MA1125.1	4564.2	6160.5	7688.7	-1.83	-0.41	0.59	163	80	83	-0.005	-0.203
Crx$MA0467.1	5529.8	7308.0	9313.4	-3.14	-1.12	0.16	185	84	101	-0.175	-0.241
ZIC1$MA0696.1|ZIC5$MA1584.1|ZIC4$MA0751.1|ZIC3$MA0697.1	10451.08	13330.25	16213.78	-2.19	-0.34	0.51	224	105	119	-0.209	-0.161
RUNX3$MA0684.2	9502.3	12539.0	14692.0	-1.22	0.0	0.76	226	113	113	0.0	-0.012
NR3C1$MA0113.3|NR3C2$MA0727.1|Ar$MA0007.3	9076.93	11833.67	14191.4	-1.67	-0.35	0.54	216	97	119	-0.092	-0.131
SIX2$MA1119.1|SIX1$MA1118.1	9986.7	12764.25	15896.2	0.3	1.82	4.2	282	166	116	0.19	0.23
RELA$MA0107.1|NFKB1$MA0105.1|NFKB1$MA0105.3|REL$MA0101.1	5820.28	7793.38	9864.42	-0.26	1.38	3.53	187	106	81	0.329	0.443
Prdm15$MA1616.1	16276.9	20457.0	23413.8	-0.79	0.09	1.25	288	147	141	0.014	-0.013
MAZ$MA1522.1|ZNF148$MA1653.1	6193.3	8415.75	10079.6	-0.7	0.14	1.36	178	91	87	0.032	0.103
Hand1::Tcf3$MA0092.1	5569.8	7425.5	9438.5	-3.86	-1.52	-0.28	190	73	117	-0.334	-0.218
Sox2$MA0143.2|Sox2$MA0143.1	12497.4	15998.25	18859.15	-1.63	0.01	0.64	258	129	129	0.001	-0.091
GFI1$MA0038.2|Gfi1b$MA0483.1	8196.0	10915.5	12924.2	-1.06	-0.06	0.92	221	103	118	-0.024	0.0
Hnf4a$MA0114.3	11014.9	14242.0	17248.7	-2.1	-0.47	0.59	247	122	125	-0.007	-0.146
MYBL2$MA0777.1	7133.8	9240.5	11965.1	0.76	2.69	5.3	220	130	90	0.23	0.353
POU4F3$MA0791.1|POU4F1$MA0790.1|POU4F2$MA0683.1	10641.43	13794.0	16066.77	-0.82	0.1	1.12	260	136	124	0.105	0.041
OVOL2$MA1545.1|OVOL1$MA1544.1	10393.15	13262.5	16613.7	1.5	3.68	6.91	273	166	107	0.231	0.372
HOXC13$MA0907.1	5436.0	7345.0	9161.5	-2.32	-0.6	0.28	180	84	96	-0.042	-0.102
NR3C1$MA0113.1	18816.6	23804.0	26927.6	-1.17	0.07	1.0	310	158	152	0.046	-0.026
ZKSCAN1$MA1585.1	6728.0	9283.0	10858.6	-0.84	-0.04	1.08	193	96	97	-0.004	-0.002
Sox11$MA0869.1|SOX4$MA0867.1	5658.65	7656.25	9387.5	-0.96	0.1	1.29	199	103	96	0.172	0.154
Foxa2$MA0047.1	6440.3	8759.5	10669.9	-0.74	-0.17	1.18	190	94	96	-0.034	0.107
Ebf2$MA1604.1|EBF3$MA1637.1|EBF1$MA0154.3	10169.4	13284.5	15559.67	-1.34	-0.12	0.7	239	114	125	-0.062	-0.016
PAX5$MA0014.2	19218.3	23652.5	28443.6	1.28	3.32	6.41	347	209	138	0.343	0.278
Spz1$MA0111.1	7962.2	10385.5	12715.9	-1.81	-0.36	0.41	210	99	111	-0.091	-0.105
SRY$MA0084.1	3392.6	4795.5	6350.2	-3.02	-0.98	0.14	150	67	83	-0.112	-0.212
SMAD2::SMAD3::SMAD4$MA0513.1	11063.7	14012.5	17184.8	0.0	0.68	2.31	248	137	111	0.188	0.12
AR$MA0007.2	9950.6	12839.5	15759.3	-0.03	0.97	2.85	241	132	109	0.103	0.168
NKX6-3$MA1530.1	3931.6	5441.5	7201.9	-4.02	-1.65	-0.23	165	72	93	-0.202	-0.294
TFAP2A$MA0003.2|TFAP2C$MA0524.1	10716.35	13739.75	16580.3	-0.48	0.4	1.82	252	132	120	0.038	0.086
DUXA$MA0884.1|DUX4$MA0468.1	6727.35	8934.0	11027.6	-1.72	-0.14	0.53	212	100	112	-0.116	-0.086
Znf423$MA0116.1	8960.0	11790.5	14248.8	-1.81	-0.33	0.42	223	103	120	-0.08	-0.108
NR2C1$MA1535.1|NR2C2(var.2)$MA1536.1	5357.15	7236.0	8944.45	-0.54	0.36	1.81	192	98	94	0.027	0.127
ZNF317$MA1593.1	7965.4	10375.0	12962.8	-0.43	0.51	2.09	212	110	102	0.061	0.121
NFYB$MA0502.1|NFYA$MA0060.1	12780.8	16516.75	19215.45	-1.26	-0.11	0.72	252	117	135	-0.114	-0.09
CEBPE$MA0837.1|CEBPB$MA0466.2|CEBPG$MA0838.1|CEBPD$MA0836.1	5933.75	7880.62	9773.8	-0.51	0.42	1.86	181	92	89	0.055	0.095
ZNF684$MA1600.1	13815.5	17556.5	20579.6	-0.51	0.2	1.5	269	144	125	0.101	0.06
CREB1$MA0018.1	15216.4	19311.0	22316.6	-0.75	0.1	1.23	280	144	136	0.057	0.031
GLIS3$MA0737.1|GLIS1$MA0735.1	7275.45	9682.5	11556.9	-0.84	0.1	1.18	223	113	110	0.032	0.048
Sox2$MA0143.3	1865.8	2729.0	3648.4	-2.22	-0.58	0.25	111	50	61	-0.354	-0.22
MZF1$MA0056.1	2289.4	3339.5	4573.1	-0.51	1.09	3.19	127	68	59	0.222	0.329
ZNF682$MA1599.1	12982.2	16702.0	19461.2	-1.62	-0.23	0.6	263	131	132	-0.001	-0.077
ZNF263$MA0528.2	8147.5	10754.5	12923.7	-0.5	0.26	1.58	212	110	102	0.019	0.092
Dux$MA0611.1	2263.0	3235.0	4338.4	-4.11	-1.61	-0.28	129	53	76	-0.238	-0.364
NR1I3$MA1534.1	4218.6	5896.5	7746.0	0.25	1.61	3.91	171	98	73	0.285	0.314
HLF$MA0043.1	9177.0	12365.0	14315.0	-1.05	0.0	0.87	222	108	114	-0.051	-0.021
NFKB1$MA0105.2|NFKB2$MA0778.1|NFKB1$MA0105.4	4717.9	6436.0	8319.07	-0.13	0.89	3.2	158	92	66	0.46	0.45
POU6F1(var.2)$MA1549.1|POU6F2$MA0793.1	6676.7	8819.0	10945.3	-2.0	-0.28	0.4	196	90	106	-0.084	-0.176
RBPJ$MA1116.1	6547.4	8780.0	10790.6	-1.97	-0.41	0.42	194	91	103	-0.029	-0.247
ZNF341$MA1655.1	8292.4	10923.5	13522.6	-0.08	0.63	2.34	219	121	98	0.06	0.119
GCM2$MA0767.1|GCM1$MA0646.1	10294.3	13239.25	15712.0	-0.62	0.2	1.38	228	119	109	0.041	0.019
Hic1$MA0739.1|HIC2$MA0738.1	4283.1	5869.0	7511.0	-3.8	-1.64	-0.26	156	62	94	-0.3	-0.454
Bcl6$MA0463.1	10137.9	13073.0	15387.8	-0.68	0.13	1.27	231	117	114	0.024	0.015
ZNF449$MA1656.1	8261.1	10971.0	13893.2	-3.68	-1.43	0.03	228	102	126	-0.096	-0.176
KLF13$MA0657.1	20904.6	25798.0	30122.4	-2.25	-0.6	-0.02	333	149	184	-0.128	-0.092
ZNF136$MA1588.1	13106.0	16750.5	19549.5	-1.84	-0.31	0.45	265	123	142	-0.068	-0.094
RARA::RXRA$MA0159.1	17360.5	21366.0	25776.0	0.02	1.25	3.18	312	170	142	0.153	0.178
Tcfl5$MA0632.1	9409.4	12522.5	14439.9	-1.1	0.03	0.97	224	116	108	0.059	-0.028
SRF$MA0083.2	17523.9	21930.5	25223.0	-1.4	-0.18	0.73	300	146	154	-0.025	-0.053
PLAGL2$MA1548.1	2361.2	3462.0	4616.7	-4.25	-1.88	-0.41	135	52	83	-0.518	-0.425
BCL6$MA0463.2	13511.7	17083.5	20122.2	-0.5	0.4	1.89	269	137	132	0.124	0.074
ZNF143$MA0088.2	10032.9	12880.0	15386.7	-0.35	0.4	1.88	234	124	110	0.035	0.132
RARA::RXRG$MA1149.1	20214.7	24680.0	29552.0	-0.27	0.81	2.63	329	174	155	0.098	0.149
SPDEF$MA0686.1	11790.4	14893.0	18130.8	1.46	3.79	7.05	283	168	115	0.441	0.479
ZBTB6$MA1581.1	7405.8	9858.5	12007.8	-1.64	-0.32	0.57	204	100	104	-0.02	-0.076
YY1$MA0095.2	9191.0	12053.5	14384.5	-1.51	-0.19	0.71	223	111	112	-0.029	-0.071
BCL6B$MA0731.1	2652.5	3815.5	5076.1	0.07	1.05	2.91	135	80	55	0.32	0.293
ZBTB32$MA1580.1	5410.6	7356.5	9159.8	-0.38	0.42	2.03	178	93	85	0.084	0.15
ZNF24$MA1124.1	9916.2	12868.0	15403.4	-1.76	-0.28	0.49	232	113	119	-0.033	-0.109
Smad4$MA1153.1	2337.7	3333.0	4514.0	-3.79	-1.64	-0.26	131	54	77	-0.505	-0.407
Ahr::Arnt$MA0006.1	3139.3	4492.5	5619.8	-0.43	0.28	1.65	138	75	63	0.407	0.115
FOXC1$MA0032.1	4098.4	5718.0	7149.3	-0.65	-0.19	1.48	154	77	77	-0.009	0.073
Sox5$MA0087.1	1364.9	2126.5	2918.1	-1.97	-0.43	0.28	97	43	54	-0.064	-0.177
OSR1$MA1542.1	6744.6	8907.5	11195.6	-0.03	0.7	2.48	199	110	89	0.157	0.141
ZBTB33$MA0527.1	11844.1	15228.5	17682.4	-0.87	0.07	1.21	248	128	120	0.045	0.038
Pou5f1::Sox2$MA0142.1	13430.8	17279.0	20206.6	0.0	0.15	1.35	266	147	119	0.156	0.017
Dmbx1$MA0883.1	15887.2	19839.0	23368.7	-1.79	-0.36	0.37	289	137	152	-0.129	-0.085
ZKSCAN5$MA1652.1	14658.6	18014.5	22022.5	-0.24	2.99	6.14	303	166	137	0.14	0.377
SOX18$MA1563.1	4384.4	6319.0	7492.6	-1.06	-0.03	0.97	159	76	83	-0.046	-0.017
Isl1$MA1608.1	3920.4	5359.5	7008.2	-4.29	-1.95	-0.43	166	63	103	-0.163	-0.236
NFYA$MA0060.2	19642.9	24302.5	28109.9	-1.65	-0.28	0.6	318	156	162	-0.01	-0.066
NRF1$MA0506.1	7222.3	9733.5	11283.9	-0.92	0.01	1.0	197	101	96	0.02	-0.017
SP2$MA0516.2	12555.4	16063.0	18923.4	-0.5	0.28	1.69	259	136	123	0.087	0.09
THRB(var.3)$MA1576.1	14693.4	18544.0	21739.3	-0.75	0.18	1.31	276	140	136	0.056	0.068
GATA1::TAL1$MA0140.2	17513.7	22176.0	25697.7	-1.48	0.19	0.77	302	153	149	0.011	-0.064
Klf4$MA0039.1	5447.4	7284.5	9117.9	-0.42	0.41	1.9	177	92	85	0.076	0.065
ZNF135$MA1587.1	6744.7	8852.5	11177.6	0.47	1.94	4.33	210	123	87	0.167	0.287
Tbxt$MA0009.1	6083.9	8136.5	9992.0	0.01	0.58	2.15	189	106	83	0.245	0.142
YY2$MA0748.1	11974.7	14948.5	18247.8	-2.95	-1.01	-0.05	260	113	147	-0.203	-0.164
RFX5$MA0510.1	13396.6	17283.5	19655.0	-0.88	-0.02	1.02	263	130	133	-0.016	-0.003
LIN54$MA0619.1	1730.8	2659.5	3694.3	0.26	1.51	3.72	117	72	45	0.325	0.228
HOXA9$MA0594.2	7838.9	10478.5	12645.8	-1.5	-0.18	0.6	208	97	111	-0.082	0.002
ZFP42$MA1651.1	26759.3	32394.5	38114.2	-3.58	-1.28	0.03	382	176	206	-0.088	-0.118
Mafb$MA0117.1	5093.6	6980.5	8787.2	-0.19	0.47	2.01	174	95	79	0.109	0.09
KLF15$MA1513.1	4830.3	6567.0	8132.4	-1.76	-0.32	0.46	167	77	90	-0.076	-0.135
PRDM1$MA0508.2	5495.9	7378.5	9443.2	1.03	2.95	6.02	200	118	82	0.328	0.504
Plagl1$MA1615.1	9159.1	12072.0	14328.2	-1.26	-0.12	0.72	222	109	113	-0.068	-0.012
Arid3b$MA0601.1	3149.5	4447.5	5681.2	-2.04	-0.42	0.5	139	67	72	-0.058	-0.158
SOX12$MA1561.1	6842.1	9360.5	10896.9	-0.98	0.0	0.95	193	93	100	-0.055	0.013
OSR2$MA1646.1	9329.9	12118.0	14639.0	-0.46	0.33	1.63	226	120	106	0.104	0.058
Lhx3$MA0135.1	5468.4	7600.0	9129.5	-1.31	-0.16	0.68	177	86	91	-0.043	-0.041
Myb$MA0100.1	4149.6	5699.0	7225.5	0.01	0.5	2.19	158	91	67	0.166	0.047
YY1$MA0095.1	1136.2	1789.5	2559.3	-7.92	-4.79	-2.25	115	39	76	-0.921	-0.83
ZNF263$MA0528.1	17286.0	21650.5	26065.2	-0.78	1.82	4.19	320	169	151	0.068	0.235
ZNF140$MA1589.1	19436.3	24062.5	27871.1	-1.49	0.21	0.63	315	158	157	0.017	-0.053
VENTX$MA0724.1	4458.2	6228.0	8034.3	-2.65	-0.77	0.22	168	77	91	-0.122	-0.157
SP1$MA0079.1	5862.4	7803.5	10006.4	-4.68	-2.08	-0.42	199	86	113	-0.342	-0.323
NFYB$MA0502.2	7821.1	10124.5	12795.2	-2.78	-0.98	0.02	215	96	119	-0.06	-0.15
HES6$MA1493.1	8294.1	10785.0	13322.3	-0.14	1.11	3.04	223	121	102	0.142	0.226
PPARA::RXRA$MA1148.1	22687.7	28059.0	31576.2	-1.04	0.05	0.83	336	169	167	0.006	-0.038
ZNF410$MA0752.1	6564.5	8719.0	11138.0	-4.79	-2.13	-0.48	210	85	125	-0.298	-0.334
GATA3$MA0037.1	1894.4	2781.0	3851.3	-4.42	-1.88	0.16	122	53	69	-0.219	-0.316
ZBTB12$MA1649.1	5448.6	7431.5	9406.0	-2.2	-0.51	0.56	180	89	91	-0.02	-0.153
ZNF75D$MA1601.1	7113.4	9413.0	11391.0	-0.57	0.23	1.5	198	100	98	0.006	0.13
PRDM1$MA0508.1	12372.6	15903.0	19501.9	0.99	2.88	5.75	285	171	114	0.306	0.392
SOX14$MA1562.1	4639.0	6402.0	8282.6	-3.11	-0.95	0.05	172	75	97	-0.149	-0.193
HNF1B$MA0153.1	5662.1	7610.0	9689.1	0.09	1.16	3.24	189	107	82	0.292	0.249
DPRX$MA1480.1	6784.9	9218.5	10970.9	-1.63	-0.23	0.56	196	95	101	-0.022	-0.062
Tal1::Gata1$MA0140.1	16213.1	20030.5	24264.3	-3.68	-1.49	0.82	305	146	159	-0.038	-0.128
SOX8$MA0868.1	2896.9	4217.5	5285.0	-0.61	0.23	1.51	133	67	66	0.06	0.124
ZNF282$MA1154.1	16183.0	20102.0	23774.2	-0.36	0.37	1.93	291	154	137	0.087	0.077
NKX3-1$MA0124.1	1621.1	2526.5	3307.9	-0.62	0.21	1.45	103	54	49	0.07	0.124
Gfi1$MA0038.1	4380.8	6064.5	7357.1	-1.91	-0.36	0.45	161	77	84	-0.062	-0.085
FOXE1$MA1487.1	9416.5	12361.0	15320.6	-2.02	-0.51	0.42	231	110	121	-0.062	-0.128
Nkx3-2$MA0122.1	5463.7	7395.5	9477.8	-0.94	1.11	3.1	186	95	91	0.113	0.247
ZEB1$MA0103.2	3670.8	5180.0	6440.3	-0.59	0.21	1.51	147	78	69	0.037	0.054
GLI2$MA0734.1	10361.2	13525.0	16219.7	-0.58	0.23	1.52	237	120	117	0.032	0.079
SPIB$MA0081.1	2543.9	3683.5	5139.4	4.06	7.4	11.21	169	118	51	0.754	0.765
GATA1$MA0035.4	5205.0	7182.5	8931.6	-1.97	-0.43	0.44	176	84	92	-0.068	-0.062
RHOXF1$MA0719.1	3428.9	4808.0	6408.3	-3.41	-1.31	-0.13	153	61	92	-0.238	-0.173
Rxra$MA0512.1	5068.0	6821.5	8772.2	0.05	1.46	3.57	182	102	80	0.104	0.279
ZBTB26$MA1579.1	9187.9	11725.5	14831.8	-3.22	-1.19	-0.12	233	100	133	-0.065	-0.126
ZNF354C$MA0130.1	2486.7	3831.5	4688.5	-0.86	0.04	1.13	124	63	61	0.067	0.052
FOXI1$MA0042.1	7538.8	9845.0	11902.6	-0.42	0.33	1.8	204	109	95	0.085	0.056
FOXL1$MA0033.1	3013.8	4355.5	5718.2	-2.41	-0.64	0.34	140	65	75	-0.202	-0.149
INSM1$MA0155.1	8308.2	11149.5	13419.3	-0.48	0.27	1.7	216	110	106	0.011	0.1
MYB$MA0100.3	5981.0	7859.0	9864.5	-0.36	0.51	1.99	185	99	86	0.041	0.06
ZNF528$MA1597.1	13570.5	17749.5	20303.1	-1.12	0.04	0.96	267	134	133	0.04	-0.02
PAX3(var.2)$MA1546.1	17393.1	21747.0	26232.2	0.65	2.4	4.79	326	182	144	0.147	0.269
KLF17$MA1514.1	15775.3	19822.5	23006.0	-0.38	0.26	1.5	287	153	134	0.067	0.081
Foxq1$MA0040.1	4654.2	6599.5	7863.3	-1.01	0.0	1.03	162	82	80	0.07	0.023
ESR1$MA0112.1	12931.0	16647.5	19223.1	-0.89	-0.06	1.14	259	127	132	-0.08	0.057
Hoxd8$MA0910.1	11818.8	15178.5	18526.2	-2.9	-0.93	0.09	261	119	142	-0.166	-0.117
IRF6$MA1509.1	5006.5	6732.0	8855.0	3.69	6.65	10.58	213	144	69	0.586	0.757
Pax5$MA0014.1	19525.9	23876.5	29179.1	1.44	3.64	6.79	351	198	153	0.237	0.299
Arid3a$MA0151.1	760.4	1250.5	1880.1	-6.43	-3.67	-1.52	94	38	56	-0.826	-0.864
ZFP57$MA1583.1	11942.7	15895.5	18107.4	-0.91	0.01	1.12	252	131	121	0.017	0.006
ZNF382$MA1594.1	18949.2	23859.5	27465.9	-0.64	0.18	1.56	313	160	153	0.059	0.05
Arid5a$MA0602.1	9599.8	12658.5	15064.6	-1.41	0.16	0.91	228	119	109	0.033	-0.097
ZBTB14$MA1650.1	9185.0	12112.0	14438.3	-0.71	0.16	1.32	223	112	111	0.021	0.044
ZNF16$MA1654.1	13834.5	17343.0	21166.4	-4.51	-2.06	0.07	290	131	159	-0.261	-0.282
BACH2(var.2)$MA1470.1	10253.8	13393.5	15587.6	-0.84	-0.09	1.25	233	116	117	-0.019	0.024
MSANTD3$MA1523.1	7139.6	9583.5	11687.0	-1.55	-0.24	0.51	200	95	105	-0.051	-0.003
TFAP2A$MA0003.1	4155.4	5767.0	7172.6	-0.66	-0.28	1.71	156	77	79	-0.022	-0.004
HNF4A(var.2)$MA1494.1	10400.9	13462.0	16102.8	-1.76	-0.39	0.43	239	116	123	-0.042	-0.111
Mecom$MA0029.1	6064.4	8140.0	10400.5	-3.84	-1.58	-0.17	199	87	112	-0.345	-0.366
RFX7$MA1554.1	5848.4	7644.0	9752.2	-0.24	1.12	3.22	189	103	86	0.177	0.139
Ar$MA0007.1	29293.2	35194.0	39876.8	-0.53	0.28	1.7	382	194	188	0.085	0.031
MZF1$MA0056.2	12733.0	16158.5	19135.8	-1.65	-0.24	0.53	259	123	136	-0.025	-0.002
NR1H4$MA1110.1	7791.5	10176.5	12632.1	-0.1	0.75	2.61	213	117	96	0.128	0.115
Foxd3$MA0041.1	6962.4	9486.0	11326.2	-0.99	-0.03	1.08	195	96	99	-0.066	-0.03
THRB(var.2)$MA1575.1	15356.4	19307.5	22871.2	0.01	0.54	2.17	288	157	131	0.06	0.048
PPARG$MA0066.1	19039.6	23945.5	27481.5	-0.98	-0.11	1.09	312	145	167	-0.161	0.088
SP1$MA0079.2	5441.9	7777.5	9216.0	-1.13	0.01	1.0	176	90	86	0.055	-0.024
MZF1(var.2)$MA0057.1	8486.8	11126.0	13267.0	-1.62	-0.28	0.52	216	104	112	-0.076	-0.053
RREB1$MA0073.1	12231.2	15524.0	18946.2	-0.8	0.95	2.85	264	135	129	0.287	0.215
EBF1$MA0154.1	4439.9	6279.0	7495.0	-0.89	-0.05	1.14	159	74	85	-0.129	0.052
TP63$MA0525.2	7110.4	9327.0	11482.7	-1.8	-0.35	0.51	199	98	101	-0.08	-0.124
Creb3l2$MA0608.1	7412.4	10127.5	12072.4	-1.25	-0.05	0.9	202	99	103	-0.031	0.032
NR2F1$MA0017.2	10125.4	13012.5	15278.3	-1.38	-0.15	0.64	231	110	121	-0.03	0.026
HMBOX1$MA0895.1	5139.6	7035.0	9001.7	-0.46	1.16	3.15	182	97	85	0.095	0.206
Arx$MA0874.1	10002.3	12724.0	15597.5	-3.1	-0.97	0.11	240	109	131	-0.145	-0.12
FOXO3$MA0157.1	3761.0	5207.0	6702.1	-0.4	0.33	1.63	149	82	67	0.181	0.095
HOXA5$MA0158.1	4298.6	6038.0	7256.5	-1.18	0.06	0.91	156	78	78	0.003	-0.056
MTF1$MA0863.1	8206.8	10835.0	13008.9	-2.01	-0.4	0.67	215	107	108	-0.006	-0.166
RELB$MA1117.1	9957.7	12966.0	15205.4	-0.95	-0.03	0.96	228	114	114	-0.038	0.004
Ddit3::Cebpa$MA0019.1	9708.0	13165.0	15279.3	-0.83	0.04	1.19	230	115	115	0.002	-0.006
ZSCAN4$MA1155.1	14609.1	18105.5	21534.6	-0.24	0.54	2.08	279	149	130	0.034	0.153
Stat6$MA0520.1	9152.8	12000.0	14496.7	-0.37	0.33	1.7	225	119	106	0.174	0.11
PLAG1$MA0163.1	6496.5	8547.0	10915.1	-2.55	-0.78	0.04	196	87	109	-0.287	-0.173
Nr2e1$MA0676.1	6176.2	8159.5	10126.8	0.01	0.56	2.05	189	108	81	0.175	0.108
NR2F1$MA0017.1	11409.3	14669.0	17402.2	-1.72	-0.3	0.41	248	117	131	-0.166	-0.06
TCFL5$MA0632.2	7653.6	9985.5	12387.2	-0.09	0.84	2.81	212	117	95	0.173	0.195
NR1H2::RXRA$MA0115.1	5342.8	7488.5	8882.1	-0.99	0.02	0.98	173	88	85	0.03	0.045
SPI1$MA0080.1	2722.8	3944.5	5384.2	3.51	6.43	10.12	169	118	51	0.397	0.632
MYBL1$MA0776.1	9292.4	11924.5	15017.1	-0.1	1.62	3.93	239	131	108	0.133	0.257
Six3$MA0631.1	19738.1	24552.5	28026.2	-1.38	-0.16	0.65	317	153	164	-0.092	-0.069
RXRA::VDR$MA0074.1	7691.0	10308.0	12212.2	-1.04	0.02	1.0	203	104	99	0.074	0.008
E2F1$MA0024.1	5281.2	7321.0	8877.2	-1.4	-0.18	0.59	174	82	92	-0.144	-0.057
Pax4$MA0068.1	64620.8	74333.5	81647.3	-0.55	0.22	1.44	552	289	263	0.099	0.019
NHLH2$MA1529.1	13526.6	16771.5	20331.6	-0.24	0.94	2.8	274	147	127	0.156	0.219
BARX2$MA1471.1	6703.4	9000.0	10800.0	-1.26	-0.14	0.7	192	93	99	-0.053	0.008
EWSR1-FLI1$MA0149.1	1542.2	2344.0	3198.9	-2.07	-0.46	0.07	102	44	58	-0.252	-0.297
Hes2$MA0616.1	10561.3	13586.0	16656.2	0.31	1.58	3.83	254	146	108	0.179	0.162
PAX6$MA0069.1	13033.4	16546.0	20295.5	0.23	1.57	3.98	279	156	123	0.221	0.236
CTCF$MA0139.1	17561.8	21821.0	26126.4	-0.13	0.98	2.94	312	168	144	0.158	0.186
FERD3L$MA1485.1	7027.1	9316.5	11864.6	0.02	0.84	2.65	205	116	89	0.132	0.206
Stat2$MA1623.1	4633.8	6515.0	8544.6	8.14	12.16	16.72	237	169	68	0.985	0.944
ZNF652$MA1657.1	6884.9	9140.5	11649.6	0.1	1.02	3.01	205	118	87	0.116	0.151
PAX5$MA0014.3	11548.3	14743.0	18091.5	-0.07	1.57	3.8	264	144	120	0.123	0.262
NR6A1$MA1541.1	20488.1	25860.5	29409.1	-0.86	-0.07	1.17	323	158	165	-0.09	0.036
ZSCAN29$MA1602.1	9055.9	11899.0	14112.7	-1.31	0.15	0.67	221	111	110	0.003	-0.068
VDR$MA0693.2	3288.6	4617.5	6225.8	0.16	1.43	3.66	151	87	64	0.19	0.212
znf143$MA0088.1	24426.4	29590.5	34185.7	-1.97	-0.46	-0.01	354	159	195	-0.207	-0.088
Atoh1$MA0461.1	2080.8	2956.5	4070.3	0.62	2.27	4.9	128	80	48	0.638	0.514
Dmrt1$MA1603.1	8055.8	11073.0	12886.6	-0.86	0.0	1.01	210	114	96	0.096	-0.041
Stat3$MA0144.1	5327.3	7175.0	9005.2	0.04	0.78	2.69	180	104	76	0.189	0.187
NR3C1$MA0113.2	12284.5	15473.5	18310.6	-0.58	0.27	1.62	254	130	124	0.02	0.08
PRDM4$MA1647.1	5894.8	7983.0	10286.2	1.91	4.31	7.69	216	134	82	0.326	0.454
FOXH1$MA0479.1	7194.1	9660.0	11232.0	-0.88	-0.04	1.1	197	95	102	-0.042	0.023
Rhox11$MA0629.1	14730.9	18186.0	21784.5	-0.28	0.86	2.68	284	151	133	0.11	0.136
TAL1::TCF3$MA0091.1	7845.3	10245.5	12730.3	0.05	0.96	2.96	216	123	93	0.283	0.23
ZBED1$MA0749.1	5762.4	7768.0	9962.1	-2.44	-0.77	0.23	187	86	101	-0.03	-0.212
ZNF274$MA1592.1	17333.8	21597.5	25715.5	0.03	0.95	2.93	310	171	139	0.064	0.068
Nr2e3$MA0164.1	1167.2	1955.5	2474.9	-1.0	0.0	0.99	88	41	47	-0.061	-0.053
Nkx2-5$MA0063.1	2468.2	3690.0	4587.8	-1.35	-0.12	0.72	123	56	67	-0.139	-0.08
GLIS2$MA0736.1	8674.2	11262.0	13924.7	-2.11	-0.54	0.42	221	106	115	-0.04	-0.189
MAFG::NFE2L1$MA0089.1	2310.5	3286.5	4417.5	-0.85	1.09	2.96	126	65	61	0.118	0.275
PRDM1$MA0508.3	6733.8	8867.5	10896.9	-0.74	-0.42	1.94	195	96	99	-0.009	0.139
