Merged motif (Total sequences: 12124)	5% stats	Median stats	95% stats	5% p-val	Median p-val	95% p-val	All mutation	Pos mutation	Neg mutation	Median score difference	Mean score difference
NEUROD1$MA1109.1|NEUROG2(var.2)$MA1642.1|HAND2$MA1638.1|TWIST1$MA1123.1|TWIST1$MA1123.2|Ptf1a$MA1618.1|ZBTB18$MA0698.1	1064900.99	1152199.5	1233488.53	-0.05	1.18	3.17	2269	1198	1071	0.069	0.102
ZBTB12$MA1649.1	875992.0	953066.5	1009681.4	-1.51	0.19	0.72	1964	987	977	0.007	-0.016
HNF1A$MA0046.2|HNF1B$MA0153.2	1159152.8	1251607.25	1344026.8	-0.07	1.48	3.8	2406	1253	1153	0.034	0.091
En1$MA0027.1	813050.7	885981.5	943386.3	-0.44	0.22	1.46	1895	971	924	0.038	0.018
Nr2f6(var.2)$MA0728.1|Rarg$MA0859.1|Rarb$MA0857.1|RARA$MA0729.1	1302629.23	1404761.88	1491249.35	-1.01	0.0	1.27	2260	1084	1176	-0.075	-0.068
POU3F2$MA0787.1|POU1F1$MA0784.1|POU5F1$MA1115.1|POU3F3$MA0788.1|POU3F4$MA0789.1|POU3F1$MA0786.1|POU2F1$MA0785.1|POU5F1B$MA0792.1|POU2F3$MA0627.2|POU2F2$MA0507.1|Pou2f3$MA0627.1	1006757.91	1089162.18	1167971.89	-0.2	0.88	2.95	2092	1087	1005	0.074	0.1
Tbxt$MA0009.1	938183.6	1026316.5	1089126.4	0.0	0.16	1.5	2036	1056	980	0.096	0.016
Stat6$MA0520.1	1316904.8	1418003.5	1515609.1	-0.32	0.48	2.15	2409	1235	1174	0.054	0.046
PROX1$MA0794.1	1232104.9	1324932.0	1406780.2	-0.82	-0.55	2.36	2332	1159	1173	-0.008	0.068
TBXT$MA0009.2|TBX19$MA0804.1	1775802.05	1903072.0	2010717.85	-2.27	-0.66	0.46	2618	1279	1339	-0.022	-0.068
ZNF460$MA1596.1	1770492.4	1890950.0	2036336.1	-5.74	-2.76	-0.82	2848	1352	1496	-0.064	-0.123
E2F3$MA0469.2|E2F2$MA0864.1	1153282.6	1248118.75	1325565.0	-1.24	-0.05	1.07	2383	1174	1209	-0.027	-0.009
NKX2-3$MA0672.1|NKX2-8$MA0673.1	768763.85	838256.75	904683.6	-0.76	1.4	3.55	1930	975	955	0.015	0.122
HNF4G$MA0484.1|HNF4A$MA0114.2|HNF4A$MA0114.1	1377979.9	1488076.17	1565218.47	-0.73	0.14	1.29	2505	1278	1227	0.034	0.027
SRF$MA0083.1|SRF$MA0083.3	1282347.15	1381459.75	1462110.2	-0.6	0.34	1.66	2243	1141	1102	0.03	0.073
MAFF$MA0495.1|MAFK$MA0496.1|Mafb$MA0117.2|MAFG$MA0659.2|NRL$MA0842.2|NRL$MA0842.1|MAFF$MA0495.3	1249703.39	1346098.86	1440884.63	-0.07	1.44	3.68	2800	1453	1347	0.113	0.103
SOX8$MA0868.1	893242.2	971229.0	1035538.6	-0.21	0.49	2.09	1996	1022	974	0.06	0.057
PROP1$MA0715.1|Phox2b$MA0681.1|PHOX2A$MA0713.1	886639.03	965692.33	1031311.67	-0.68	0.06	1.74	1942	958	984	-0.029	0.058
E2F1$MA0024.1	568387.0	621995.0	678015.4	-4.52	-1.94	0.36	1637	791	846	-0.144	-0.159
Nr1h3::Rxra$MA0494.1	2093379.8	2227826.5	2354607.2	-3.31	-1.07	-0.01	3040	1475	1565	-0.052	-0.041
SP1$MA0079.1	1095309.6	1177457.5	1263253.0	-0.52	0.73	2.55	2206	1115	1091	0.05	0.07
ZNF652$MA1657.1	1079283.8	1165884.5	1259229.5	1.4	3.66	6.99	2263	1207	1056	0.084	0.136
HLF$MA0043.2|DBP$MA0639.1|TEF$MA0843.1|NFIL3$MA0025.1	959479.7	1043947.75	1114885.72	0.04	1.39	3.38	2156	1155	1001	0.066	0.124
GLI3$MA1491.1|GLI2$MA0734.2	1800652.75	1921225.5	2034111.55	-1.99	-0.48	0.22	2825	1386	1439	-0.025	-0.035
GATA2$MA0036.1	302124.5	341665.0	366274.6	-1.09	-0.03	0.84	1170	578	592	-0.178	-0.011
TP53$MA0106.3|TP53$MA0106.1	1696207.8	1815630.75	1937580.55	-0.12	1.61	3.95	2907	1487	1420	0.009	0.092
NR6A1$MA1541.1	1795109.9	1920416.0	2039874.2	-2.27	-0.59	0.3	2806	1380	1426	-0.029	-0.042
Crx$MA0467.1	872940.8	946332.0	1013896.2	-2.2	-0.61	0.59	1975	978	997	-0.033	-0.037
ZIC4$MA0751.1|ZIC5$MA1584.1|ZIC3$MA0697.1|ZIC1$MA0696.1	1766403.9	1888665.12	2016604.42	-3.67	-1.48	0.1	2845	1360	1485	-0.061	-0.06
MAX$MA0058.2|Myc$MA0147.2	813480.6	883869.75	961502.4	0.14	1.61	3.86	1937	1032	905	0.133	0.11
NR3C1$MA0113.3|NR3C2$MA0727.1|Ar$MA0007.3	1765958.17	1888777.0	2002449.43	-0.22	1.15	2.99	2747	1434	1313	0.034	0.106
SIX1$MA1118.1|SIX2$MA1119.1	1219998.8	1311562.25	1395163.35	-3.18	-1.22	-0.02	2058	961	1097	-0.093	-0.091
REL$MA0101.1|RELA$MA0107.1|NFKB1$MA0105.3|NFKB1$MA0105.1	485388.32	533682.5	585062.35	6.5	10.64	15.99	1623	930	693	0.27	0.372
RUNX1$MA0002.2|RUNX2$MA0511.1	1106516.3	1200905.0	1267027.45	-0.24	0.21	1.58	1923	993	930	0.059	0.023
FEV$MA0156.1	257653.3	289563.5	323258.2	8.36	13.34	18.97	1240	728	512	0.372	0.43
Gmeb1$MA0615.1	2298291.6	2457371.0	2590921.0	-0.68	0.55	2.38	3170	1587	1583	0.003	0.038
YY1$MA0095.2	1045721.1	1137271.5	1208132.4	-1.94	-0.35	-0.03	2153	1023	1130	-0.12	0.0
YY2$MA0748.1	1308162.4	1407797.0	1502647.8	-1.85	-0.39	0.33	2396	1172	1224	-0.035	-0.021
Hand1::Tcf3$MA0092.1	682869.4	752815.5	802117.0	-1.41	-0.15	0.65	1744	861	883	-0.03	-0.018
Sox2$MA0143.1|Sox2$MA0143.2	1518304.7	1625074.0	1721647.7	-2.11	-0.55	-0.02	2584	1240	1344	-0.047	-0.028
GFI1$MA0038.2|Gfi1b$MA0483.1	934864.15	1021274.75	1082152.0	-0.89	0.13	1.33	2162	1102	1060	0.013	0.031
PHOX2B$MA0681.2	1423224.2	1528082.5	1622469.0	-1.23	-0.48	2.07	2500	1226	1274	-0.048	0.055
NR1H4$MA1110.1	993316.9	1076624.5	1149888.9	-0.38	0.37	1.75	2096	1080	1016	0.027	-0.013
MYBL2$MA0777.1	1773335.9	1906695.0	2017318.6	-2.11	-0.55	0.14	2794	1365	1429	-0.02	-0.044
Nkx2-5$MA0063.1	523689.6	578537.5	618942.1	-1.54	0.11	0.79	1527	776	751	0.035	0.0
THRB(var.2)$MA1575.1	1918326.3	2059619.5	2152900.0	-1.24	-0.12	0.65	2879	1417	1462	-0.016	0.019
POU4F1$MA0790.1|POU4F3$MA0791.1|POU4F2$MA0683.1	1408993.03	1515060.5	1611422.2	-0.48	0.71	2.31	2416	1260	1156	0.083	0.068
OVOL2$MA1545.1|OVOL1$MA1544.1	1656300.4	1773054.75	1887676.95	-3.06	-0.88	0.65	2717	1322	1395	-0.029	-0.107
HOXA5$MA0158.1	590085.8	647881.0	699269.0	-2.57	-0.68	0.32	1639	801	838	-0.06	-0.04
HOXC13$MA0907.1	952801.0	1032606.0	1109934.0	-0.07	0.98	2.99	2075	1072	1003	0.02	0.087
HNF4A(var.2)$MA1494.1	1468462.8	1576658.5	1671394.7	-2.08	-0.5	0.23	2540	1242	1298	-0.037	-0.067
STAT1$MA0137.1|STAT1::STAT2$MA0517.1	961856.25	1040236.25	1123213.55	0.81	2.78	5.71	2028	1065	963	0.208	0.201
EBF1$MA0154.3|EBF3$MA1637.1|Ebf2$MA1604.1	1204846.3	1296954.17	1389830.47	-0.1	0.83	2.79	2376	1244	1132	0.087	0.06
SOX14$MA1562.1	869087.8	944976.5	1014900.4	0.02	0.65	2.51	1975	1027	948	0.087	0.039
SP2$MA0516.2	2035285.9	2172291.5	2309623.9	0.27	1.63	4.07	3020	1591	1429	0.081	0.097
HNF1A$MA0046.1	1212736.3	1311418.0	1404574.7	-0.53	0.5	2.34	2318	1168	1150	0.018	0.036
AR$MA0007.2	1400526.4	1495825.0	1602292.0	0.08	1.08	3.05	2496	1311	1185	0.063	0.064
ZBTB26$MA1579.1	1266984.7	1363666.5	1445850.5	-0.45	0.45	1.91	2361	1192	1169	0.009	0.043
Isl1$MA1608.1	989731.2	1086949.5	1147783.3	-1.22	-0.06	0.92	2089	1042	1047	-0.009	-0.019
DUX4$MA0468.1|DUXA$MA0884.1	916559.35	992379.0	1066269.4	-1.08	0.19	1.49	1845	953	892	0.043	0.066
Znf423$MA0116.1	1359294.5	1454535.0	1564239.9	0.26	1.72	4.05	2480	1309	1171	0.085	0.092
NR2C2(var.2)$MA1536.1|NR2C1$MA1535.1	592141.45	651142.75	699786.55	-1.61	0.35	1.25	1614	821	793	0.006	-0.052
ZNF317$MA1593.1	983227.8	1070729.5	1136155.8	-1.32	-0.15	0.64	2079	1037	1042	-0.008	-0.023
CTCF$MA0139.1	2008516.4	2174332.5	2260329.5	-0.98	0.02	1.12	2950	1492	1458	0.023	-0.013
GLIS3$MA0737.1|GLIS1$MA0735.1	1323749.55	1422099.75	1526785.2	-4.27	-1.77	0.15	2477	1197	1280	-0.058	-0.11
OSR1$MA1542.1	923987.6	1008330.0	1065857.2	-1.29	-0.12	0.78	2016	999	1017	-0.022	-0.016
PAX3(var.2)$MA1546.1	1960792.3	2101825.5	2228152.9	-3.47	-1.14	0.36	2956	1451	1505	-0.048	-0.05
ZNF682$MA1599.1	1635381.5	1756576.0	1875164.5	-3.22	-1.15	-0.13	2705	1267	1438	-0.046	-0.012
FOXO3$MA0157.1	572815.4	635633.5	676717.2	-1.21	0.05	0.84	1597	808	789	0.037	-0.01
EBF1$MA0154.4	1372086.8	1476139.0	1556288.9	-0.57	0.23	1.46	2445	1233	1212	0.012	0.001
ZNF263$MA0528.2	1151279.6	1242451.5	1335531.8	0.67	2.25	4.98	2307	1216	1091	0.059	0.087
Dux$MA0611.1	374107.4	417385.0	461318.9	-6.63	-3.3	-1.08	1368	621	747	-0.157	-0.16
VENTX$MA0724.1	750842.6	817592.0	884661.2	-3.52	-1.29	0.22	1857	900	957	-0.061	-0.08
MYB$MA0100.3	752901.4	826593.0	880152.0	-1.31	0.17	0.64	1828	914	914	0.0	-0.029
IRF1$MA0050.2	1807797.3	1932718.5	2060158.1	0.53	2.01	4.6	2861	1529	1332	0.124	0.09
NFKB2$MA0778.1|NFKB1$MA0105.2|NFKB1$MA0105.4	785098.87	858868.67	922965.4	-0.49	1.55	3.73	2025	1045	980	0.04	0.169
POU6F1(var.2)$MA1549.1|POU6F2$MA0793.1	792065.95	865162.5	925532.95	-0.4	0.57	2.18	1887	974	913	0.032	0.063
Barhl1$MA0877.1	776082.4	846837.5	919720.7	-3.93	-1.64	0.44	1898	922	976	-0.013	-0.064
TFAP2A$MA0003.1	872424.4	952595.5	1014637.9	-1.96	-0.33	-0.02	1970	934	1036	-0.081	0.006
ZNF341$MA1655.1	1036617.0	1130957.5	1196240.8	-1.56	0.21	0.69	2140	1072	1068	0.003	-0.023
GCM1$MA0646.1|GCM2$MA0767.1	1157434.8	1248026.25	1339572.3	-4.28	-1.76	-0.24	2385	1128	1257	-0.074	-0.112
HIC2$MA0738.1	822817.5	903105.5	950500.4	-1.08	-0.04	0.76	1903	947	956	-0.018	0.001
ELK1$MA0028.1	738875.1	806929.0	873306.6	-2.41	-0.76	0.21	1830	891	939	-0.036	-0.045
Bcl6$MA0463.1	1018314.4	1104372.5	1195403.7	0.11	1.55	3.96	2161	1120	1041	0.073	0.069
ZNF136$MA1588.1	1533469.0	1637777.5	1742652.0	-0.24	0.67	2.35	2596	1326	1270	0.031	0.058
Tcfl5$MA0632.1	1244750.6	1346554.0	1446531.7	-8.67	-4.94	-2.31	2449	1146	1303	-0.119	-0.094
Pparg::Rxra$MA0065.2	1573301.6	1684798.5	1773428.4	-0.55	0.24	1.44	2612	1336	1276	0.04	0.004
SRF$MA0083.2	1633673.5	1751115.5	1867022.6	0.15	1.22	3.4	2703	1403	1300	0.086	0.066
PLAGL2$MA1548.1	800701.9	876557.5	948988.8	-4.72	-2.16	-0.54	1942	926	1016	-0.119	-0.124
MTF1$MA0863.1	1650931.6	1782456.0	1866097.2	-0.87	0.04	1.06	2673	1348	1325	0.035	-0.019
ZBTB6$MA1581.1	1153632.8	1247804.0	1336618.1	-6.77	-3.42	-1.17	2335	1112	1223	-0.087	-0.119
ZBTB14$MA1650.1	1625205.2	1740257.0	1868798.0	-7.24	-3.81	-1.56	2755	1267	1488	-0.122	-0.118
Twist2$MA0633.1	698032.4	760757.5	827334.8	-0.01	1.94	4.36	1807	937	870	0.016	0.125
ZNF143$MA0088.2	1773200.4	1894500.5	2018392.4	0.89	2.83	5.53	2852	1514	1338	0.061	0.129
RARA::RXRG$MA1149.1	1956132.8	2090083.5	2206506.8	-0.77	-0.43	1.77	2919	1456	1463	-0.004	0.056
ZNF263$MA0528.1	2343732.5	2490526.5	2638555.9	1.43	3.69	7.05	3281	1734	1547	0.077	0.137
NKX3-1$MA0124.1	372498.6	413073.5	449683.0	0.0	0.47	2.01	1305	684	621	0.07	0.049
SPDEF$MA0686.1	1135671.6	1225292.0	1302357.2	0.01	0.53	2.05	2242	1162	1080	0.055	0.009
ZNF140$MA1589.1	2238951.6	2387390.0	2519335.8	-2.82	-0.86	0.08	3138	1525	1613	-0.055	-0.071
Rhox11$MA0629.1	1982266.5	2105829.5	2235369.4	-4.83	-2.07	-0.54	2986	1432	1554	-0.068	-0.072
Pax5$MA0014.1	2132094.4	2264062.0	2407389.8	-4.97	-2.24	-0.58	3099	1472	1627	-0.098	-0.06
Pax2$MA0067.1	574875.8	630544.5	680975.8	-0.46	0.42	1.85	1608	814	794	0.012	0.043
RXRA::VDR$MA0074.1	1121997.8	1208620.0	1294248.1	-2.24	-0.56	0.33	2228	1092	1136	-0.04	-0.051
INSM1$MA0155.1	1170542.3	1263667.0	1359100.4	-0.35	1.01	3.09	2294	1173	1121	0.058	0.07
EBF1$MA0154.2	849793.6	927059.0	992051.9	-1.83	-0.36	0.55	1945	970	975	-0.014	-0.01
MZF1(var.2)$MA0057.1	783428.6	848451.5	920126.1	2.31	5.21	9.29	1961	1105	856	0.245	0.162
Six3$MA0631.1	1940174.9	2071564.5	2197583.2	-0.21	0.6	2.26	2914	1488	1426	0.043	0.037
HINFP$MA0131.1	1112443.6	1204506.0	1297206.7	0.81	2.73	5.59	2282	1215	1067	0.135	0.095
HINFP$MA0131.2	1606841.2	1725618.0	1826781.5	-1.91	-0.42	0.32	2653	1296	1357	-0.062	-0.02
FOXH1$MA0479.1	920218.9	999377.5	1072848.0	-2.0	-0.52	0.35	2026	998	1028	-0.028	-0.029
PBX1$MA0070.1	932396.2	1015953.0	1087213.6	-1.69	-0.39	0.63	2037	1017	1020	-0.01	-0.039
Stat2$MA1623.1	930296.4	1009107.5	1087964.3	0.1	1.03	3.22	2053	1094	959	0.078	0.059
Lhx3$MA0135.1	958715.6	1035422.5	1111971.6	0.05	0.77	2.59	2071	1088	983	0.11	0.021
Dmbx1$MA0883.1	1937024.8	2088183.0	2182618.5	-1.04	-0.02	0.87	2891	1415	1476	-0.037	-0.014
TP73$MA0861.1	2058133.9	2196959.0	2327996.4	0.06	0.8	2.61	3009	1567	1442	0.026	0.021
NFIC$MA0161.2	890236.8	959683.5	1033900.7	-1.85	-0.43	0.33	1982	971	1011	-0.013	-0.013
Klf4$MA0039.1	637278.8	699239.5	757547.2	-0.16	0.8	2.71	1706	878	828	0.046	0.047
ZNF410$MA0752.1	1668648.8	1800398.5	1881064.9	-0.79	-0.06	1.06	2688	1340	1348	-0.007	0.003
TP63$MA0525.2	1417083.7	1529385.0	1623503.9	0.02	0.69	2.6	2510	1300	1210	0.069	0.047
Nr2e1$MA0676.1	551713.9	605235.0	658855.8	-0.19	0.9	2.83	1591	820	771	0.034	0.072
Hes2$MA0616.1	1346911.5	1451975.0	1522351.6	-0.65	0.18	1.41	2422	1229	1193	0.019	0.004
RHOXF1$MA0719.1	592816.6	657592.5	700163.1	-0.81	0.13	1.36	1629	819	810	0.003	0.002
HES6$MA1493.1	1106195.8	1200506.5	1289565.5	-3.63	-1.26	0.05	2244	1086	1158	-0.064	-0.095
TEAD1$MA0090.1	974557.4	1058484.5	1135562.0	-0.13	0.64	2.49	2089	1077	1012	0.084	0.024
TAL1::TCF3$MA0091.1	1088871.9	1187591.5	1254197.5	-0.63	0.1	1.28	2186	1097	1089	0.007	0.03
Hnf4a$MA0114.3	1526224.5	1633608.5	1730287.3	-2.0	-0.51	0.49	2586	1282	1304	-0.006	-0.043
NR2F1$MA0017.1	1081986.2	1175812.5	1242602.2	-1.41	-0.2	0.63	2181	1089	1092	-0.009	-0.02
ZNF382$MA1594.1	2375418.8	2521583.5	2681325.8	0.37	1.74	4.12	3254	1695	1559	0.109	0.074
ZNF354C$MA0130.1	353507.9	394723.0	427210.6	-1.57	-0.28	0.55	1269	630	639	-0.089	-0.05
ZNF449$MA1656.1	1375178.7	1490483.5	1574883.2	-0.63	0.15	1.28	2452	1253	1199	0.023	-0.002
Gfi1$MA0038.1	607708.3	662963.0	722268.4	-5.04	-2.35	-0.67	1697	805	892	-0.066	-0.076
PPARG$MA0066.1	2129766.6	2271958.0	2391871.4	-1.96	-0.42	0.44	3042	1502	1540	-0.04	-0.052
DPRX$MA1480.1	870865.8	942190.5	1020366.1	-3.69	-1.38	-0.17	1994	936	1058	-0.109	-0.068
ZNF528$MA1597.1	1598271.0	1711493.0	1812908.3	-2.03	-0.52	-0.02	2647	1273	1374	-0.045	-0.052
ETS1$MA0098.1	110979.0	126851.0	146071.3	1.66	4.19	7.39	779	438	341	0.16	0.154
FOXF2$MA0030.1	1250903.3	1357582.0	1431762.0	-1.11	-0.1	0.72	2337	1133	1204	-0.075	0.025
Atoh1$MA0461.1	452267.0	496647.5	542607.9	0.04	0.83	2.71	1441	762	679	0.267	0.093
Foxd3$MA0041.1	1033095.9	1117295.0	1200821.1	-2.69	-0.9	0.58	2155	1064	1091	-0.058	-0.072
Spz1$MA0111.1	1075833.9	1171427.0	1230477.0	0.0	0.01	1.08	2165	1120	1045	0.09	-0.019
TCF7$MA0769.2	732193.5	800138.5	870053.7	-0.85	1.56	3.99	1844	940	904	0.026	0.11
SPIB$MA0081.1	225244.2	250623.5	281832.6	5.14	9.11	13.97	1127	660	467	0.494	0.333
NR3C1$MA0113.2	1373755.8	1479065.5	1571548.0	-0.18	0.46	1.99	2459	1267	1192	0.071	0.025
Pou5f1::Sox2$MA0142.1	1554351.4	1671530.5	1775827.4	-2.62	-0.79	0.31	2627	1289	1338	-0.034	-0.032
BCL6B$MA0731.1	913140.5	985995.0	1061305.2	-2.76	-0.94	0.1	2027	980	1047	-0.097	-0.1
ZNF274$MA1592.1	1579896.6	1694887.0	1783147.2	-1.51	-0.31	0.48	2624	1291	1333	-0.019	-0.011
Hic1$MA0739.1	745892.6	819647.0	868189.8	-1.18	-0.06	0.8	1814	899	915	-0.016	-0.006
EBF1$MA0154.1	773025.1	846253.5	918770.1	0.0	0.8	2.88	1875	975	900	0.107	0.058
KLF13$MA0657.1	1952226.2	2088967.0	2208896.9	-2.04	-0.45	0.4	2919	1443	1476	-0.026	-0.012
GABPA$MA0062.1	622253.3	679869.0	746189.2	0.99	3.03	5.94	1730	953	777	0.261	0.174
ZEB1$MA0103.1	366847.2	405387.5	447317.0	-25.41	-18.49	-12.94	1488	576	912	-0.169	-0.362
ZBTB33$MA0527.1	1896057.8	2016657.0	2147681.3	-5.87	-2.74	-0.89	2939	1398	1541	-0.08	-0.121
HLTF$MA0109.1	908205.7	987437.0	1053411.8	-2.3	-0.52	0.28	2014	987	1027	-0.027	-0.015
Myb$MA0100.1	641554.5	709827.5	752813.3	-0.85	0.05	1.1	1688	857	831	0.03	-0.008
Smad4$MA1153.1	552729.4	614110.0	658112.1	-1.28	-0.14	0.59	1575	763	812	-0.075	-0.027
IRF3$MA1418.1	1926102.1	2057695.0	2191705.9	0.14	1.42	3.65	2934	1535	1399	0.077	0.088
ZSCAN29$MA1602.1	1231234.2	1325031.5	1417511.3	-2.03	-0.48	0.37	2329	1144	1185	-0.016	-0.015
HNF1B$MA0153.1	915341.2	992692.5	1069329.1	0.1	1.05	3.11	2037	1077	960	0.133	0.053
Ddit3::Cebpa$MA0019.1	1020520.0	1106807.5	1190398.3	0.47	2.0	4.69	2174	1156	1018	0.119	0.088
Sox17$MA0078.1	590645.0	657454.5	693340.1	-1.1	0.03	0.94	1623	812	811	0.008	-0.003
ZKSCAN5$MA1652.1	1087358.4	1174834.0	1261325.8	-0.27	2.57	5.34	2251	1164	1087	0.043	0.137
MZF1$MA0056.1	257847.0	289595.0	323602.8	0.5	2.13	4.99	1129	605	524	0.222	0.112
ZNF384$MA1125.1	909504.2	988163.5	1073120.8	-4.07	-1.64	0.99	2048	1008	1040	-0.039	-0.102
HLF$MA0043.1	894584.8	970083.0	1040991.1	2.75	5.54	9.68	2097	1140	957	0.165	0.154
NHLH2$MA1529.1	1893090.6	2019268.5	2156162.3	-4.44	-1.81	-0.36	2918	1406	1512	-0.026	-0.088
ZNF75D$MA1601.1	825436.6	895200.5	959857.5	-2.13	-0.54	0.34	1919	942	977	-0.012	-0.068
Pax4$MA0068.1	3860068.1	4089923.5	4238778.8	-1.32	-0.14	0.8	4057	2015	2042	-0.015	0.008
PAX5$MA0014.2	2115208.7	2251204.5	2378987.7	-2.31	-0.62	0.41	3038	1502	1536	-0.019	-0.05
PRDM1$MA0508.1	1168466.3	1264461.5	1352711.4	-0.19	0.96	3.0	2293	1176	1117	0.044	0.076
SPI1$MA0080.1	138970.7	158035.5	180526.2	4.66	8.52	13.38	904	513	391	0.375	0.312
THRB(var.3)$MA1576.1	1825970.7	1948150.5	2080465.0	-0.68	1.53	3.7	2859	1453	1406	0.044	0.095
E2F3$MA0469.3	878514.7	953064.0	1025791.8	-5.39	-2.59	-0.77	2032	966	1066	-0.047	-0.135
Arx$MA0874.1	1478928.5	1587731.0	1696570.3	-2.36	-0.69	0.57	2557	1267	1290	-0.024	-0.045
ZNF282$MA1154.1	1812510.0	1927839.0	2053014.4	0.27	1.52	3.98	2844	1483	1361	0.06	0.083
MAFG::NFE2L1$MA0089.1	257959.8	292040.0	325237.9	6.66	10.67	16.15	1224	740	484	0.214	0.275
GLIS2$MA0736.1	1762211.7	1885216.5	2003209.7	-2.37	-0.7	0.79	2785	1387	1398	-0.018	-0.057
GATA1$MA0035.4	832743.6	905063.0	973594.8	0.65	2.32	5.29	1976	1057	919	0.105	0.086
IKZF1$MA1508.1	698033.5	760976.5	827420.2	1.08	3.22	6.3	1831	999	832	0.154	0.139
RELB$MA1117.1	909083.0	985548.5	1068256.2	1.44	3.55	6.94	2083	1103	980	0.09	0.158
TCFL5$MA0632.2	1389880.5	1492356.0	1584688.8	-2.84	-0.95	0.24	2489	1213	1276	-0.047	-0.05
NFYA$MA0060.2	1936594.2	2075946.5	2176986.8	-1.3	-0.17	0.67	2894	1418	1476	-0.012	-0.015
GATA1::TAL1$MA0140.2	1804239.3	1928475.5	2020924.8	-1.61	-0.22	0.58	2793	1380	1413	-0.011	0.002
ZKSCAN1$MA1585.1	933139.1	1021394.5	1076242.9	-1.05	0.03	0.94	2023	1026	997	0.015	0.009
TP63$MA0525.1	2281368.6	2441973.0	2539095.5	-0.78	0.06	1.2	3130	1586	1544	0.024	0.004
PLAG1$MA0163.1	1290961.4	1384861.0	1491754.1	-4.93	-2.24	0.92	2433	1189	1244	-0.075	-0.137
MSGN1$MA1524.1	906876.7	982303.5	1057035.2	1.25	3.51	6.54	2079	1108	971	0.074	0.132
Sox5$MA0087.1	385992.6	432417.0	461089.1	-1.25	-0.02	0.94	1316	640	676	-0.061	0.016
E2F3$MA0469.1	1735695.1	1859261.5	1966148.2	-0.53	0.59	2.13	2761	1391	1370	0.009	0.016
RARA::RXRA$MA0159.1	1733576.2	1866498.5	1946421.1	-0.83	-0.09	1.17	2739	1360	1379	-0.043	0.022
PRDM1$MA0508.3	754693.1	819502.5	878618.2	-0.22	0.35	1.7	1829	947	882	0.056	0.005
BCL6$MA0463.2	1617316.8	1740580.5	1851239.2	-2.15	0.59	1.1	2672	1347	1325	0.013	-0.036
Mecom$MA0029.1	1126761.9	1234786.0	1291365.7	-1.12	0.03	1.0	2224	1117	1107	0.022	0.007
Ahr::Arnt$MA0006.1	464241.2	508246.0	554704.6	-2.35	-0.61	0.23	1451	704	747	-0.257	-0.066
Rarg(var.2)$MA0860.1	1495125.4	1596060.0	1695651.2	-0.24	0.55	2.05	2558	1313	1245	0.007	0.055
PRDM4$MA1647.1	841159.9	913801.5	981359.4	0.0	0.78	2.66	1947	1011	936	0.033	0.048
RFX5$MA0510.1	1520288.9	1630854.5	1712812.6	-0.57	0.17	1.53	2566	1306	1260	0.016	-0.002
MSANTD3$MA1523.1	823457.9	894651.0	961641.2	-2.49	-0.64	-0.03	1922	921	1001	-0.047	-0.048
PRDM1$MA0508.2	649305.6	719225.5	763008.4	-0.71	0.05	1.11	1699	876	823	0.028	-0.006
TFAP4(var.2)$MA1570.1	807221.2	880795.5	951958.6	0.06	0.82	2.79	1913	1010	903	0.105	0.058
MXI1$MA1108.2	812817.5	880961.5	954931.6	0.48	2.17	4.93	1947	1022	925	0.047	0.105
Dmrt1$MA1603.1	1248129.2	1340002.0	1438757.0	0.01	0.84	2.76	2356	1222	1134	0.074	0.05
LIN54$MA0619.1	461353.3	521341.5	552405.4	-1.21	-0.08	0.95	1448	717	731	-0.025	-0.021
ZNF16$MA1654.1	2813834.1	2982053.0	3119198.8	-1.66	-0.25	0.61	3473	1724	1749	-0.024	-0.012
RFX7$MA1554.1	835693.0	916801.0	974415.9	-1.34	-0.17	0.64	1925	955	970	-0.014	-0.009
ZNF135$MA1587.1	1482097.8	1596994.5	1699211.4	-0.05	0.87	2.86	2571	1326	1245	0.062	0.037
GRHL2$MA1105.2	1053927.0	1139391.0	1208628.0	-1.7	-0.33	0.27	2154	1047	1107	-0.032	-0.017
ZNF684$MA1600.1	2232398.9	2388607.0	2505595.6	-1.63	-0.28	0.47	3111	1541	1570	-0.029	-0.023
Foxa2$MA0047.1	1004376.3	1083110.5	1157488.5	0.03	0.44	1.83	2105	1098	1007	0.102	0.024
NKX6-3$MA1530.1	683072.2	748097.5	798855.2	-1.49	0.2	0.82	1741	887	854	0.054	-0.022
SOX10$MA0442.1	283154.5	314736.5	345784.5	-0.11	1.08	3.19	1156	603	553	0.036	0.067
IRF1$MA0050.1	698391.2	763109.0	831635.5	-0.56	2.84	5.7	1827	944	883	0.138	0.178
IRF6$MA1509.1	813957.7	896660.0	946292.6	-1.02	-0.05	0.95	1897	915	982	-0.035	0.03
NFYB$MA0502.2	1025895.0	1111213.5	1181686.0	-0.52	0.3	1.72	2126	1074	1052	0.003	0.006
Arid3a$MA0151.1	231045.5	261122.5	291867.9	0.54	2.04	4.67	1072	585	487	0.383	0.162
Gata1$MA0035.1	459761.8	510042.0	555541.3	-2.47	-0.65	0.37	1455	714	741	-0.035	-0.027
Creb3l2$MA0608.1	911940.2	993995.0	1070237.0	-2.55	-0.73	0.17	2028	985	1043	-0.111	-0.057
BARX2$MA1471.1	1032393.5	1122681.5	1199040.7	-2.61	-0.81	-0.03	2157	1031	1126	-0.038	-0.032
