Merged motif (Total sequences: 106)	5% stats	Median stats	95% stats	5% p-val	Median p-val	95% p-val	All mutation	Pos mutation	Neg mutation	Median score difference	Mean score difference
En1$MA0027.1	28.0	77.5	147.5	-0.68	0.52	1.9	20	10	10	0.026	0.221
POU3F4$MA0789.1|POU2F1$MA0785.1|POU5F1B$MA0792.1|POU3F1$MA0786.1|POU2F3$MA0627.2|POU2F2$MA0507.1|POU5F1$MA1115.1|POU3F2$MA0787.1|POU1F1$MA0784.1|Pou2f3$MA0627.1|POU3F3$MA0788.1	37.73	107.82	187.0	-0.32	0.43	2.03	17	12	5	1.68	1.143
ZSCAN29$MA1602.1	12.0	56.0	104.0	-1.59	-0.27	0.45	16	6	10	-0.29	-0.031
TBX19$MA0804.1|TBXT$MA0009.2	2.5	30.5	68.5	0.0	1.2	2.78	15	13	2	0.764	0.854
PRDM1$MA0508.3	0.0	33.0	66.0	-1.58	-0.42	0.35	13	5	8	-0.506	-0.543
E2F2$MA0864.1|E2F3$MA0469.2	9.0	41.0	83.5	-0.55	0.55	1.72	11	6	5	3.318	1.262
SRF$MA0083.1|SRF$MA0083.2|SRF$MA0083.3	19.0	75.67	130.67	-0.69	0.21	1.42	22	14	8	0.753	0.55
SOX8$MA0868.1	0.0	0.0	12.0	0.0	0.0	2.68	9	8	1	2.456	2.076
NR1H4$MA1110.1|HOXB7$MA1501.1	0.0	28.5	60.5	-1.34	-0.18	0.48	13	5	8	-0.268	-0.526
GLI2$MA0734.2|GLI3$MA1491.1	55.5	135.25	238.35	-2.18	-0.62	0.3	26	10	16	-0.323	-0.386
Ddit3::Cebpa$MA0019.1	6.0	56.0	99.0	-1.23	-0.09	0.84	15	7	8	-0.05	-0.029
ZIC1$MA0696.1|ZIC4$MA0751.1|ZIC3$MA0697.1|ZIC5$MA1584.1	36.5	99.25	189.0	-2.61	-1.01	0.05	25	8	17	-0.747	-0.658
NR3C1$MA0113.3|Ar$MA0007.3|NR3C2$MA0727.1	31.67	96.0	157.67	-0.83	-0.11	1.24	18	8	10	-0.105	0.359
NFIC$MA0161.2	0.0	48.0	93.0	-1.46	-0.3	0.51	15	6	9	-0.098	-0.347
SIX1$MA1118.1|SIX2$MA1119.1	29.5	85.5	153.5	-0.3	0.54	1.9	12	8	4	0.306	0.672
NFKB1$MA0105.1|REL$MA0101.1|NFKB1$MA0105.3|RELA$MA0107.1	13.75	53.75	116.02	0.01	1.15	2.78	20	14	6	1.104	0.932
Sox2$MA0143.1|Sox2$MA0143.2|Pou5f1::Sox2$MA0142.1	41.67	111.33	185.83	-1.5	-0.27	0.6	22	11	11	-0.033	-0.273
Nkx2-5$MA0063.1	0.0	0.0	12.0	0.0	0.0	0.0	8	1	7	-0.862	-0.797
THRB(var.2)$MA1575.1	27.0	80.0	140.0	-0.61	0.26	1.51	19	10	9	0.053	0.228
NFAT5$MA0606.1|NFATC2$MA0152.1	0.0	32.5	65.5	-0.81	0.05	0.98	14	8	6	0.44	0.206
OVOL1$MA1544.1|OVOL2$MA1545.1	55.0	140.0	230.0	-1.56	-0.07	0.57	24	10	14	-0.154	-0.239
HOXC13$MA0907.1	24.0	79.0	150.0	-0.31	0.48	1.9	20	12	8	0.424	0.21
NR3C1$MA0113.1	60.0	136.5	244.0	-2.85	-1.1	-0.03	29	10	19	-0.315	-0.522
PRDM4$MA1647.1	16.0	65.5	115.0	-1.61	-0.22	0.62	17	7	10	-0.289	-0.079
ZKSCAN1$MA1585.1	26.0	80.0	151.0	-2.22	-0.66	0.06	21	7	14	-0.195	-0.268
SP2$MA0516.2	46.0	122.0	222.0	-2.65	-0.97	0.0	27	9	18	-0.528	-0.801
MZF1$MA0056.2	23.0	75.0	140.0	-1.81	-0.38	0.17	19	6	13	-0.191	-0.195
DUX4$MA0468.1|DUXA$MA0884.1	5.5	39.0	74.5	-0.53	0.5	1.63	10	8	2	0.521	1.217
Znf423$MA0116.1	53.0	145.0	233.0	-1.29	-0.2	0.7	25	11	14	-0.147	-0.192
NFIC$MA0161.1|NFIX$MA0671.1	0.0	15.75	41.0	-2.8	-1.52	0.04	11	2	9	-0.771	-0.942
TP63$MA0525.1	60.0	146.0	244.1	-1.87	-0.34	0.39	26	11	15	-0.148	-0.077
ESR1$MA0112.3	0.0	37.0	76.0	-1.98	-0.48	0.08	14	4	10	-0.406	-0.436
GATA1::TAL1$MA0140.2	57.0	143.5	254.0	-2.07	-0.56	0.3	27	11	16	-0.165	-0.14
OSR2$MA1646.1|OSR1$MA1542.1	22.0	76.0	144.0	-1.82	-0.47	0.3	25	9	16	-0.107	-0.466
RFX5$MA0510.1	31.0	84.5	148.5	-0.55	0.35	1.62	20	11	9	0.121	0.291
ZNF682$MA1599.1	58.0	140.0	244.0	-2.71	-1.03	-0.05	29	10	19	-0.171	-0.709
NFKB1$MA0105.2|NFKB1$MA0105.4|NFKB2$MA0778.1	16.0	70.67	122.0	-1.04	0.05	1.09	20	10	10	0.062	0.464
GLIS3$MA0737.1	59.0	148.0	230.0	-0.77	-0.16	1.2	25	12	13	-0.035	0.178
NHLH2$MA1529.1	71.0	166.0	267.0	-1.73	-0.4	0.53	28	13	15	-0.017	-0.278
GCM2$MA0767.1|GCM1$MA0646.1	52.5	138.5	213.5	-1.17	-0.02	0.84	24	10	14	-0.219	-0.126
HIC2$MA0738.1	5.0	61.0	114.0	-1.39	-0.14	0.64	16	6	10	-0.379	-0.097
KLF13$MA0657.1	105.0	223.0	362.0	-0.27	0.69	2.24	34	20	14	0.222	0.458
MZF1(var.2)$MA0057.1	19.0	68.0	132.0	-0.19	0.56	2.07	19	12	7	0.295	0.175
ZSCAN4$MA1155.1	9.0	44.0	99.0	0.08	1.15	2.84	18	13	5	0.881	0.905
ZNF282$MA1154.1	14.0	54.0	114.0	-0.01	1.49	3.11	21	14	7	0.775	0.962
PAX3(var.2)$MA1546.1	32.0	91.0	179.0	0.24	2.21	4.03	29	19	10	0.428	0.899
HNF1A$MA0046.1	0.0	37.0	64.0	-0.81	0.06	1.15	12	7	5	0.439	0.024
CREB1$MA0018.1	5.0	41.0	90.0	-0.1	0.79	2.31	16	11	5	0.687	0.62
FOXL1$MA0033.1	0.0	30.0	55.0	-0.67	-0.1	1.04	11	5	6	-0.014	0.139
GFI1$MA0038.2	0.0	19.0	43.0	-0.24	0.41	1.47	10	6	4	0.17	0.434
Foxd3$MA0041.1	24.0	79.0	137.0	-1.53	-0.28	0.56	19	9	10	-0.196	-0.231
GLIS1$MA0735.1	21.0	74.0	126.0	-0.56	0.21	1.46	18	10	8	0.185	0.246
NR1I2$MA1533.1	14.0	54.0	114.0	-2.66	-1.0	-0.03	19	6	13	-0.653	-0.457
Stat6$MA0520.1	70.0	161.0	251.0	-0.39	0.3	1.59	27	17	10	0.19	0.265
SMAD2::SMAD3::SMAD4$MA0513.1	26.0	83.0	140.0	-0.56	0.2	1.42	19	11	8	0.035	0.204
TP73$MA0861.1	99.0	212.0	329.1	-1.65	-0.32	0.48	31	14	17	-0.259	-0.145
CREM$MA0609.2	26.0	78.0	157.0	-0.28	1.17	2.81	23	14	9	0.337	0.273
NKX2-2$MA1645.1	16.0	63.0	127.0	0.1	1.17	2.93	21	15	6	0.245	0.391
MTF1$MA0863.1	22.0	80.0	133.0	-1.09	0.09	0.95	18	10	8	0.449	-0.086
Ar$MA0007.1	153.0	304.0	496.0	-0.22	0.99	2.86	41	24	17	0.444	0.391
POU6F2$MA0793.1	0.0	45.0	89.0	-0.34	0.4	1.89	15	9	6	0.07	0.088
Myod1$MA0499.1	31.0	104.0	161.0	-1.07	-0.01	1.03	20	9	11	-0.121	0.137
ZNF16$MA1654.1	135.0	275.0	421.0	-1.69	-0.29	0.54	35	15	20	-0.26	-0.195
FERD3L$MA1485.1	41.0	116.5	188.0	-1.33	-0.13	0.72	22	11	11	-0.192	-0.177
Myb$MA0100.2	31.0	101.0	161.0	-0.9	0.05	1.01	20	10	10	0.035	-0.033
Arid5a$MA0602.1	15.0	60.0	108.0	-0.87	0.17	1.34	16	8	8	0.162	0.359
Atoh1$MA0461.1	0.0	56.0	95.0	-1.23	-0.09	0.81	15	7	8	-0.167	-0.096
RUNX1$MA0002.1	5.0	38.0	89.0	0.14	1.41	3.11	18	13	5	0.813	0.827
Mecom$MA0029.1	0.0	42.0	86.0	-0.37	0.51	1.82	15	9	6	0.65	0.327
Myb$MA0100.1	11.0	52.0	100.0	-1.69	-0.39	0.52	16	8	8	-0.081	-0.342
RORA(var.2)$MA0072.1	0.0	16.5	43.0	-1.74	-0.58	0.02	10	3	7	-0.8	-0.685
AR$MA0007.2	106.0	236.0	340.0	-1.21	-0.09	0.85	31	15	16	-0.161	-0.172
Nkx2-5(var.2)$MA0503.1	21.0	77.0	136.0	-0.82	0.15	1.29	18	10	8	0.129	0.017
BCL6$MA0463.2	34.0	99.0	157.0	-0.84	0.08	1.1	20	10	10	0.043	0.049
NR6A1$MA1541.1	30.0	91.0	150.1	-1.52	-0.22	0.56	20	7	13	-0.301	-0.132
NKX2-5$MA0063.2	36.0	110.0	173.0	-0.8	0.07	1.17	21	12	9	0.177	-0.127
PBX1$MA0070.1	0.0	23.0	58.0	-0.06	0.94	2.35	13	9	4	1.025	1.007
ZNF460$MA1596.1	39.0	122.0	187.0	-1.03	-0.05	1.15	22	10	12	-0.124	0.203
PLAG1$MA0163.1	57.0	154.0	241.0	-0.87	-0.09	1.16	25	12	13	-0.041	0.191
NKX3-1$MA0124.1	0.0	0.0	24.0	-2.31	0.0	0.0	9	2	7	-1.515	-1.095
GLI2$MA0734.1	22.0	84.0	137.0	-0.91	0.02	1.22	18	11	7	0.159	-0.131
POU6F1(var.2)$MA1549.1	0.0	33.0	54.0	-0.96	0.0	0.78	11	5	6	-0.032	0.042
PPARG$MA0066.1	65.0	156.0	262.0	-1.74	-0.37	0.52	27	12	15	-0.183	-0.48
CENPB$MA0637.1	27.0	85.0	158.0	-0.33	0.54	1.96	21	13	8	0.186	0.586
EWSR1-FLI1$MA0149.1	0.0	44.0	79.0	-0.95	-0.04	1.04	13	6	7	-0.167	0.315
THAP1$MA0597.1	31.0	106.0	174.0	-1.44	-0.13	0.7	21	7	14	-0.067	0.095
PAX5$MA0014.2	101.0	238.0	330.0	-0.75	0.07	1.17	31	16	15	0.075	0.086
KLF17$MA1514.1	57.0	137.0	233.0	-0.03	0.31	1.64	25	16	9	0.216	0.178
ZBED1$MA0749.1	0.0	0.0	30.0	-1.9	0.0	0.0	9	2	7	-0.082	-0.708
ZNF449$MA1656.1	29.0	93.0	181.0	-2.82	-0.99	-0.04	24	8	16	-0.417	-0.568
HLF$MA0043.1	24.0	82.0	132.1	-1.2	0.06	0.87	18	10	8	0.373	-0.187
NRF1$MA0506.1	0.0	45.0	76.0	-0.99	0.01	0.95	13	7	6	0.091	0.085
INSM1$MA0155.1	36.0	111.0	169.0	-0.88	0.06	1.2	21	12	9	0.099	-0.023
Arid3a$MA0151.1	0.0	0.0	22.0	0.0	0.0	0.86	7	5	2	1.427	0.874
HLTF$MA0109.1	35.0	110.0	175.1	-0.84	0.07	1.03	21	11	10	0.224	-0.015
MYB$MA0100.3	17.0	63.0	121.0	-1.37	0.28	0.67	17	9	8	0.017	-0.648
Hic1$MA0739.1	0.0	23.0	60.0	-3.54	-1.95	-0.41	17	3	14	-1.053	-0.871
znf143$MA0088.1	152.0	313.0	422.6	-1.26	0.12	0.73	36	18	18	0.109	-0.004
HMBOX1$MA0895.1	24.0	85.0	134.0	-1.1	-0.01	0.95	18	8	10	-0.09	0.059
PAX6$MA0069.1	53.0	135.0	227.0	-0.51	0.34	1.76	25	15	10	0.264	0.249
MYBL1$MA0776.1	42.0	109.0	171.1	-1.45	-0.24	0.69	22	11	11	-0.041	-0.224
Vdr$MA0693.1	0.0	33.0	64.0	-0.67	0.2	1.32	12	7	5	0.144	0.215
Pax5$MA0014.1	109.0	238.5	352.5	-0.75	0.2	1.38	32	17	15	0.013	0.148
BCL6B$MA0731.1	0.0	0.0	0.0	0.0	0.0	0.0	5	2	3	-0.263	-0.126
GLIS2$MA0736.1	27.0	87.0	162.0	-2.26	-0.7	-0.03	22	7	15	-0.631	-0.554
ZNF140$MA1589.1	32.0	97.5	179.5	-2.53	-0.87	0.04	24	8	16	-0.782	-0.54
Nr2e1$MA0676.1	0.0	6.0	21.0	0.0	1.55	2.55	10	7	3	0.942	1.136
MAFG::NFE2L1$MA0089.1	0.0	24.0	53.0	-1.81	-0.62	0.35	12	5	7	-0.273	-0.661
NR3C1$MA0113.2	70.5	178.5	263.0	-0.86	0.1	1.12	27	14	13	0.004	0.14
ZNF652$MA1657.1	0.0	21.0	46.0	-1.33	-0.29	0.26	10	4	6	-0.381	-0.095
VDR$MA0693.2	0.0	29.0	66.0	0.0	0.85	2.29	14	10	4	0.116	0.319
NFIA$MA0670.1	2.0	48.0	90.0	-1.52	-0.3	0.55	15	6	9	-0.046	-0.376
ZNF341$MA1655.1	22.0	69.0	136.0	-0.3	0.53	1.89	19	12	7	0.372	0.516
Prdm15$MA1616.1	67.0	165.5	247.5	-0.88	0.1	1.3	26	15	11	0.106	-0.024
RUNX3$MA0684.2	10.0	42.5	94.5	-0.08	1.21	2.77	18	12	6	0.094	0.744
ZNF143$MA0088.2	35.0	93.0	170.0	-0.31	0.56	1.99	22	13	9	0.252	0.388
NR2F1$MA0017.1	42.0	121.0	198.0	-1.54	0.22	0.78	23	12	11	0.321	-0.349
Bcl6$MA0463.1	37.0	113.0	173.0	-1.21	-0.03	0.97	21	9	12	-0.252	0.042
ZKSCAN5$MA1652.1	60.9	143.5	234.1	-0.53	0.38	1.8	26	15	11	0.117	0.37
MYBL2$MA0777.1	0.0	50.5	85.0	-1.13	-0.05	0.81	14	6	8	-0.253	0.038
MSANTD3$MA1523.1	19.0	65.0	121.0	-0.56	0.23	1.52	17	9	8	0.008	0.098
ZBTB33$MA0527.1	71.0	188.0	268.0	-1.01	0.01	1.04	27	16	11	0.251	0.009
ZNF263$MA0528.1	117.0	253.0	364.0	-1.3	-0.08	0.74	32	14	18	-0.207	-0.037
ZNF684$MA1600.1	71.0	165.0	277.0	-1.49	-0.25	0.63	27	12	15	-0.17	-0.168
TP63$MA0525.2	0.0	46.0	94.0	-1.72	-0.37	0.39	15	5	10	-0.439	-0.053
SPDEF$MA0686.1	98.0	221.0	340.1	-0.66	0.22	1.47	31	18	13	0.268	0.179
Rxra$MA0512.1	0.0	13.0	37.0	-2.79	-1.64	0.0	13	4	9	-0.9	-1.089
RARA::RXRG$MA1149.1	136.0	297.0	407.0	-0.94	0.0	1.05	34	16	18	-0.021	0.025
ZNF263$MA0528.2	8.0	38.0	84.0	-0.4	1.17	2.52	17	10	7	0.563	0.795
TCFL5$MA0632.2	28.0	84.5	146.5	-0.71	0.17	1.4	19	12	7	0.565	0.219
LIN54$MA0619.1	0.0	30.5	65.5	-1.96	-0.53	0.19	13	4	9	-0.122	-0.227
PROX1$MA0794.1	39.0	117.0	185.0	-1.28	-0.12	0.81	22	11	11	-0.142	-0.168
ESR2$MA0258.1	69.0	159.0	267.0	-1.96	-0.5	0.34	28	12	16	-0.156	-0.245
Mafb$MA0117.1	0.0	42.0	85.0	-0.51	0.29	1.39	14	7	7	0.096	0.234
ZNF317$MA1593.1	19.0	76.0	120.0	-1.08	-0.01	0.95	17	8	9	-0.23	0.086
ZBTB14$MA1650.1	0.0	39.0	66.0	-1.02	0.0	0.86	12	5	7	-0.139	0.124
Meis1$MA0498.1	46.0	135.0	215.0	-1.03	-0.03	1.1	23	10	13	-0.262	0.056
Six3$MA0631.1	68.4	168.5	268.0	-1.52	0.21	0.66	27	14	13	0.193	-0.303
NR1I3$MA1534.1	0.0	0.0	33.0	-1.02	0.0	0.0	8	3	5	-1.138	-0.382
FOS::JUN$MA0099.2	0.0	0.0	27.0	0.0	0.0	2.31	8	7	1	0.78	0.524
ZNF528$MA1597.1	42.0	118.5	202.0	-1.71	-0.26	0.56	23	11	12	-0.239	-0.122
HOXA5$MA0158.1	0.0	42.0	78.0	-0.81	-0.09	1.14	13	6	7	-0.044	0.193
Pax4$MA0068.1	315.0	546.0	694.5	-0.91	0.07	1.25	47	26	21	0.221	-0.077
THRB(var.3)$MA1576.1	103.0	235.0	335.0	-0.8	0.1	1.21	31	18	13	0.144	-0.071
Spz1$MA0111.1	1.0	44.0	89.0	-0.33	0.44	1.81	15	9	6	0.866	0.482
RBPJ$MA1116.1	17.0	70.0	119.0	-1.28	-0.12	0.78	17	8	9	-0.129	-0.372
Lhx3$MA0135.1	0.0	38.0	66.0	-0.91	0.03	0.82	12	7	5	0.434	-0.21
Rhox11$MA0629.1	6.0	38.0	85.0	-2.72	-1.17	-0.07	17	4	13	-0.53	-0.714
RREB1$MA0073.1	50.0	136.5	224.5	-0.41	0.32	1.75	25	16	9	0.608	0.247
ZNF136$MA1588.1	27.0	83.0	160.0	-0.33	0.59	2.1	21	12	9	0.333	0.572
ZNF274$MA1592.1	93.0	193.0	311.0	-0.57	0.38	1.64	30	15	15	0.008	0.335
ZBTB6$MA1581.1	33.0	92.0	167.0	-0.27	0.58	1.99	22	13	9	0.103	0.112
ZNF382$MA1594.1	61.0	161.0	249.0	-0.7	0.15	1.41	26	14	12	0.182	0.128
ZNF384$MA1125.1	0.0	37.0	68.0	-1.12	-0.06	0.75	12	5	7	-0.314	-0.044
ZNF135$MA1587.1	17.0	65.0	125.0	-0.43	0.43	1.76	18	11	7	0.893	0.371
TFAP2A$MA0003.1	0.0	59.0	96.0	-0.9	-0.02	1.08	15	7	8	-0.539	0.055
Gfi1b$MA0483.1	0.0	26.0	65.0	-0.08	1.27	2.72	15	10	5	0.984	0.984
Nr2e3$MA0164.1	0.0	52.5	87.0	-0.93	0.0	1.12	14	8	6	0.646	-0.068
BACH2(var.2)$MA1470.1	17.0	64.0	115.0	-0.66	0.26	1.49	17	11	6	0.717	0.209
