Merged motif (Total sequences: 5668)	5% stats	Median stats	95% stats	5% p-val	Median p-val	95% p-val	All mutation	Pos mutation	Neg mutation	Median score difference	Mean score difference
Rarb$MA0857.1|Nr2f6(var.2)$MA0728.1|Rarg$MA0859.1|RARA$MA0729.1	155640.6	176790.88	194774.62	-1.76	-0.33	0.4	771	367	404	-0.033	-0.054
POU3F3$MA0788.1|POU2F1$MA0785.1|POU3F1$MA0786.1|POU2F2$MA0507.1|Pou2f3$MA0627.1|POU3F2$MA0787.1|POU5F1$MA1115.1|POU1F1$MA0784.1|POU5F1B$MA0792.1|POU2F3$MA0627.2|POU3F4$MA0789.1	154143.36	175811.77	194395.05	-1.49	-0.15	0.96	813	388	425	-0.066	-0.085
Tbxt$MA0009.1	180524.6	205858.5	224909.7	-1.54	-0.22	0.62	916	446	470	-0.082	-0.049
ZSCAN29$MA1602.1	234468.4	265873.5	289608.6	-0.74	0.09	1.27	1035	536	499	0.016	-0.022
TBXT$MA0009.2|TBX19$MA0804.1	304089.65	339215.0	369045.55	-2.18	-0.56	0.28	1051	502	549	-0.076	-0.089
E2F3$MA0469.2|E2F2$MA0864.1	120299.55	139375.25	153678.6	-0.8	0.1	1.36	830	417	413	0.022	0.064
HNF4G$MA0484.1|HNF4A$MA0114.1|HNF4A$MA0114.2	291656.6	325785.5	351920.7	-1.33	0.03	0.75	1203	603	600	0.003	-0.044
SRF$MA0083.3|SRF$MA0083.1	155313.25	178885.75	195577.85	-1.11	0.22	1.16	863	435	428	0.014	0.012
MAFF$MA0495.3|MAFG$MA0659.2|Mafb$MA0117.2|NRL$MA0842.1|NRL$MA0842.2|MAFF$MA0495.1|MAFK$MA0496.1	265262.6	297673.5	323804.13	-1.73	-0.38	0.66	1174	567	607	-0.055	-0.081
SOX8$MA0868.1	47947.2	56743.5	65089.4	-1.61	-0.36	0.4	486	235	251	-0.06	-0.102
PROP1$MA0715.1|Phox2b$MA0681.1|PHOX2A$MA0713.1	82365.97	95793.5	108076.0	-2.14	-0.56	0.34	521	249	272	-0.09	-0.121
Nr1h3::Rxra$MA0494.1	568142.8	628043.5	665239.4	-0.73	0.11	1.29	1591	806	785	0.037	0.013
Nkx2-5(var.2)$MA0503.1	175924.9	203037.5	221797.1	-0.84	-0.12	1.38	906	451	455	-0.005	0.007
NR2F1$MA0017.2	257758.3	289509.0	315601.6	-1.99	-0.4	0.52	1092	539	553	-0.019	-0.074
DBP$MA0639.1|HLF$MA0043.2|TEF$MA0843.1|NFIL3$MA0025.1	135232.08	155343.12	173616.7	-0.24	0.68	2.36	817	435	382	0.045	0.099
GLI2$MA0734.2|GLI3$MA1491.1	358216.8	400635.75	425990.6	-1.16	-0.02	0.88	1263	624	639	-0.025	-0.015
Gata1$MA0035.1|GATA2$MA0036.1	49632.45	58598.0	68523.6	-5.34	-2.54	-0.73	567	247	320	-0.174	-0.172
FOXF2$MA0030.1	147917.0	169260.5	187568.2	-0.42	0.31	1.65	834	433	401	0.092	0.03
ZIC4$MA0751.1|ZIC1$MA0696.1|ZIC3$MA0697.1|ZIC5$MA1584.1	349461.65	390203.62	420974.48	-0.6	0.35	1.84	1328	672	656	0.009	0.064
NR3C2$MA0727.1|NR3C1$MA0113.3|Ar$MA0007.3	274690.57	305654.33	336665.67	-2.67	-0.55	0.18	1097	508	589	-0.047	-0.075
SIX1$MA1118.1|SIX2$MA1119.1	285364.15	321048.5	345516.85	-1.2	-0.1	0.8	927	447	480	-0.069	0.002
FOXI1$MA0042.1	107460.0	124154.5	139381.6	-0.47	0.38	1.76	717	365	352	0.055	0.066
REL$MA0101.1|RELA$MA0107.1|NFKB1$MA0105.3|NFKB1$MA0105.1	166117.38	187536.75	210203.78	-0.45	0.92	2.84	889	458	431	0.073	0.14
Prdm15$MA1616.1	336029.9	373902.0	411561.4	-4.21	-1.74	-0.26	1272	602	670	-0.045	-0.123
RUNX1$MA0002.2|RUNX2$MA0511.1	249587.75	276951.75	307855.25	0.61	2.29	5.1	920	501	419	0.092	0.191
ZKSCAN5$MA1652.1	283448.0	314843.5	347991.1	-0.59	1.11	3.11	1157	592	565	0.031	0.125
ZNF148$MA1653.1|MAZ$MA1522.1	210657.5	237486.75	261619.8	-0.27	0.74	2.37	1039	558	481	0.112	0.105
FOXH1$MA0479.1	160205.6	180858.5	200875.9	-1.96	-0.42	0.41	865	424	441	-0.025	-0.095
Sox2$MA0143.2|Sox2$MA0143.1	251425.95	284040.75	307091.35	-0.78	-0.12	1.35	1069	529	540	-0.016	0.033
Gfi1b$MA0483.1|GFI1$MA0038.2	198104.7	223757.0	246959.95	-2.0	-0.44	0.31	920	436	484	-0.068	-0.03
PHOX2B$MA0681.2	97384.4	112273.0	128585.3	-2.94	-0.99	-0.04	695	324	371	-0.067	-0.095
NR1H4$MA1110.1	203818.4	229684.0	249124.3	-0.74	-0.21	1.46	967	475	492	-0.027	0.056
POU4F3$MA0791.1|POU4F1$MA0790.1|POU4F2$MA0683.1	152148.93	172793.83	191400.2	-1.8	-0.41	0.55	942	455	487	-0.029	-0.075
NFAT5$MA0606.1|NFATC2$MA0152.1	99147.3	114215.0	131401.95	-4.2	-1.76	0.34	789	368	421	-0.094	-0.132
OVOL2$MA1545.1|OVOL1$MA1544.1	315256.05	350463.5	381289.25	-0.45	0.66	2.56	1240	632	608	0.026	0.082
NR3C1$MA0113.1	375770.5	412139.5	448942.8	-2.62	-0.83	0.01	1314	628	686	-0.104	-0.062
ZKSCAN1$MA1585.1	173814.2	195774.0	217288.0	-0.38	0.58	2.22	904	463	441	0.027	0.056
HNF4A(var.2)$MA1494.1	217418.8	243953.0	270647.2	-2.7	-0.86	0.21	1015	490	525	-0.042	-0.101
STAT1$MA0137.1|STAT1::STAT2$MA0517.1|IRF1$MA0050.2	233717.43	260582.5	289044.53	3.19	6.24	10.55	892	496	396	0.375	0.397
SOX14$MA1562.1|SOX12$MA1561.1	197961.6	223067.5	245812.45	-2.11	-0.48	0.32	905	438	467	-0.06	-0.068
Arid3a$MA0151.1	25187.0	30888.5	37133.3	-6.83	-3.41	-1.23	394	162	232	-0.413	-0.322
TP63$MA0525.2	135090.9	156732.0	169858.5	-0.79	-0.06	1.26	794	396	398	-0.003	0.016
PPARG$MA0066.1	470718.4	513381.5	554119.9	-0.62	0.6	2.18	1458	733	725	0.009	0.049
RREB1$MA0073.1	341120.0	375093.0	413191.0	0.36	1.74	3.96	1274	680	594	0.201	0.141
DUXA$MA0884.1|DUX4$MA0468.1	156003.8	177500.0	196654.3	-2.04	-0.48	0.32	951	455	496	-0.066	-0.052
NR2C1$MA1535.1|NR2C2(var.2)$MA1536.1	131479.5	149996.5	168188.75	-2.46	-0.74	0.2	845	404	441	-0.03	-0.069
CREB1$MA0018.1	264629.4	297910.0	330501.0	0.25	1.52	3.91	1134	608	526	0.17	0.099
GLIS3$MA0737.1|GLIS1$MA0735.1	266305.75	296666.75	326998.4	-3.32	-1.19	0.64	1185	586	599	-0.039	-0.136
Sox2$MA0143.3	67475.4	79708.0	92297.0	-2.21	-0.58	0.11	580	272	308	-0.246	-0.073
OSR1$MA1542.1	176197.6	201164.0	219523.4	-0.52	0.23	1.5	906	462	444	0.041	0.011
RFX5$MA0510.1	340752.6	375108.0	411266.9	-0.13	1.58	3.84	1271	662	609	0.081	0.106
ZNF682$MA1599.1	349886.7	386666.5	424044.3	0.5	2.12	4.69	1300	689	611	0.046	0.109
Dux$MA0611.1	57966.6	69062.5	80605.5	-3.48	-1.42	-0.14	554	245	309	-0.191	-0.141
IRF3$MA1418.1	283827.9	317290.5	350510.2	2.87	5.86	10.49	1228	683	545	0.172	0.292
NFKB2$MA0778.1|NFKB1$MA0105.4|NFKB1$MA0105.2	175385.03	197846.5	221579.97	-0.81	1.31	3.67	1023	521	502	0.004	0.197
BARX2$MA1471.1	129376.8	148080.5	165172.4	-2.42	-0.69	0.67	790	392	398	-0.004	-0.07
POU6F1(var.2)$MA1549.1|POU6F2$MA0793.1	133161.7	151827.5	169587.4	-3.05	-1.12	0.01	829	375	454	-0.1	-0.101
ZNF16$MA1654.1	553222.5	609498.0	645578.9	-1.16	-0.05	0.87	1564	779	785	-0.027	-0.017
NHLH2$MA1529.1	407957.4	456475.5	487811.9	-0.84	0.09	1.23	1356	688	668	0.003	0.028
GCM2$MA0767.1|GCM1$MA0646.1	243607.1	275577.5	299068.85	-0.86	0.13	1.23	1024	527	497	0.014	0.02
HINFP$MA0131.1	244754.3	274962.0	304610.3	0.4	1.9	4.45	1097	584	513	0.174	0.147
KLF17$MA1514.1	357887.2	392651.0	433092.6	0.48	2.08	4.64	1309	699	610	0.112	0.156
Gfi1$MA0038.1	139227.2	159339.5	174490.3	-0.77	-0.18	1.35	805	396	409	-0.025	0.029
SPIB$MA0081.1	85386.0	99897.0	115040.1	1.45	3.94	7.21	693	371	322	0.152	0.317
ZBTB14$MA1650.1	313784.7	354192.0	379173.3	-0.85	0.02	1.03	1191	606	585	0.048	-0.007
MZF1(var.2)$MA0057.1	176362.9	200554.5	223475.4	-0.51	0.79	2.57	920	468	452	0.039	0.081
TAL1::TCF3$MA0091.1	223815.0	254110.5	270688.0	-1.08	-0.03	0.92	1009	482	527	-0.092	0.031
RARA::RXRG$MA1149.1	534513.8	582309.0	627908.7	-2.34	-0.63	0.1	1553	750	803	-0.057	-0.044
OSR2$MA1646.1	213468.0	242863.0	261485.0	-1.2	0.06	0.81	988	502	486	0.012	-0.04
NFYB$MA0502.2	228996.2	259126.5	282235.2	-0.55	0.24	1.67	1028	518	510	0.007	0.035
ZNF263$MA0528.1	540517.4	589460.5	637290.1	0.13	1.19	3.37	1578	831	747	0.041	0.067
NKX3-1$MA0124.1	50039.6	59987.0	68449.3	-2.01	-0.43	0.39	501	244	257	-0.07	-0.091
SPDEF$MA0686.1	262782.0	291753.5	326287.3	1.06	3.0	5.98	1146	620	526	0.105	0.214
Rhox11$MA0629.1	384711.0	422684.0	462600.9	-3.03	-1.0	-0.04	1335	630	705	-0.091	-0.062
MAFG::NFE2L1$MA0089.1	59965.3	70342.5	81736.9	-0.18	1.56	3.94	561	298	263	0.118	0.182
PAX5$MA0014.2	579808.0	630050.5	685019.7	-0.2	1.37	3.48	1635	845	790	0.045	0.077
znf143$MA0088.1	601059.9	654307.0	704988.7	-2.75	-0.91	0.11	1654	799	855	-0.098	-0.077
PAX3(var.2)$MA1546.1	415126.6	456137.0	499402.9	-0.12	1.04	3.13	1387	718	669	0.066	0.069
PRDM1$MA0508.2	147092.4	166575.5	186744.5	-0.76	1.01	3.13	844	429	415	0.014	0.135
HNF1A$MA0046.1	135379.3	157081.5	171827.0	-0.94	0.06	1.12	795	401	394	0.01	0.03
Smad4$MA1153.1	88245.9	102329.5	114926.3	-1.84	-0.45	0.45	653	320	333	-0.075	-0.085
Pax5$MA0014.1	650407.0	711345.0	752997.5	-0.56	0.18	1.37	1697	862	835	0.036	0.015
Dmbx1$MA0883.1	396286.9	439753.0	472749.4	-1.42	-0.2	0.59	1336	662	674	-0.035	-0.056
ZBED1$MA0749.1	171719.4	196565.0	213972.8	-0.73	-0.11	1.27	891	444	447	-0.005	0.014
Mafb$MA0117.1	103492.8	120402.5	134247.6	-0.6	0.17	1.28	700	360	340	0.053	0.015
YY1$MA0095.1	54625.2	64390.0	75006.9	-2.62	-0.74	0.28	525	251	274	-0.079	-0.103
SP2$MA0516.2	417595.6	457829.5	500953.6	1.57	3.95	7.36	1440	766	674	0.138	0.221
Atoh1$MA0461.1	79279.0	93653.5	103716.0	-1.24	0.12	0.7	616	309	307	0.041	-0.018
ZNF136$MA1588.1	234937.0	266324.0	285945.8	-1.19	0.07	0.88	1035	518	517	0.005	-0.034
ESR1$MA0112.1	375770.7	415721.0	452266.8	-2.35	-0.59	0.53	1313	650	663	-0.035	-0.046
Gmeb1$MA0615.1	593823.1	647845.5	700545.2	0.28	1.65	3.97	1664	882	782	0.057	0.069
VENTX$MA0724.1	106782.8	122823.5	140865.6	-3.42	-1.2	-0.09	730	335	395	-0.126	-0.121
Tal1::Gata1$MA0140.1	484033.6	534903.0	570911.3	-0.66	0.1	1.19	1468	750	718	0.029	0.001
Sox5$MA0087.1	63915.0	76472.0	83676.6	-1.12	-0.01	1.07	553	268	285	-0.061	0.013
Arid3b$MA0601.1	60826.2	71236.5	82488.2	-3.06	-1.12	0.0	558	259	299	-0.163	-0.102
LIN54$MA0619.1	58375.7	69695.0	78564.0	-0.78	0.1	1.34	531	270	261	0.028	-0.0
Lhx3$MA0135.1	56656.6	67235.0	77823.0	-3.29	-1.09	-0.06	542	250	292	-0.156	-0.12
FOXO3$MA0157.1	88836.1	102726.0	114473.5	-0.52	0.25	1.56	649	328	321	0.017	0.023
NR2F1$MA0017.1	213907.0	240430.5	269352.7	-3.11	-0.96	0.96	1010	502	508	-0.027	-0.12
TFAP2A$MA0003.1	137067.8	157427.5	175745.1	-0.14	0.68	2.42	814	427	387	0.03	0.069
KLF15$MA1513.1	190752.4	215226.5	240867.2	0.27	1.75	3.91	971	514	457	0.204	0.174
NR3C1$MA0113.2	303715.3	339933.5	369032.0	-1.64	-0.27	0.58	1178	582	596	-0.022	-0.035
Znf423$MA0116.1	281167.6	313979.0	346284.9	0.3	1.75	4.3	1168	619	549	0.08	0.168
PPARA::RXRA$MA1148.1	581536.9	640865.5	679048.5	-1.06	0.04	0.92	1603	823	780	0.024	-0.014
HLF$MA0043.1	218192.1	245783.0	271692.6	0.04	0.79	2.74	1017	539	478	0.111	0.073
MYBL1$MA0776.1	219267.5	247007.5	267761.8	-0.61	0.25	1.55	1004	504	500	0.003	0.051
Mecom$MA0029.1	132674.8	152859.0	166494.3	-1.15	-0.06	0.76	784	376	408	-0.121	0.009
RUNX3$MA0684.2	207969.6	234322.5	263137.6	-0.37	1.19	3.33	1002	518	484	0.038	0.126
ZFP42$MA1651.1	741102.4	802679.0	852422.8	-0.5	0.26	1.58	1806	914	892	0.009	0.02
Pparg::Rxra$MA0065.2	360033.7	397190.0	432934.1	-0.55	0.41	1.92	1278	643	635	0.008	0.025
GATA1$MA0035.4	165735.1	190166.0	206343.6	-0.66	0.15	1.37	878	444	434	0.016	0.02
HOXA5$MA0158.1	105661.8	122025.0	138822.8	-0.1	0.78	2.7	720	379	341	0.1	0.077
Plagl1$MA1615.1	244457.4	274540.5	301858.5	-0.44	0.7	2.47	1072	546	526	0.03	0.062
ZNF382$MA1594.1	354902.0	391727.5	431180.8	-0.25	0.66	2.28	1277	658	619	0.05	0.056
SPI1$MA0080.1	68246.6	79249.0	92084.6	1.59	3.86	7.47	620	352	268	0.132	0.274
FOXL1$MA0033.1	95038.1	110703.5	123917.4	-2.09	-0.49	0.02	680	317	363	-0.076	-0.032
ZNF140$MA1589.1	490617.7	540622.5	577032.4	-0.61	0.16	1.45	1479	746	733	0.014	0.032
ZNF263$MA0528.2	218420.4	248081.5	267671.7	-1.2	0.09	0.84	1000	501	499	0.003	-0.004
RARA::RXRA$MA0159.1	418834.0	471541.0	499258.2	-0.96	0.0	1.01	1373	680	693	-0.016	0.001
Bcl6$MA0463.1	225484.3	251850.0	281681.4	-3.52	-1.39	-0.04	1042	492	550	-0.116	-0.106
Ahr::Arnt$MA0006.1	78310.8	92183.5	105461.4	-0.52	0.72	2.56	626	319	307	0.058	0.129
Nr2e1$MA0676.1	101134.5	116107.0	131942.8	-0.15	0.85	2.68	704	369	335	0.08	0.093
HIC2$MA0738.1	157093.6	179470.0	201374.0	-3.16	-1.08	1.15	877	436	441	-0.002	-0.108
Hes2$MA0616.1	244063.0	273999.5	300563.1	0.02	0.7	2.49	1071	570	501	0.105	0.052
MZF1$MA0056.2	277258.6	308555.5	335242.1	-0.89	-0.26	1.51	1122	550	572	-0.009	0.058
INSM1$MA0155.1	253501.4	285060.0	311100.7	-0.49	0.27	1.61	1079	553	526	0.102	0.019
ZNF449$MA1656.1	286058.3	316943.5	344726.9	-0.43	0.49	2.13	1145	583	562	0.015	0.057
PRDM4$MA1647.1	172304.0	195797.5	218706.2	-0.56	0.92	2.95	912	466	446	0.023	0.099
TEAD1$MA0090.1	184339.7	208303.0	232262.8	-2.57	-0.77	0.44	937	458	479	-0.082	-0.107
TP73$MA0861.1	404070.5	450720.0	479800.2	-1.03	0.05	0.92	1345	677	668	0.01	-0.018
CENPB$MA0637.1	439366.3	488150.0	517089.2	-1.07	0.04	0.91	1399	706	693	0.004	0.001
Arid5a$MA0602.1	186981.7	212631.5	233372.4	-1.62	-0.28	0.44	933	451	482	-0.054	-0.007
E2F1$MA0024.1	118963.8	135452.5	151823.0	-0.17	0.64	2.21	755	395	360	0.226	0.102
THRB(var.3)$MA1576.1	375925.8	412418.5	453478.6	-0.11	0.93	2.95	1317	683	634	0.076	0.085
ZNF75D$MA1601.1	173995.4	199989.0	216290.0	-0.92	0.04	1.08	896	461	435	0.022	-0.025
PLAG1$MA0163.1	247481.2	275250.5	302935.8	-0.4	0.61	2.34	1071	547	524	0.075	0.082
Six3$MA0631.1	399295.3	436702.5	478995.6	-5.32	-2.49	-0.72	1386	642	744	-0.13	-0.142
Stat2$MA1623.1	161646.8	182808.0	205329.3	2.12	4.88	8.4	935	527	408	0.206	0.257
MYBL2$MA0777.1	260156.2	292886.5	315207.7	-1.22	-0.1	0.74	1087	541	546	-0.008	-0.029
VDR$MA0693.2	91340.7	107037.0	119150.0	-0.61	-0.27	1.68	663	331	332	-0.005	0.044
SOX18$MA1563.1	129718.4	147808.0	165774.5	-1.88	-0.47	0.14	784	371	413	-0.069	-0.059
ZNF341$MA1655.1	218968.8	245703.5	272011.7	-0.01	0.67	2.47	1014	533	481	0.03	0.031
TCFL5$MA0632.2	223203.4	250175.0	274828.6	-0.25	0.67	2.48	1023	529	494	0.096	0.08
Hnf4a$MA0114.3	293080.8	324958.0	356542.9	-0.37	0.48	1.93	1159	591	568	0.01	0.033
Foxq1$MA0040.1	91965.2	107039.0	120181.1	-2.16	-0.54	0.45	670	328	342	-0.027	-0.093
ZSCAN4$MA1155.1	296652.9	331252.5	359100.0	-1.87	-0.39	0.28	1167	559	608	-0.034	-0.039
FOXE1$MA1487.1	157884.8	182333.5	198590.2	-1.43	-0.15	0.63	860	413	447	-0.022	0.004
BCL6$MA0463.2	382330.0	420895.5	452806.2	-1.54	-0.27	0.58	1310	649	661	-0.013	-0.035
BCL6B$MA0731.1	51679.1	61563.0	69542.3	-0.47	0.28	1.61	504	266	238	0.132	0.077
Dmrt1$MA1603.1	205845.8	235733.0	256379.6	-1.29	-0.12	0.76	976	486	490	-0.005	0.01
ZFP57$MA1583.1	313627.0	348452.0	381960.6	-0.12	0.7	2.5	1206	625	581	0.017	0.038
GATA3$MA0037.1	67427.0	79370.0	89530.0	-2.05	0.45	0.95	576	294	282	0.024	-0.096
HMBOX1$MA0895.1	146319.8	165289.5	186357.6	-0.27	0.64	2.29	833	431	402	0.07	0.08
NRF1$MA0506.1	207858.6	232873.5	258332.8	-0.3	1.19	3.15	999	519	480	0.086	0.119
SOX10$MA0442.1	48989.6	57912.5	67290.0	-0.41	0.96	2.92	502	261	241	0.037	0.12
SMAD2::SMAD3::SMAD4$MA0513.1	282057.3	317849.0	342843.3	-1.36	-0.12	0.71	1133	566	567	-0.003	-0.035
FOXC1$MA0032.1	113052.4	130286.0	147253.2	-0.24	0.62	2.41	740	386	354	0.061	0.042
THRB(var.2)$MA1575.1	383163.5	427630.0	459687.3	-1.5	0.24	0.83	1319	672	647	0.016	-0.046
Foxa2$MA0047.1	154549.6	174309.5	195566.7	-0.65	0.6	2.08	854	431	423	0.018	0.079
NR4A2$MA0160.1	87344.1	100869.0	115080.5	-2.57	-0.81	0.1	656	309	347	-0.13	-0.115
Hic1$MA0739.1	163795.5	186824.5	207935.8	-2.06	-0.45	0.47	880	434	446	-0.024	-0.056
Ddit3::Cebpa$MA0019.1	221527.8	248990.0	275307.0	-2.52	-0.72	0.24	1022	492	530	-0.099	-0.048
PRDM1$MA0508.3	171520.1	193108.0	214754.5	-0.61	0.43	1.98	894	450	444	0.018	0.053
Myb$MA0100.1	95865.2	110517.0	127020.7	0.98	2.98	5.86	717	392	325	0.093	0.225
Foxd3$MA0041.1	114484.1	132698.5	148664.2	-1.74	-0.35	0.4	740	357	383	-0.08	-0.034
HINFP$MA0131.2	322521.4	357885.5	392031.0	0.4	1.9	4.24	1248	664	584	0.103	0.111
MTF1$MA0863.1	255264.2	288242.5	319326.2	-0.21	0.7	2.48	1098	568	530	0.111	0.082
ZNF282$MA1154.1	398696.2	445100.0	473242.8	-1.05	0.06	0.87	1337	677	660	0.022	-0.02
ZBTB6$MA1581.1	218276.7	246968.5	273238.0	0.04	0.69	2.46	1017	543	474	0.085	0.041
TP63$MA0525.1	623684.8	675762.0	731362.4	-4.22	-1.7	-0.27	1700	803	897	-0.062	-0.082
ZNF528$MA1597.1	356715.8	393952.5	423305.6	-1.68	-0.28	0.38	1268	620	648	-0.044	-0.035
Hoxd8$MA0910.1	154838.1	176611.0	200125.0	-4.36	-1.77	-0.37	882	400	482	-0.161	-0.101
PROX1$MA0794.1	210702.2	236651.5	260686.6	-3.33	-1.2	0.13	1007	481	526	-0.026	-0.13
PLAGL2$MA1548.1	123139.8	142143.5	158855.7	-2.02	-0.47	0.57	769	382	387	-0.037	-0.069
Hand1::Tcf3$MA0092.1	134364.9	153723.0	172641.5	-5.43	-2.54	-0.72	835	382	453	-0.161	-0.135
Pax2$MA0067.1	117115.4	134382.0	152794.8	0.29	2.05	4.58	776	414	362	0.08	0.123
EWSR1-FLI1$MA0149.1	47921.4	57603.0	65299.3	-1.34	-0.14	0.75	484	237	247	-0.034	-0.047
ZNF135$MA1587.1	292063.5	326278.0	354278.7	-0.65	0.22	1.51	1152	581	571	0.018	0.025
KLF13$MA0657.1	508861.2	558765.5	606274.6	-0.09	0.74	2.58	1525	789	736	0.043	0.073
Pou5f1::Sox2$MA0142.1	218532.2	250013.0	269633.3	-0.9	-0.05	1.25	1002	500	502	-0.005	0.005
RBPJ$MA1116.1	146247.0	167837.0	183961.0	-0.61	0.2	1.45	827	425	402	0.018	-0.021
IRF2$MA0051.1	206870.0	231928.0	259139.8	0.68	2.53	5.57	1019	539	480	0.142	0.224
Creb3l2$MA0608.1	171944.3	193666.5	215332.6	-0.07	1.27	3.57	914	478	436	0.104	0.155
Isl1$MA1608.1	170398.3	192032.5	212408.5	-2.22	-0.6	0.18	896	427	469	-0.053	-0.072
IRF7$MA0772.1	184125.9	209589.5	235214.8	2.67	5.56	9.6	1005	556	449	0.118	0.312
IRF1$MA0050.1	126497.1	142926.0	161824.5	2.6	5.45	9.37	837	492	345	0.515	0.373
ZNF317$MA1593.1	215227.7	245031.0	264970.7	-0.85	-0.09	1.21	994	496	498	-0.002	0.009
ZBTB32$MA1580.1	132197.6	152013.5	167019.8	-1.45	-0.2	0.65	787	386	401	-0.012	-0.037
IKZF1$MA1508.1	204138.8	231314.0	259316.6	1.66	4.13	7.4	1038	570	468	0.148	0.217
SP1$MA0079.1	183599.1	206315.5	226873.8	-0.12	0.44	1.9	924	485	439	0.148	0.03
SRF$MA0083.2	368581.9	412226.0	440222.7	-0.73	0.06	1.1	1287	659	628	0.059	-0.001
Spz1$MA0111.1	205814.3	231890.5	255549.7	-2.33	-0.62	0.31	984	478	506	-0.076	-0.068
En1$MA0027.1	164974.8	187565.5	210722.3	0.23	1.69	3.95	907	486	421	0.096	0.07
GRHL2$MA1105.1	307752.7	344061.0	374651.4	-0.63	0.44	1.85	1191	598	593	0.012	0.049
YY1$MA0095.2	248898.8	281924.0	305306.7	-1.43	-0.21	0.56	1071	518	553	-0.047	-0.027
ZBTB33$MA0527.1	385918.3	428448.5	463301.9	-2.05	0.47	0.75	1329	667	662	0.022	-0.054
GLIS2$MA0736.1	336252.5	372264.0	403058.5	-1.73	0.34	1.06	1235	633	602	0.037	-0.071
NKX6-3$MA1530.1	110044.6	125971.5	142441.9	-2.04	-0.54	0.1	726	343	383	-0.038	-0.069
BACH2(var.2)$MA1470.1	130565.1	149429.5	168466.4	-0.21	1.64	4.09	811	424	387	0.147	0.176
MZF1$MA0056.1	50861.9	60674.5	70280.8	-0.1	1.05	3.17	515	273	242	0.074	0.162
AR$MA0007.2	314428.8	357909.5	380892.9	-0.9	0.02	1.15	1197	602	595	0.008	0.006
E2F3$MA0469.3	78676.2	94246.0	103549.5	-0.97	-0.01	1.01	614	306	308	-0.002	0.016
CTCF$MA0139.1	483709.9	525675.0	573831.9	9.28	14.5	20.15	1646	920	726	0.265	0.438
HOXC13$MA0907.1	131115.0	148649.5	166846.2	-2.13	-0.54	0.35	788	381	407	-0.02	-0.063
ZNF143$MA0088.2	263449.6	290816.5	320892.2	-2.43	-0.66	0.27	1102	534	568	-0.016	-0.074
ZNF384$MA1125.1	70271.3	82600.0	95325.4	-0.47	0.48	1.98	588	299	289	0.024	0.047
NR6A1$MA1541.1	399181.4	438463.0	481854.6	-4.41	-1.93	-0.39	1379	642	737	-0.128	-0.097
GATA1::TAL1$MA0140.2	460416.0	512518.5	542416.6	-1.1	0.06	0.86	1435	721	714	0.008	-0.035
Rarg(var.2)$MA0860.1	207353.2	235136.0	257545.5	-0.71	-0.25	1.7	980	484	496	-0.006	0.072
ZNF684$MA1600.1	495023.3	544475.5	578269.4	-1.51	-0.16	0.64	1484	737	747	-0.013	-0.027
SRY$MA0084.1	90135.5	105257.5	117021.7	-1.15	-0.09	0.82	652	319	333	-0.04	-0.003
THAP1$MA0597.1	159350.0	181478.5	203187.3	-3.01	-0.99	0.5	880	428	452	-0.036	-0.058
Ar$MA0007.1	716346.2	776930.0	839333.1	-0.11	0.89	2.9	1800	929	871	0.107	0.071
NFYA$MA0060.2	529052.5	580287.5	624506.5	-0.26	0.42	1.84	1543	794	749	0.016	0.043
Nkx2-5$MA0063.1	72289.4	87386.0	96864.8	-0.9	-0.01	1.04	591	295	296	-0.001	-0.007
Pax4$MA0068.1	1409079.0	1500316.0	1578424.5	-0.71	-0.33	1.62	2470	1230	1240	-0.011	0.013
HOXA9$MA0594.2	167837.0	192174.5	212132.1	-0.65	0.16	1.38	883	447	436	0.001	0.003
RHOXF1$MA0719.1	74535.0	86961.0	101082.0	-4.77	-2.1	-0.48	629	282	347	-0.071	-0.141
MSGN1$MA1524.1	243876.6	273238.0	301098.9	0.07	1.02	3.01	1077	574	503	0.074	0.064
IRF6$MA1509.1	152758.3	173564.5	196977.5	1.54	4.0	7.59	903	508	395	0.182	0.261
ZNF460$MA1596.1	287500.6	322582.0	348316.0	-1.33	-0.16	0.62	1143	563	580	-0.038	-0.031
GLI2$MA0734.1	312836.4	344665.5	378228.1	-2.21	-0.57	0.34	1196	583	613	-0.055	-0.075
Stat6$MA0520.1	268856.0	305042.5	324298.4	-1.0	-0.02	1.06	1105	547	558	-0.019	-0.002
NR1I3$MA1534.1	123622.4	141747.5	159998.1	-2.32	-0.6	0.43	771	378	393	-0.053	-0.06
Nr2e3$MA0164.1	38734.8	46945.5	53020.8	-1.41	-0.17	0.62	438	212	226	-0.061	-0.05
ZNF274$MA1592.1	470222.9	515585.0	548088.3	-0.75	0.13	1.27	1443	735	708	0.004	0.017
ZNF652$MA1657.1	176810.4	202088.0	218814.5	-1.24	0.12	0.83	904	459	445	0.012	-0.046
NR1H2::RXRA$MA0115.1	83664.1	97371.5	110205.8	-2.0	-0.48	0.61	638	318	320	-0.013	-0.111
ZBTB26$MA1579.1	290891.4	325265.5	357670.8	-4.82	-2.2	-0.55	1196	560	636	-0.038	-0.116
MSANTD3$MA1523.1	152452.2	173638.5	191855.2	-0.44	0.39	1.92	847	428	419	0.026	0.045
Myb$MA0100.2	136262.6	155224.0	169883.6	-0.57	0.22	1.5	796	404	392	0.037	0.047
