Merged motif (Total sequences: 4402)	5% stats	Median stats	95% stats	5% p-val	Median p-val	95% p-val	All mutation	Pos mutation	Neg mutation	Median score difference	Mean score difference
RARA$MA0729.1|Nr2f6(var.2)$MA0728.1|Rarg$MA0859.1|Rarb$MA0857.1	96629.38	112274.38	124127.28	-1.35	-0.15	0.71	601	291	310	-0.043	-0.058
POU2F2$MA0507.1|POU3F3$MA0788.1|Pou2f3$MA0627.1|POU2F1$MA0785.1|POU3F1$MA0786.1|POU1F1$MA0784.1|POU3F2$MA0787.1|POU5F1B$MA0792.1|POU3F4$MA0789.1|POU2F3$MA0627.2|POU5F1$MA1115.1	96929.11	112740.23	125566.33	-1.28	-0.01	1.14	730	372	358	0.018	0.17
TBXT$MA0009.2|TBX19$MA0804.1	189344.5	214116.75	234415.85	-1.8	-0.08	0.55	822	402	420	-0.033	-0.063
ZNF460$MA1596.1	159945.1	180807.0	200061.2	-1.77	-0.39	0.39	864	422	442	-0.06	-0.068
E2F2$MA0864.1|E2F3$MA0469.2	77730.05	91593.5	100790.05	-1.19	-0.08	0.81	545	260	285	-0.066	-0.031
HNF4A$MA0114.1|HNF4G$MA0484.1|HNF4A$MA0114.2	162854.1	185964.17	203785.8	-1.62	-0.01	0.73	817	393	424	-0.047	-0.054
SRF$MA0083.3|SRF$MA0083.1	99308.45	115981.0	127794.95	-1.08	-0.02	0.86	694	343	351	-0.018	-0.032
MAFF$MA0495.3|MAFG$MA0659.2|Mafb$MA0117.2|MAFK$MA0496.1|NRL$MA0842.2|MAFF$MA0495.1|NRL$MA0842.1	154312.5	175076.36	192272.23	-1.76	-0.27	0.71	908	437	471	-0.092	-0.101
PROP1$MA0715.1|Phox2b$MA0681.1|PHOX2A$MA0713.1	50536.67	59841.83	69056.3	-2.84	-0.95	0.11	432	205	227	-0.103	-0.153
SP1$MA0079.1	108651.5	126433.5	139510.5	-0.6	0.14	1.49	716	374	342	0.14	0.005
ZNF652$MA1657.1	109055.0	128135.0	138811.1	-0.94	0.01	0.93	716	364	352	0.015	-0.023
DBP$MA0639.1|HLF$MA0043.2|TEF$MA0843.1|NFIL3$MA0025.1	85941.15	99728.0	112189.85	-0.32	0.48	1.96	656	349	307	0.062	0.072
GLI3$MA1491.1|GLI2$MA0734.2	201251.3	226762.0	249152.4	-0.38	0.41	1.84	976	504	472	0.037	0.054
Gata1$MA0035.1|GATA2$MA0036.1	29425.75	35648.0	42863.95	-5.3	-2.5	-0.76	450	194	256	-0.174	-0.196
INSM1$MA0155.1	150152.2	170191.5	190268.1	-0.04	0.68	2.39	846	447	399	0.166	0.059
ZIC4$MA0751.1|ZIC1$MA0696.1|ZIC3$MA0697.1|ZIC5$MA1584.1	205430.38	231445.0	253742.97	-0.5	0.45	1.91	1046	536	510	0.025	0.09
NR3C2$MA0727.1|NR3C1$MA0113.3|Ar$MA0007.3	165419.5	187617.83	209652.73	-3.4	-1.3	0.06	872	395	477	-0.109	-0.123
SIX2$MA1119.1|SIX1$MA1118.1	163773.8	186180.75	203390.4	-1.51	-0.24	0.5	1007	499	508	-0.008	-0.029
NFKB2$MA0778.1|NFKB1$MA0105.4|NFKB1$MA0105.2|RELA$MA0107.1|REL$MA0101.1|NFKB1$MA0105.3|NFKB1$MA0105.1	102099.63	117811.57	133571.53	-0.6	1.29	3.56	797	412	385	0.01	0.272
GLIS2$MA0736.1	200835.0	228585.5	247144.4	-1.29	0.14	0.99	962	498	464	0.064	-0.055
RUNX1$MA0002.2|RUNX2$MA0511.1	133046.0	151226.25	170026.6	1.23	3.31	6.56	699	391	308	0.157	0.256
GRHL2$MA1105.1	186188.5	209811.0	232781.0	-0.32	0.99	2.87	945	487	458	0.026	0.088
ZKSCAN5$MA1652.1	159680.8	181686.5	202967.8	-0.35	1.23	3.34	885	459	426	0.049	0.152
ZNF148$MA1653.1|MAZ$MA1522.1	119269.75	136464.0	151984.4	-0.42	0.56	2.1	787	415	372	0.1	0.101
FOXH1$MA0479.1	90044.8	104480.0	115262.2	-1.33	0.13	0.71	651	326	325	0.005	-0.062
Sox2$MA0143.1|Sox2$MA0143.2	146599.95	167893.0	184188.75	-1.78	-0.34	0.26	833	395	438	-0.053	-0.016
Gfi1b$MA0483.1|GFI1$MA0038.2	120150.65	138358.75	152502.35	-1.67	-0.3	0.46	728	350	378	-0.068	-0.032
ESR1$MA0112.1	218469.5	245491.5	268806.9	-1.69	-0.37	0.61	1005	501	504	-0.008	-0.032
POU4F3$MA0791.1|POU4F1$MA0790.1|POU4F2$MA0683.1	103669.73	119871.17	133915.8	-1.7	-0.36	0.6	782	379	403	-0.023	-0.078
NFATC2$MA0152.1|NFAT5$MA0606.1	62025.05	72646.75	83756.55	-3.35	-1.21	0.38	499	241	258	-0.069	-0.195
OVOL2$MA1545.1|OVOL1$MA1544.1	188582.6	212158.5	235446.75	-0.62	0.14	2.28	957	489	468	0.043	0.106
HOXA5$MA0158.1	60016.8	71384.5	82232.0	-0.11	0.57	2.18	549	291	258	0.101	0.068
NFYA$MA0060.2	314867.2	345959.0	375416.8	-0.36	0.5	2.02	1196	618	578	0.016	0.052
Nr2e3$MA0164.1	21560.1	27423.0	31042.0	-1.18	-0.04	0.9	332	164	168	-0.061	-0.002
PRDM4$MA1647.1	99784.8	114937.5	130762.4	-0.31	1.34	3.56	709	371	338	0.026	0.132
STAT1::STAT2$MA0517.1|STAT1$MA0137.1|IRF1$MA0050.2	140860.67	159664.33	179934.43	3.55	6.81	11.05	870	497	373	0.201	0.355
znf143$MA0088.1	355448.6	394235.5	427293.6	-2.39	-0.63	0.22	1280	617	663	-0.098	-0.067
SP2$MA0516.2	243398.9	270772.5	301125.4	0.78	2.55	5.52	1099	584	515	0.111	0.199
Arid3a$MA0151.1	13968.3	17844.0	22255.4	-6.65	-3.3	-1.11	304	116	188	-0.6	-0.38
TP63$MA0525.2	85955.2	101505.5	111381.5	-0.89	0.03	1.07	638	320	318	0.008	0.014
PAX5$MA0014.2	344319.2	378240.0	413831.5	-0.1	1.52	3.89	1275	664	611	0.054	0.096
PPARG$MA0066.1	279078.5	312100.0	338956.1	-0.61	-0.33	1.63	1131	565	566	-0.004	0.041
Foxq1$MA0040.1	56713.4	67101.5	76829.1	-2.07	-0.45	0.42	530	258	272	-0.04	-0.089
MZF1$MA0056.2	169711.1	191249.0	213589.7	-1.02	-0.55	2.17	893	439	454	-0.007	0.091
DUXA$MA0884.1|DUX4$MA0468.1	95230.0	110521.75	124534.35	-2.31	-0.58	0.18	745	353	392	-0.066	-0.069
Znf423$MA0116.1	172052.5	193622.0	215565.2	-0.07	1.22	3.29	913	479	434	0.08	0.152
NR2C1$MA1535.1|NR2C2(var.2)$MA1536.1	78437.5	92920.25	102702.8	-1.27	-0.12	0.77	653	322	331	-0.03	-0.028
ZBTB33$MA0527.1	236525.9	265734.0	287531.9	-1.37	-0.14	0.67	1037	518	519	-0.01	-0.025
GLIS1$MA0735.1|GLIS3$MA0737.1	151415.4	172158.75	192004.75	-2.66	-0.8	0.69	795	388	407	-0.009	-0.127
POU6F1(var.2)$MA1549.1|POU6F2$MA0793.1	79378.75	91876.25	105192.35	-3.43	-1.3	-0.06	645	290	355	-0.114	-0.094
ZNF16$MA1654.1	324694.8	360862.5	386809.1	-0.66	0.21	1.48	1211	607	604	0.012	0.024
Lhx3$MA0135.1	38027.1	46145.5	54576.5	-3.79	-1.46	-0.23	456	204	252	-0.233	-0.163
NHLH2$MA1529.1	240019.0	269103.0	289178.6	-0.63	0.2	1.56	1046	532	514	0.003	0.048
TFAP2A$MA0003.1	81469.2	94250.0	106912.5	-0.25	0.58	2.42	630	328	302	0.03	0.072
GCM2$MA0767.1|GCM1$MA0646.1	140241.45	159816.0	177378.2	-0.26	0.68	2.37	793	423	370	0.091	0.077
HINFP$MA0131.1	156412.4	175663.5	196489.4	-0.08	1.31	3.57	872	459	413	0.148	0.139
Hic1$MA0739.1|HIC2$MA0738.1	95615.4	110965.0	124040.2	-2.0	-0.1	0.72	680	335	345	-0.031	-0.072
ZNF449$MA1656.1	169595.7	191421.0	211212.4	-0.43	0.5	2.13	892	455	437	0.015	0.059
ZNF136$MA1588.1	139630.6	158369.0	176576.6	-2.79	-0.84	0.18	820	392	428	-0.048	-0.121
RHOXF1$MA0719.1	43416.6	51707.0	60598.8	-4.4	-1.8	-0.31	486	220	266	-0.061	-0.166
Pparg::Rxra$MA0065.2	211384.9	238084.5	261322.1	-0.53	0.37	1.86	990	498	492	0.008	0.022
NR1H2::RXRA$MA0115.1	49298.0	57991.0	66407.8	-2.06	0.54	0.77	495	248	247	0.009	-0.135
MZF1(var.2)$MA0057.1	103305.1	119382.5	133826.4	-0.64	0.63	2.45	709	356	353	0.011	0.096
TAL1::TCF3$MA0091.1	140799.8	159734.0	176363.8	-0.69	-0.37	1.87	812	405	407	-0.007	0.072
ZSCAN4$MA1155.1	180948.4	207149.5	223461.2	-1.15	-0.07	0.69	913	443	470	-0.034	-0.003
ZNF282$MA1154.1	243852.5	272136.5	295487.5	-1.7	0.31	0.63	1056	528	528	0.003	-0.058
MYBL2$MA0777.1	157588.8	180268.5	196581.1	-1.24	0.12	0.76	854	429	425	0.011	-0.035
HNF1A$MA0046.1	90557.7	105748.5	117549.2	-1.51	-0.27	0.65	659	324	335	-0.095	-0.017
ZNF24$MA1124.1	101923.1	118095.0	133859.8	-2.95	-0.97	-0.04	712	324	388	-0.122	-0.086
Bcl6$MA0463.1	127362.1	144991.5	163812.7	-2.92	-0.99	-0.04	788	368	420	-0.116	-0.094
ZNF341$MA1655.1	133975.8	151985.5	172906.9	0.01	0.92	2.97	805	428	377	0.03	0.049
RARA::RXRA$MA0159.1	250606.8	283889.5	304643.8	-0.92	-0.06	1.11	1068	532	536	-0.009	0.016
TEAD1$MA0090.1	112611.1	130694.0	144131.0	-1.27	0.11	0.81	727	369	358	0.046	-0.045
ZNF410$MA0752.1	85265.9	98886.0	113523.0	-3.32	-1.11	0.08	655	310	345	-0.044	-0.143
ZNF263$MA0528.2	124782.4	143866.5	156960.1	-1.42	-0.15	0.74	764	380	384	-0.005	-0.017
NKX6-3$MA1530.1	64066.7	74917.5	85182.4	-1.7	-0.38	0.3	558	267	291	-0.019	-0.065
MYB$MA0100.3	91465.8	106398.0	120925.6	-0.25	0.94	2.96	676	352	324	0.038	0.094
Crx$MA0467.1	101883.3	117354.5	130755.6	-1.89	-0.41	0.27	698	335	363	-0.118	-0.063
SOX8$MA0868.1	33660.0	40691.0	46975.7	-2.07	-0.51	0.35	415	199	216	-0.078	-0.14
Gmeb1$MA0615.1	359296.4	396725.0	434070.0	0.07	1.01	3.16	1294	685	609	0.057	0.047
IRF1$MA0050.1	73956.9	86464.0	100044.6	3.05	6.13	10.14	666	400	266	0.652	0.438
PRDM1$MA0508.1	157416.1	178575.5	200617.4	0.67	2.56	5.67	898	487	411	0.104	0.18
IKZF1$MA1508.1	125767.2	141550.0	160737.8	0.93	2.92	5.91	807	440	367	0.138	0.201
NKX3-1$MA0124.1	27586.9	33609.0	39676.4	-2.82	-0.98	0.17	385	180	205	-0.193	-0.181
NR4A2$MA0160.1	53641.9	63757.0	73786.2	-2.64	-0.72	0.02	522	242	280	-0.158	-0.108
CREB1$MA0018.1	160827.2	182413.5	204161.3	0.02	0.84	2.73	879	467	412	0.141	0.069
MAFG::NFE2L1$MA0089.1	33154.4	40320.5	47818.1	0.64	2.36	5.14	437	241	196	0.18	0.247
NR1I3$MA1534.1	68826.7	81011.5	91460.7	-1.61	-0.29	0.58	578	289	289	-0.009	-0.052
GRHL2$MA1105.2	129949.9	148710.0	165185.6	-2.02	-0.45	0.2	786	375	411	-0.072	-0.013
KLF17$MA1514.1	198849.6	222677.5	251014.2	0.53	2.25	4.93	995	536	459	0.114	0.186
GATA1::TAL1$MA0140.2	285144.5	318293.5	340934.4	-0.7	0.1	1.27	1133	571	562	0.011	-0.012
ZFP42$MA1651.1	462443.6	506665.5	541087.8	-0.51	0.23	1.57	1435	731	704	0.009	0.006
HNF4A(var.2)$MA1494.1	127297.7	145429.5	163327.5	-2.92	-0.98	0.0	789	372	417	-0.08	-0.104
FOXE1$MA1487.1	95209.4	112933.0	123722.8	-1.21	-0.06	0.9	674	328	346	-0.021	0.003
Mecom$MA0029.1	83841.7	98937.0	108356.6	-0.78	-0.09	1.2	632	309	323	-0.056	0.041
NR3C1$MA0113.1	225017.3	254594.0	280540.5	-2.25	-0.59	0.3	1030	500	530	-0.065	-0.057
HOXA9$MA0594.2	98255.7	114488.0	128143.8	-0.35	0.52	2.09	692	357	335	0.005	0.042
FOXL1$MA0033.1	55169.4	65898.5	75076.0	-1.73	-0.35	0.27	523	245	278	-0.09	-0.032
Dux$MA0611.1	35901.4	43050.0	50608.1	-3.17	-1.09	-0.09	436	193	243	-0.191	-0.13
PBX1$MA0070.1	94190.4	108300.0	124711.4	-4.58	-1.84	-0.31	696	318	378	-0.192	-0.187
CTCF$MA0139.1	297917.7	328858.0	363817.3	7.5	12.28	18.2	1307	727	580	0.265	0.453
Pax2$MA0067.1	65174.9	76757.0	88643.7	0.62	2.43	5.33	596	322	274	0.091	0.156
BACH2(var.2)$MA1470.1	86635.8	101407.5	116208.6	-0.69	1.28	3.46	666	343	323	0.112	0.177
TP63$MA0525.1	368867.5	404799.5	440570.4	-3.35	-1.23	-0.1	1312	618	694	-0.073	-0.073
RBPJ$MA1116.1	86475.2	99567.5	113424.6	-0.2	0.48	2.09	645	339	306	0.035	0.023
IRF7$MA0772.1	113608.6	130127.0	148619.5	2.65	5.59	9.55	802	449	353	0.133	0.35
ELK1$MA0028.1	103946.5	120306.5	137024.6	1.17	3.26	6.37	750	407	343	0.099	0.242
OSR1$MA1542.1	104794.0	122076.0	133302.4	-1.08	-0.04	0.97	700	343	357	-0.044	-0.007
ZKSCAN1$MA1585.1	99698.0	114865.5	129384.6	-0.19	0.69	2.48	697	364	333	0.066	0.069
Six3$MA0631.1	253876.4	283025.0	314053.3	-4.39	-1.92	-0.4	1113	512	601	-0.139	-0.134
IRF6$MA1509.1	88280.1	102845.0	118255.9	1.52	3.87	7.31	702	395	307	0.186	0.299
PRDM1$MA0508.3	97133.5	113076.5	127269.3	-0.59	0.53	2.1	688	347	341	0.018	0.079
PLAG1$MA0163.1	136590.8	156391.0	173972.4	-0.5	0.39	1.74	804	408	396	0.05	0.072
ZBTB6$MA1581.1	127993.2	148126.5	161701.4	-0.56	0.2	1.44	777	403	374	0.067	0.027
PAX6$MA0069.1	177735.7	200120.5	221955.2	-0.45	0.7	2.43	917	468	449	0.042	0.096
PRDM1$MA0508.2	82837.0	96658.5	111081.5	-0.77	1.38	3.69	652	337	315	0.023	0.189
NR3C1$MA0113.2	176923.6	201054.5	218000.7	-1.28	-0.13	0.67	902	442	460	-0.023	-0.025
ZNF140$MA1589.1	305731.7	339445.5	365815.8	-0.63	0.27	1.59	1177	595	582	0.028	0.053
MSGN1$MA1524.1	154334.2	174681.5	194579.4	0.04	0.73	2.65	858	459	399	0.074	0.05
Ar$MA0007.1	426513.0	468039.0	506047.2	0.09	1.22	3.46	1409	738	671	0.127	0.078
LIN54$MA0619.1	31040.4	38963.5	44016.0	-1.03	0.02	0.98	395	199	196	0.01	-0.033
RELB$MA1117.1	132169.4	150062.0	169208.0	-0.5	1.41	3.56	809	420	389	0.083	0.106
Nr2e1$MA0676.1	56635.3	66900.0	77167.9	-0.26	0.8	2.51	536	280	256	0.066	0.11
Nr1h3::Rxra$MA0494.1	340197.7	375070.5	402669.6	-0.41	0.32	1.78	1239	635	604	0.052	0.032
ZNF135$MA1587.1	164764.8	192337.5	206778.3	-0.97	-0.01	0.94	877	436	441	-0.022	-0.002
HINFP$MA0131.2	198379.8	223315.0	246101.4	0.15	1.26	3.5	980	528	452	0.111	0.096
DPRX$MA1480.1	86995.2	101511.0	114816.7	-2.08	-0.43	0.31	650	312	338	-0.063	-0.056
HLF$MA0043.1	130332.2	147658.5	164900.9	-0.18	0.48	2.0	784	412	372	0.11	0.062
SPI1$MA0080.1	39398.5	47044.0	55166.0	0.89	2.71	5.66	474	263	211	0.126	0.253
HOXC13$MA0907.1	77800.8	91055.5	102870.0	-2.18	-0.52	0.29	618	292	326	-0.021	-0.057
HLTF$MA0109.1	89359.1	103896.5	118965.6	-4.11	-1.76	-0.33	681	310	371	-0.083	-0.121
ZNF143$MA0088.2	157362.4	179424.0	194366.8	-1.23	-0.1	0.81	851	422	429	-0.015	-0.02
Ddit3::Cebpa$MA0019.1	133164.2	150854.0	167848.5	-1.81	-0.39	0.42	790	386	404	-0.069	-0.027
FOXI1$MA0042.1	68767.8	81495.0	90164.4	-0.81	-0.1	1.17	574	282	292	-0.034	0.045
GATA3$MA0037.1	42471.6	50843.5	58620.9	-1.62	0.35	1.01	460	239	221	0.064	-0.096
Foxa2$MA0047.1	91845.3	108933.5	119657.6	-0.92	-0.01	0.88	660	320	340	-0.07	0.021
ZNF317$MA1593.1	123883.0	143912.0	156575.2	-1.18	-0.06	0.87	761	374	387	-0.026	-0.013
NRF1$MA0506.1	126028.8	143572.5	159921.3	-0.47	0.56	2.32	775	395	380	0.021	0.085
NR2F1$MA0017.2	153849.1	174208.0	192382.5	-1.81	-0.38	0.46	848	414	434	-0.019	-0.073
SOX12$MA1561.1	125912.1	143838.5	159536.4	-1.83	-0.41	0.14	772	367	405	-0.088	-0.041
ZNF682$MA1599.1	204103.4	231607.0	260546.6	0.0	1.67	4.18	1005	530	475	0.046	0.112
EWSR1-FLI1$MA0149.1	24799.6	30596.5	36057.2	-1.97	-0.47	0.33	360	170	190	-0.076	-0.144
MYBL1$MA0776.1	128911.4	147539.5	165466.9	-0.31	0.71	2.5	789	406	383	0.027	0.102
BCL6$MA0463.2	232413.0	263173.0	280280.7	-0.99	-0.01	1.09	1026	513	513	-0.001	-0.022
Hnf4a$MA0114.3	166653.4	190884.0	209293.5	-0.59	0.27	1.68	884	448	436	0.006	0.018
ZBTB14$MA1650.1	186890.2	211850.5	230753.4	-1.44	0.21	0.69	929	469	460	0.017	-0.05
ZNF274$MA1592.1	285636.1	316765.0	344749.9	-0.48	0.29	1.61	1138	591	547	0.008	0.025
Hand1::Tcf3$MA0092.1	82268.8	96008.0	111331.4	-3.22	-1.19	0.14	647	305	342	-0.128	-0.094
OSR2$MA1646.1	124159.3	143647.5	159778.9	-1.67	0.26	0.66	767	387	380	0.011	-0.064
AR$MA0007.2	189978.0	214516.0	232625.5	-0.72	0.11	1.22	931	475	456	0.012	0.01
NFYB$MA0502.2	126993.8	148615.5	163586.7	-1.21	-0.06	0.83	773	384	389	-0.007	0.004
MZF1$MA0056.1	31521.2	38181.0	45759.2	0.25	1.63	4.03	418	230	188	0.1	0.226
ZNF354C$MA0130.1	37625.5	45518.5	51741.5	-1.01	-0.06	1.0	428	210	218	-0.131	0.009
NR6A1$MA1541.1	237857.4	264194.0	290674.2	-3.04	-1.05	-0.03	1060	500	560	-0.104	-0.068
VENTX$MA0724.1	64106.2	75592.5	86422.0	-2.65	-0.79	0.05	569	266	303	-0.116	-0.124
Stat2$MA1623.1	99026.2	114468.5	129171.6	1.53	3.8	7.1	738	413	325	0.22	0.255
SPDEF$MA0686.1	155945.4	176261.0	197271.7	1.02	3.0	6.09	898	490	408	0.111	0.247
THRB(var.2)$MA1575.1	222266.0	250436.0	271167.6	-0.58	0.12	1.5	1006	520	486	0.018	-0.003
RFX5$MA0510.1	195597.1	221143.5	246238.5	0.2	1.94	4.66	987	520	467	0.101	0.134
SRY$MA0084.1	48804.0	58936.5	66405.3	-1.44	-0.19	0.65	491	241	250	-0.02	-0.028
FOXC1$MA0032.1	64518.0	75882.0	85773.1	-0.5	0.35	1.82	561	289	272	0.044	0.033
SOX18$MA1563.1	71915.6	85888.0	95196.6	-0.97	-0.01	1.05	586	286	300	-0.032	-0.019
Dmbx1$MA0883.1	255369.1	286265.0	310311.8	-1.71	-0.29	0.56	1082	538	544	-0.03	-0.068
Smad4$MA1153.1	49704.7	59356.5	68542.7	-2.29	-0.61	0.41	502	244	258	-0.085	-0.107
Nkx2-5$MA0063.1	40901.3	50232.0	56106.4	-1.14	0.04	0.97	449	225	224	0.001	-0.01
RFX7$MA1554.1	95984.4	111248.5	125407.0	-0.21	1.17	3.33	695	363	332	0.061	0.086
Stat6$MA0520.1	158263.2	182029.0	196715.0	-0.81	0.07	1.07	856	430	426	0.028	-0.006
Pax5$MA0014.1	397934.3	437121.0	469707.0	-0.34	0.3	1.62	1336	690	646	0.076	0.031
ZSCAN29$MA1602.1	137590.6	157842.0	172740.3	-1.34	0.14	0.81	800	410	390	0.016	-0.069
E2F3$MA0469.3	49778.2	59495.0	67969.0	-1.38	-0.18	0.62	493	240	253	-0.01	-0.013
SPIB$MA0081.1	49776.0	59665.0	69833.7	1.29	3.64	7.02	540	292	248	0.154	0.319
RUNX3$MA0684.2	121839.4	138514.5	155822.8	-0.26	1.02	2.96	771	401	370	0.039	0.135
Prdm15$MA1616.1	202261.2	227618.0	252784.1	-3.44	-1.25	0.16	989	473	516	-0.023	-0.117
Tal1::Gata1$MA0140.1	290811.9	326758.0	350973.2	-0.6	0.17	1.41	1151	589	562	0.029	0.011
Hoxd8$MA0910.1	96198.9	110701.0	126345.6	-5.06	-2.26	-0.57	709	314	395	-0.161	-0.132
BCL6B$MA0731.1	32899.8	39846.5	46752.8	-0.24	0.41	1.88	409	219	190	0.172	0.116
NR2F1$MA0017.1	128499.7	147384.0	166888.6	-3.01	-1.02	0.95	795	394	401	-0.041	-0.14
TP73$MA0861.1	249738.8	279175.5	301169.4	-1.48	-0.17	0.58	1064	532	532	-0.003	-0.032
ZNF384$MA1125.1	44788.5	53892.5	60847.8	-0.67	0.33	1.82	473	238	235	0.005	0.045
IRF3$MA1418.1	178313.2	200392.5	224519.8	2.19	4.89	8.84	977	544	433	0.17	0.303
MSANTD3$MA1523.1	84652.8	97334.0	111470.2	-0.63	0.63	2.38	641	323	318	0.046	0.087
IRF2$MA0051.1	129220.4	146603.5	166066.6	1.27	3.55	6.97	828	446	382	0.241	0.304
THAP11$MA1573.1	221615.6	247995.5	276202.4	-3.0	-1.03	0.06	1027	489	538	-0.035	-0.105
Sox5$MA0087.1	32685.4	40080.5	46214.1	-1.66	-0.31	0.36	408	193	215	-0.061	-0.055
Rarg(var.2)$MA0860.1	126188.3	142530.0	160000.7	-0.59	0.55	2.01	772	390	382	0.005	0.11
SMAD2::SMAD3::SMAD4$MA0513.1	174754.9	198765.5	216165.7	-0.73	0.08	1.26	895	456	439	0.019	-0.007
Rhox11$MA0629.1	229704.6	256682.5	282298.0	-2.41	-0.7	-0.03	1037	489	548	-0.103	-0.068
TCFL5$MA0632.2	133527.9	152828.5	171323.7	-0.23	0.5	2.17	798	415	383	0.125	0.071
PHOX2B$MA0681.2	66942.1	78688.5	89732.6	-2.91	-1.0	-0.04	584	271	313	-0.069	-0.114
THRB(var.3)$MA1576.1	220529.6	245103.0	271263.6	0.06	1.02	3.08	1021	540	481	0.128	0.105
ZNF684$MA1600.1	301681.2	333560.5	360138.1	-1.94	-0.39	0.47	1171	577	594	-0.023	-0.052
Tbxt$MA0009.1	108357.5	124506.5	140175.0	-1.8	-0.35	0.45	717	349	368	-0.082	-0.075
PAX3(var.2)$MA1546.1	245387.8	273873.5	304078.0	-0.23	1.05	3.1	1079	559	520	0.066	0.086
ZFP57$MA1583.1	183072.2	205116.5	230477.8	0.02	1.21	3.07	939	497	442	0.023	0.063
ZBED1$MA0749.1	101736.9	118402.5	131274.2	-0.59	0.3	1.76	698	352	346	0.005	0.058
HMBOX1$MA0895.1	86951.9	100072.0	113209.0	-0.44	0.41	1.86	645	328	317	0.037	0.069
Ahr::Arnt$MA0006.1	47255.7	55953.0	63629.8	-0.43	0.47	2.09	485	249	236	0.058	0.103
FOXO3$MA0157.1	50251.6	60456.0	68900.0	-0.63	0.26	1.58	499	255	244	0.046	0.02
Gfi1$MA0038.1	79480.3	92157.5	104705.0	-0.79	-0.32	1.62	617	304	313	-0.011	0.044
YY1$MA0095.1	30965.3	37912.5	44799.3	-3.68	-1.41	-0.09	414	189	225	-0.083	-0.204
ZBTB12$MA1649.1	98846.7	115803.5	132199.5	-3.34	-1.18	0.0	709	333	376	-0.056	-0.093
SOX14$MA1562.1	97525.1	111950.5	126580.2	-2.17	-0.63	0.42	687	335	352	-0.042	-0.091
Myb$MA0100.1	60471.0	71360.5	82785.5	0.27	1.72	4.24	567	307	260	0.115	0.172
PROX1$MA0794.1	126754.3	145248.0	163353.1	-3.41	-1.34	0.32	795	380	415	-0.023	-0.17
FERD3L$MA1485.1	122175.9	140074.5	159185.8	0.56	2.37	5.15	796	437	359	0.088	0.2
Nkx3-2$MA0122.1	69546.0	82213.0	92148.3	-0.53	0.18	1.47	579	301	278	0.091	-0.002
CENPB$MA0637.1	252072.0	281724.0	309146.6	-0.3	0.43	1.89	1078	560	518	0.067	0.037
FOXF2$MA0030.1	90301.4	105096.0	115628.2	-0.68	0.14	1.24	653	336	317	0.085	0.01
RREB1$MA0073.1	187013.4	212526.5	237940.3	0.54	2.2	4.89	972	530	442	0.287	0.183
MTF1$MA0863.1	145742.3	166066.0	184761.5	-0.3	0.65	2.12	835	431	404	0.096	0.085
Hes2$MA0616.1	139128.7	158812.0	174108.6	0.0	0.25	1.48	806	427	379	0.087	0.023
Spz1$MA0111.1	122466.5	140313.5	156628.9	-2.07	-0.51	0.48	765	375	390	-0.044	-0.066
RORA$MA0071.1	85377.0	99128.5	112343.3	-1.9	-0.45	0.16	643	305	338	-0.057	-0.054
VDR$MA0693.2	53276.6	63257.0	71442.4	-0.61	0.17	1.38	508	256	252	0.011	0.024
Sox2$MA0143.3	34448.9	41731.0	48901.0	-3.6	-1.28	-0.16	432	195	237	-0.246	-0.189
GLI2$MA0734.1	186479.3	213876.0	229530.0	-1.21	-0.05	0.93	927	459	468	-0.028	-0.025
BARX2$MA1471.1	81836.3	94836.0	109882.1	-2.61	-0.89	0.37	638	308	330	-0.016	-0.091
PAX5$MA0014.3	171846.9	197717.0	212069.0	-1.12	-0.02	0.87	890	443	447	-0.013	-0.002
RXRA::VDR$MA0074.1	119008.2	137501.5	152196.0	-1.56	-0.24	0.53	750	370	380	-0.013	-0.042
ZNF263$MA0528.1	309830.3	343020.0	375103.0	0.03	0.71	2.45	1197	635	562	0.049	0.051
ZBTB26$MA1579.1	166568.7	189372.5	212880.9	-4.08	-1.68	0.22	911	434	477	-0.024	-0.118
Isl1$MA1608.1	101203.4	115203.5	130635.6	-2.55	-0.74	0.11	699	330	369	-0.054	-0.091
YY1$MA0095.2	146880.0	169215.0	185458.1	-1.63	-0.32	0.44	834	402	432	-0.061	-0.045
Atoh1$MA0461.1	51446.2	61315.5	68546.0	-1.46	-0.16	0.61	500	247	253	-0.154	-0.021
PPARA::RXRA$MA1148.1	336752.1	372840.5	401857.1	-0.42	0.29	1.56	1234	639	595	0.034	0.014
E2F1$MA0024.1	71042.8	82639.0	95343.2	0.09	1.11	3.16	600	327	273	0.305	0.157
Pou5f1::Sox2$MA0142.1	141411.7	161392.5	175721.4	-1.36	-0.15	0.7	809	398	411	-0.022	-0.023
SRF$MA0083.2	225191.8	256735.5	275093.0	-1.02	0.02	0.98	1014	520	494	0.064	-0.014
Plagl1$MA1615.1	147715.0	167961.0	187382.0	-0.67	0.46	1.94	835	419	416	0.005	0.067
Rxra$MA0512.1	91190.8	107584.0	121148.7	-0.32	0.65	2.4	674	347	327	0.055	0.082
KLF13$MA0657.1	302041.0	335980.5	368300.3	0.0	0.87	2.6	1189	624	565	0.073	0.088
NR1H4$MA1110.1	114363.0	130623.5	147813.9	-0.81	-0.62	2.24	741	370	371	-0.008	0.106
