Merged motif (Total sequences: 2452)	5% stats	Median stats	95% stats	5% p-val	Median p-val	95% p-val	All mutation	Pos mutation	Neg mutation	Median score difference	Mean score difference
ZNF354C$MA0130.1	10044.0	13237.5	16024.2	-0.47	0.32	1.72	236	121	115	0.089	0.128
HNF1A$MA0046.1|HNF1B$MA0153.2|HNF1A$MA0046.2	33836.73	40733.17	47743.13	0.24	1.7	3.94	449	249	200	0.579	0.376
En1$MA0027.1	26624.2	32881.0	38246.2	-1.68	-0.27	0.54	369	178	191	-0.062	-0.048
Rarb$MA0857.1|Rarg$MA0859.1|Nr2f6(var.2)$MA0728.1|RARA$MA0729.1	30934.98	37891.12	43252.68	-0.71	0.08	1.52	361	190	171	0.033	0.156
Pou2f3$MA0627.1|POU3F4$MA0789.1|POU5F1B$MA0792.1|POU2F3$MA0627.2|POU1F1$MA0784.1|POU3F2$MA0787.1|POU3F3$MA0788.1|POU2F1$MA0785.1|POU3F1$MA0786.1|POU5F1$MA1115.1|POU2F2$MA0507.1	38494.33	46430.95	53123.32	-0.62	0.35	1.71	518	284	234	0.193	0.187
Tbxt$MA0009.1	23871.0	29560.0	35247.8	0.01	1.08	3.04	363	199	164	0.278	0.182
ZSCAN29$MA1602.1	36181.1	43641.5	50283.8	-2.22	-0.53	0.39	430	210	220	-0.019	-0.094
TBX19$MA0804.1|TBXT$MA0009.2	56351.6	65935.0	76372.3	1.71	4.03	7.52	648	368	280	0.138	0.259
E2F3$MA0469.2|E2F2$MA0864.1	30348.2	36502.0	42625.25	-2.16	-0.62	0.26	438	198	240	-0.182	-0.152
HNF4A$MA0114.1|HNF4A$MA0114.2|HNF4G$MA0484.1	51462.17	61345.5	68701.73	-1.53	-0.27	0.74	460	223	237	-0.027	-0.111
SRF$MA0083.3|SRF$MA0083.1	31070.25	37513.0	44113.6	-2.34	-0.68	0.22	397	181	216	-0.135	-0.117
Ahr::Arnt$MA0006.1	13515.7	17552.0	20538.0	-1.0	0.06	1.15	266	139	127	0.058	0.021
MAFK$MA0496.1|MAFF$MA0495.3|MAFF$MA0495.1|NRL$MA0842.1|Mafb$MA0117.2|MAFG$MA0659.2|NRL$MA0842.2	52979.87	62717.5	70900.49	-0.87	0.19	1.45	537	278	259	0.048	0.111
SOX8$MA0868.1	13938.7	17897.0	21157.9	-0.56	0.27	1.6	273	140	133	0.06	0.096
PHOX2B$MA0681.2|PROP1$MA0715.1|Phox2b$MA0681.1|PHOX2A$MA0713.1	33534.78	40669.62	46074.22	-1.1	-0.03	0.99	497	240	257	-0.055	-0.034
Nr1h3::Rxra$MA0494.1	105539.9	120210.0	134690.7	0.04	1.01	2.97	719	384	335	0.076	0.098
ZNF652$MA1657.1	33320.4	40166.5	46955.8	0.03	0.78	2.69	417	228	189	0.067	0.103
GLI2$MA0734.1	45111.8	53159.0	60532.3	-1.48	-0.25	0.46	468	223	245	-0.061	-0.038
DBP$MA0639.1|TEF$MA0843.1|NFIL3$MA0025.1|HLF$MA0043.2	29308.55	35806.12	41246.98	-0.88	0.06	1.16	378	197	181	0.012	0.061
GLI3$MA1491.1|GLI2$MA0734.2	57911.35	68419.0	76316.75	-1.42	-0.17	0.72	553	274	279	-0.004	-0.048
Gata1$MA0035.1|GATA2$MA0036.1	10157.9	12973.0	16250.15	-3.84	-1.46	-0.24	269	115	154	-0.174	-0.15
ZNF384$MA1125.1	19373.6	24324.0	28692.8	-2.04	-0.44	0.47	321	155	166	-0.011	-0.141
ZIC5$MA1584.1|ZIC4$MA0751.1|ZIC3$MA0697.1|ZIC1$MA0696.1	42356.5	50806.38	57416.4	-1.56	-0.26	0.77	453	222	231	-0.006	-0.132
NR3C1$MA0113.3|NR3C2$MA0727.1|Ar$MA0007.3	43810.77	52136.83	60032.63	-2.05	-0.53	0.3	462	216	246	-0.063	-0.103
SIX2$MA1119.1|SIX1$MA1118.1	47576.95	56216.0	65189.05	0.97	2.82	5.63	603	343	260	0.152	0.254
RELA$MA0107.1|NFKB1$MA0105.3|NFKB1$MA0105.1|REL$MA0101.1	26874.08	32715.0	39249.28	0.6	2.39	4.9	386	221	165	0.373	0.464
Sox2$MA0143.2|Sox2$MA0143.1	48887.55	58087.75	67234.15	-2.9	-0.95	0.41	502	241	261	-0.097	-0.13
Gfi1b$MA0483.1|GFI1$MA0038.2	34207.75	40704.0	46886.0	-1.08	0.1	1.2	391	204	187	0.068	0.116
MYBL2$MA0777.1	37653.7	45042.0	53337.0	1.36	3.79	7.02	474	268	206	0.222	0.288
THRB(var.2)$MA1575.1	57797.3	67635.5	77399.0	0.05	0.69	2.67	537	296	241	0.06	0.007
POU4F1$MA0790.1|POU4F3$MA0791.1|POU4F2$MA0683.1	52306.03	62594.83	69176.37	-1.05	-0.03	0.94	490	240	250	-0.024	-0.034
NFATC2$MA0152.1|NFAT5$MA0606.1	22461.95	27629.0	33369.55	-3.78	-1.48	0.3	330	155	175	-0.088	-0.244
OVOL2$MA1545.1|OVOL1$MA1544.1	52338.0	61240.5	71283.05	1.68	4.19	7.57	561	328	233	0.152	0.284
HOXA5$MA0158.1	23155.4	29682.0	33417.2	-1.1	-0.03	1.0	345	169	176	-0.023	-0.018
ZNF274$MA1592.1	81083.5	94169.0	105872.4	-0.25	0.42	1.89	626	329	297	0.042	0.014
NR3C1$MA0113.1	77833.0	91550.0	100129.4	-0.83	0.06	1.15	607	311	296	0.055	0.006
EBF1$MA0154.3|Ebf2$MA1604.1|EBF3$MA1637.1|EBF1$MA0154.1	33503.2	40402.12	47186.68	-2.27	-0.63	0.33	445	209	236	-0.079	-0.104
SOX14$MA1562.1|SOX12$MA1561.1	30295.7	37449.5	42938.35	-2.47	-0.78	0.36	384	167	217	-0.159	-0.18
Arid3a$MA0151.1	4876.7	6587.5	8733.1	-4.85	-2.38	-0.33	186	81	105	-0.628	-0.491
SRY$MA0084.1	13793.4	17620.0	21643.4	-3.17	-1.23	-0.09	284	125	159	-0.132	-0.156
ZBTB26$MA1579.1	40823.9	48629.5	56493.7	-3.64	-1.48	0.13	468	219	249	-0.047	-0.177
NKX6-3$MA1530.1	17823.3	21892.0	26627.6	-6.16	-3.37	-1.13	335	140	195	-0.202	-0.294
DUX4$MA0468.1|DUXA$MA0884.1	28393.5	34314.25	40811.75	-3.29	-1.14	0.26	360	168	192	-0.191	-0.193
NR2C1$MA1535.1|NR2C2(var.2)$MA1536.1	21682.4	26856.0	31939.45	-0.59	0.54	2.08	369	189	180	0.03	0.142
ZBTB33$MA0527.1	54060.5	64252.0	70678.3	-1.29	0.07	0.8	509	258	251	0.025	-0.027
ZNF317$MA1593.1	37093.2	44334.5	51351.0	-0.41	0.36	1.91	430	223	207	0.055	0.051
GLIS3$MA0737.1|GLIS1$MA0735.1	31349.7	38048.25	43898.6	-0.9	0.12	1.25	445	233	212	0.114	0.061
Six3$MA0631.1	90809.1	104935.5	116029.8	-1.44	-0.18	0.57	654	318	336	-0.099	-0.039
BACH2(var.2)$MA1470.1	40897.1	49364.0	57334.4	-0.39	0.7	2.45	460	237	223	0.065	0.13
OSR1$MA1542.1	32486.6	39116.5	45346.6	-0.36	0.4	1.73	405	214	191	0.106	0.041
FOXO3$MA0157.1	16498.6	20669.0	24431.6	-0.5	0.26	1.53	293	153	140	0.11	0.046
ZNF263$MA0528.2	38247.7	46135.5	51512.6	-1.09	0.06	0.76	431	218	213	0.008	-0.026
Dux$MA0611.1	11320.2	14676.0	18197.1	-4.36	-1.85	-0.36	266	107	159	-0.271	-0.272
ZFP42$MA1651.1	128180.6	144594.5	163016.2	-4.02	-1.51	-0.21	796	365	431	-0.063	-0.069
Smad4$MA1153.1	10076.3	13089.5	16656.9	-4.8	-2.21	-0.55	255	105	150	-0.456	-0.317
NFKB2$MA0778.1|NFKB1$MA0105.2|NFKB1$MA0105.4	21632.07	26881.17	32131.33	-0.47	0.96	2.89	378	199	179	0.043	0.237
POU6F1(var.2)$MA1549.1|POU6F2$MA0793.1	27321.95	33506.0	39780.75	-2.26	-0.56	0.32	381	172	209	-0.126	-0.06
RBPJ$MA1116.1	31475.5	37464.5	43884.4	-2.46	-0.72	0.35	402	193	209	-0.029	-0.233
NR2F1$MA0017.1	45519.3	54734.0	61533.6	-0.8	-0.11	1.28	471	229	242	-0.091	0.039
GCM1$MA0646.1|GCM2$MA0767.1	44467.95	54170.5	60179.05	-0.99	0.0	0.98	477	240	237	0.001	-0.0
HINFP$MA0131.1	51510.5	59992.0	69802.5	2.5	5.37	9.11	556	324	232	0.312	0.411
Hic1$MA0739.1|HIC2$MA0738.1	22384.9	27536.5	32853.35	-4.1	-1.82	-0.27	335	144	191	-0.205	-0.314
Gfi1$MA0038.1	24759.3	30399.5	35756.5	-1.7	-0.27	0.5	355	173	182	-0.033	-0.085
ZNF136$MA1588.1	53588.5	62331.5	72089.7	-2.33	-0.65	0.04	515	239	276	-0.09	-0.109
Pparg::Rxra$MA0065.2	62164.7	72896.0	82958.3	-2.31	-0.58	0.54	555	274	281	-0.012	-0.074
ZBTB6$MA1581.1	31449.4	37899.0	45101.1	-3.72	-1.42	0.57	414	197	217	-0.075	-0.169
MZF1(var.2)$MA0057.1	30010.4	36783.5	42283.5	-1.5	-0.18	0.74	388	189	199	-0.042	-0.01
BCL6$MA0463.2	67200.5	78936.0	88923.5	-0.62	-0.31	1.87	571	285	286	-0.002	0.046
RARA::RXRG$MA1149.1	85129.9	98594.5	110892.8	-0.45	0.67	2.51	646	330	316	0.038	0.101
NFYB$MA0502.2	32314.4	38862.5	45990.8	-3.43	-1.26	-0.09	417	188	229	-0.056	-0.136
NKX3-1$MA0124.1	7097.4	9478.5	11956.6	0.0	0.78	2.54	206	115	91	0.292	0.17
SP1$MA0079.1	24687.4	30054.0	36451.5	-5.08	-2.38	-0.55	380	160	220	-0.303	-0.234
PAX5$MA0014.2	85413.8	98063.5	112931.3	1.8	4.37	7.74	691	394	297	0.218	0.255
PPARG$MA0066.1	80247.3	94735.0	103670.3	-1.17	-0.02	0.58	616	290	326	-0.125	0.029
ZNF341$MA1655.1	35943.6	42972.0	50548.0	0.15	1.26	3.32	438	251	187	0.094	0.1
VENTX$MA0724.1	20577.4	25620.5	30460.5	-2.75	-0.81	0.14	335	157	178	-0.15	-0.136
GRHL2$MA1105.1	45239.4	54403.0	62473.4	-0.77	-0.46	2.15	478	237	241	-0.026	0.143
RORA$MA0071.1	23958.0	29365.5	35151.6	-0.64	0.6	2.32	355	179	176	0.009	0.173
CREB1$MA0018.1	51900.8	62732.0	69235.1	-1.03	-0.02	1.01	501	247	254	-0.029	0.032
ZNF528$MA1597.1	58939.2	71090.0	79237.3	-1.27	0.09	0.82	536	270	266	0.027	-0.02
Znf423$MA0116.1	33961.4	41885.0	47516.5	-1.1	0.07	0.89	411	210	201	0.052	-0.051
PAX3(var.2)$MA1546.1	77416.8	88656.5	101736.8	0.87	2.79	5.47	643	349	294	0.105	0.219
Arid3b$MA0601.1	15427.5	19839.5	23109.3	-1.34	-0.16	0.63	285	138	147	-0.067	-0.035
E2F1$MA0024.1	23244.9	29161.0	32930.1	-1.11	-0.03	1.0	342	165	177	-0.144	-0.009
RHOXF1$MA0719.1	12629.8	16229.5	20272.8	-4.06	-1.63	-0.28	277	116	161	-0.193	-0.139
znf143$MA0088.1	100442.4	116120.5	128705.5	-2.08	-0.44	0.04	695	327	368	-0.119	-0.074
Nkx3-2$MA0122.1	20652.2	25756.5	30890.9	-0.43	0.75	2.5	335	173	162	0.071	0.145
KLF13$MA0657.1	87892.7	101310.5	114852.2	-3.36	-1.18	-0.1	664	306	358	-0.104	-0.109
RUNX3$MA0684.2	38603.3	46340.5	53396.0	-0.27	0.43	1.9	441	233	208	0.035	0.092
NR6A1$MA1541.1	86942.8	100411.0	111359.6	-0.52	0.37	1.79	645	330	315	0.031	0.06
OSR2$MA1646.1	39636.3	47819.0	55070.6	-0.34	0.43	1.89	448	234	214	0.067	0.044
Nr2e3$MA0164.1	5175.9	7187.5	8812.0	-0.65	0.22	1.46	173	89	84	0.061	0.016
DPRX$MA1480.1	26087.2	32605.5	37328.8	-1.23	-0.12	0.84	364	174	190	-0.062	-0.03
HNF1B$MA0153.1	25886.4	31429.5	37924.8	0.48	2.05	4.75	385	216	169	0.292	0.282
ZFP57$MA1583.1	49947.2	59165.5	68188.2	-2.43	-0.6	0.23	501	238	263	-0.03	-0.079
Arid5a$MA0602.1	46734.4	55481.5	62990.0	-1.48	-0.25	0.58	478	236	242	-0.037	-0.069
MYBL1$MA0776.1	43168.2	51804.0	60916.0	-0.46	2.02	4.62	489	260	229	0.119	0.217
ZNF449$MA1656.1	38913.6	46175.0	53527.2	-2.38	-0.57	0.31	443	212	231	-0.046	-0.084
PRDM1$MA0508.2	25209.4	30592.5	36740.5	3.64	7.03	11.07	418	255	163	0.336	0.549
Arx$MA0874.1	43013.7	51410.5	59783.5	-3.33	-1.2	0.17	477	224	253	-0.088	-0.136
ZNF24$MA1124.1	43842.8	52556.5	61032.7	-2.29	-0.68	0.13	474	223	251	-0.077	-0.107
Pax5$MA0014.1	87591.2	100756.5	114072.8	2.02	4.48	8.2	701	397	304	0.237	0.235
THRB(var.3)$MA1576.1	63055.7	74154.5	84153.0	-0.35	0.46	2.05	557	291	266	0.119	0.088
ZNF140$MA1589.1	91265.0	104770.5	117548.2	-2.22	-0.64	0.33	665	322	343	-0.057	-0.078
ZBTB14$MA1650.1	38393.6	46741.0	52014.6	-0.81	0.06	1.18	434	218	216	0.005	0.016
NFYA$MA0060.2	76224.8	88014.5	99782.8	-4.01	-1.67	-0.37	627	289	338	-0.086	-0.149
IRF6$MA1509.1	22707.2	28007.0	33847.0	9.58	14.19	19.76	442	298	144	0.549	0.804
Tcfl5$MA0632.1	38138.2	46005.0	51409.8	-1.03	0.05	0.98	430	224	206	0.062	-0.024
FERD3L$MA1485.1	33229.8	39488.0	46489.8	-0.02	0.81	2.62	414	223	191	0.067	0.146
GRHL2$MA1105.2	26120.7	32060.0	38296.0	0.35	1.8	4.16	386	214	172	0.106	0.216
Mecom$MA0029.1	32727.7	40776.5	46497.6	-1.12	-0.09	0.88	406	199	207	-0.058	-0.043
ZNF143$MA0088.2	49628.1	60052.5	66176.3	-0.99	0.04	1.16	491	252	239	0.016	0.029
THAP1$MA0597.1	21659.9	26693.0	31896.0	-3.85	-1.65	-0.33	352	142	210	-0.204	-0.116
Meis1$MA0498.1	62068.8	72533.0	83054.6	-0.14	1.32	3.4	566	301	265	0.08	0.148
Crx$MA0467.1	23958.8	29369.5	35448.6	-4.04	-1.6	0.13	368	169	199	-0.175	-0.235
PAX6$MA0069.1	59699.9	69511.5	79320.5	1.69	4.12	7.69	585	336	249	0.254	0.271
MZF1$MA0056.1	9984.2	12895.5	16164.8	-0.5	1.1	3.16	243	129	114	0.144	0.221
SPIB$MA0081.1	12338.0	15923.5	19765.4	9.34	14.23	19.75	350	242	108	0.71	0.808
NR1H2::RXRA$MA0115.1	18043.2	22422.0	26656.2	-0.17	0.67	2.39	312	167	145	0.24	0.187
NHLH2$MA1529.1	56540.8	66934.0	74746.0	-0.56	0.26	1.67	525	266	259	0.003	0.081
Stat6$MA0520.1	43168.0	51193.0	59270.6	0.02	0.86	2.69	471	256	215	0.19	0.124
HOXA9$MA0594.2	36865.7	44969.0	50729.9	-0.96	-0.04	1.09	425	203	222	-0.007	0.029
Pax2$MA0067.1	18141.2	22616.0	27768.6	5.07	8.57	13.13	374	237	137	0.342	0.395
Hnf4a$MA0114.3	49387.0	59122.5	66237.6	-1.31	0.16	0.83	491	249	242	0.007	-0.054
Rarg(var.2)$MA0860.1	32071.4	39549.0	44409.3	-0.92	0.06	1.2	399	204	195	0.006	0.014
ZNF460$MA1596.1	38729.7	46955.0	54311.3	-1.72	-0.29	0.54	441	215	226	-0.118	-0.089
Hoxd8$MA0910.1	56350.4	65890.5	75250.2	-3.28	-1.24	-0.11	539	246	293	-0.166	-0.091
Atoh1$MA0461.1	10312.3	13389.5	16758.4	0.21	1.56	3.73	252	144	108	0.33	0.301
ZKSCAN1$MA1585.1	25939.1	32571.0	37285.4	-0.7	-0.17	1.46	365	181	184	-0.004	0.035
ZBED1$MA0749.1	24672.4	29884.0	35896.1	-3.44	-1.42	0.05	369	169	200	-0.062	-0.23
ZSCAN4$MA1155.1	56853.3	67129.0	76702.3	-0.28	0.49	2.17	531	278	253	0.034	0.11
HMBOX1$MA0895.1	20272.8	25015.0	30159.0	1.59	3.94	7.39	361	205	156	0.258	0.291
ZKSCAN5$MA1652.1	62240.3	72644.5	84020.8	3.03	5.87	9.59	612	351	261	0.176	0.388
Hand1::Tcf3$MA0092.1	25151.4	30785.0	36205.0	-1.89	-0.52	0.23	362	169	193	-0.161	-0.082
Nkx2-5$MA0063.1	13043.0	16582.5	19730.1	-0.77	-0.28	1.53	263	129	134	-0.048	0.036
FOXI1$MA0042.1	26930.3	32753.0	39045.9	-0.24	0.57	2.2	374	198	176	0.085	0.099
ZNF382$MA1594.1	75868.1	88645.5	98021.6	-0.71	0.14	1.24	600	304	296	0.04	0.036
SMAD2::SMAD3::SMAD4$MA0513.1	41176.6	49349.5	57135.0	0.05	0.95	2.89	464	252	212	0.095	0.117
ZNF263$MA0528.1	91988.2	104797.5	117589.2	-0.26	0.83	2.61	669	348	321	0.033	0.083
RARA::RXRA$MA0159.1	66855.2	78371.0	90096.0	0.01	1.07	3.09	584	313	271	0.114	0.119
PLAGL2$MA1548.1	12439.9	15957.5	19798.2	-5.49	-2.7	-0.98	284	118	166	-0.345	-0.351
Pou5f1::Sox2$MA0142.1	55652.1	65646.0	73426.2	-0.59	0.19	1.38	518	274	244	0.103	0.018
Mafb$MA0117.1	20443.0	25727.0	29917.1	-0.48	0.18	1.51	325	173	152	0.057	0.026
LIN54$MA0619.1	11482.9	14931.0	18375.4	-0.11	0.78	2.61	257	141	116	0.265	0.113
BCL6B$MA0731.1	14185.5	18569.5	21588.1	-0.81	-0.08	1.16	274	136	138	-0.004	0.031
ZNF75D$MA1601.1	28926.4	35205.5	42120.5	-0.52	0.99	3.1	394	204	190	0.013	0.223
HLF$MA0043.1	40449.7	48802.5	54735.8	-0.73	-0.15	1.32	446	222	224	-0.007	0.035
RELB$MA1117.1	42035.5	50107.0	57874.8	-0.42	0.36	2.05	457	235	222	0.035	0.063
MAFG::NFE2L1$MA0089.1	10771.2	13575.5	17110.2	0.97	2.92	5.78	265	152	113	0.189	0.328
NR1H4$MA1110.1	35577.2	42806.0	49114.9	0.04	0.7	2.48	429	235	194	0.128	0.083
SPDEF$MA0686.1	51205.0	60619.5	70852.0	4.52	8.16	12.83	579	351	228	0.441	0.509
MSANTD3$MA1523.1	30837.5	37182.0	43530.6	-2.13	-0.56	0.15	398	185	213	-0.073	-0.038
TFAP2A$MA0003.1	17455.9	21872.5	26327.0	-2.21	-0.59	0.26	307	143	164	-0.117	-0.133
FOXL1$MA0033.1	19093.6	23843.0	27922.4	-1.87	-0.39	0.61	317	158	159	-0.004	-0.091
Ar$MA0007.1	120976.6	138161.0	151168.4	-0.47	0.38	1.77	756	382	374	0.072	0.026
PROX1$MA0794.1	37832.2	45330.0	52948.4	-0.22	0.47	1.92	437	231	206	0.034	0.063
PRDM1$MA0508.3	27392.4	33224.0	40088.6	0.79	2.97	5.88	404	220	184	0.165	0.299
Nr2e1$MA0676.1	22006.9	27410.5	33067.3	0.64	2.31	5.24	363	209	154	0.174	0.245
YY2$MA0748.1	45841.5	53982.5	62477.2	-3.44	-1.31	-0.01	490	226	264	-0.035	-0.156
HNF4A(var.2)$MA1494.1	44051.9	53361.0	59209.4	-1.02	0.01	0.99	462	237	225	0.031	-0.025
NR3C1$MA0113.2	52425.5	61473.0	70662.8	-0.34	0.42	1.96	507	264	243	0.046	0.102
MSGN1$MA1524.1	38197.4	46416.5	52564.6	-0.81	0.08	1.29	433	218	215	0.012	0.017
YY1$MA0095.2	43268.8	52669.0	58538.7	-1.12	-0.04	0.86	460	224	236	-0.047	-0.01
Tal1::Gata1$MA0140.1	88227.0	102683.5	112954.6	-1.27	0.09	0.83	644	331	313	0.025	0.002
PRDM1$MA0508.1	56265.4	65559.0	75847.1	3.7	7.15	11.58	593	356	237	0.343	0.455
ESR1$MA0112.1	60652.2	71927.0	79596.7	-1.33	0.12	0.67	540	271	269	0.008	-0.019
SP2$MA0516.2	57693.4	67718.5	76552.0	-0.43	0.43	2.04	532	272	260	0.04	0.083
GATA3$MA0037.1	10437.1	13423.5	16897.3	-2.96	-1.03	0.06	247	111	136	-0.151	-0.152
MZF1$MA0056.2	46642.0	54845.5	61932.5	-1.53	-0.24	0.56	475	227	248	-0.025	-0.029
SPI1$MA0080.1	12251.1	15770.0	19384.0	7.31	11.51	16.33	335	226	109	0.447	0.686
Sox5$MA0087.1	5741.4	7852.0	9744.4	-1.76	-0.3	0.45	182	86	96	-0.061	-0.097
BARX2$MA1471.1	33653.3	41142.5	46196.5	-1.11	-0.06	0.92	407	199	208	-0.037	0.042
YY1$MA0095.1	6740.6	8952.5	11473.2	-11.5	-7.25	-4.05	244	89	155	-0.688	-0.705
KLF15$MA1513.1	20660.8	25846.0	30563.5	-2.26	-0.51	-0.01	332	148	184	-0.18	-0.115
PRDM4$MA1647.1	25830.8	31054.5	37579.3	2.73	5.84	9.54	413	248	165	0.236	0.423
Prdm15$MA1616.1	69609.8	82384.0	89888.0	-0.99	0.04	1.08	575	290	285	0.013	-0.025
Foxq1$MA0040.1	20903.4	26248.0	30549.6	-1.34	-0.17	0.59	328	161	167	-0.013	-0.007
E2F3$MA0469.3	19520.7	24250.0	28412.3	-2.07	-0.47	0.37	321	153	168	-0.011	-0.143
MTF1$MA0863.1	36798.0	44099.5	50718.1	-1.62	-0.27	0.57	427	210	217	-0.052	-0.074
FOXH1$MA0479.1	28957.1	34942.5	41825.5	-0.34	0.88	2.73	391	206	185	0.045	0.141
TCF7$MA0769.2	22643.8	27879.5	33384.1	-4.7	-2.1	-0.42	364	165	199	-0.136	-0.203
AR$MA0007.2	49104.6	57393.5	67044.5	0.22	1.47	3.66	507	282	225	0.121	0.146
Stat2$MA1623.1	23618.9	29001.5	34949.2	16.49	22.52	29.28	490	346	144	0.693	0.845
ZNF282$MA1154.1	70668.5	82407.0	93389.5	-0.08	0.76	2.41	593	314	279	0.082	0.081
ZNF410$MA0752.1	29351.6	35497.5	42663.1	-6.65	-3.45	-1.24	421	172	249	-0.182	-0.322
INSM1$MA0155.1	36600.8	45032.0	49681.8	-1.11	-0.03	0.92	425	212	213	-0.006	-0.017
ZBTB12$MA1649.1	26936.2	33215.5	38592.6	-1.47	0.23	0.69	370	188	182	0.008	-0.075
EWSR1-FLI1$MA0149.1	7076.0	9407.5	11789.0	-2.26	-0.59	0.29	203	95	108	-0.114	-0.27
PAX5$MA0014.3	49187.6	58418.0	68523.2	-0.97	1.92	4.42	517	269	248	0.063	0.21
HINFP$MA0131.2	50664.8	59232.5	68645.8	0.89	2.79	5.83	530	305	225	0.261	0.218
Rhox11$MA0629.1	67664.1	79731.5	89217.8	-0.54	0.28	1.66	573	290	283	0.023	0.051
NR2F1$MA0017.2	38309.2	46227.5	52918.6	-0.68	0.15	1.35	434	217	217	0.002	0.085
FOXF2$MA0030.1	41208.6	49747.0	56893.7	-1.77	-0.3	0.47	454	217	237	-0.093	-0.048
Dmrt1$MA1603.1	33796.7	41132.5	46364.2	-0.53	0.25	1.71	412	220	192	0.094	0.041
RFX5$MA0510.1	57527.0	67673.5	76276.8	-1.58	-0.31	-0.01	529	245	284	-0.121	-0.043
RREB1$MA0073.1	49296.5	58551.5	66487.6	-1.56	-0.25	0.42	491	235	256	-0.116	-0.066
Sox2$MA0143.3	9518.5	12410.0	15482.6	-2.56	-0.79	-0.04	235	103	132	-0.246	-0.209
Spz1$MA0111.1	34896.2	41823.0	49417.3	-2.02	-0.52	0.21	421	198	223	-0.103	-0.083
Myb$MA0100.1	15910.9	20274.5	24630.6	-0.08	0.82	2.67	299	163	136	0.13	0.117
Dmbx1$MA0883.1	75886.8	88665.0	97577.9	-1.33	-0.11	0.74	599	295	304	-0.02	-0.045
NR1I3$MA1534.1	18466.0	22934.5	27787.5	0.55	2.14	4.8	332	191	141	0.255	0.267
NRF1$MA0506.1	29457.4	36504.0	41309.8	-0.94	0.01	1.0	382	193	189	0.014	-0.007
ZBTB32$MA1580.1	25697.2	31420.0	37408.0	0.01	1.25	3.37	376	204	172	0.148	0.173
Foxa2$MA0047.1	35568.3	43596.0	49555.2	-0.85	-0.17	1.32	422	204	218	-0.079	0.074
Plagl1$MA1615.1	36618.4	43925.5	49939.3	-1.86	-0.36	0.39	428	202	226	-0.08	-0.03
Isl1$MA1608.1	23330.6	28498.0	34164.7	-4.84	-2.22	-0.57	369	155	214	-0.103	-0.212
Nr5a2$MA0505.1	54064.8	64053.5	73031.6	-2.16	-0.55	0.36	520	251	269	-0.021	-0.074
SRF$MA0083.2	71949.5	84609.0	94748.3	-1.84	-0.31	0.52	591	293	298	-0.012	-0.063
Lhx3$MA0135.1	26377.2	33044.0	37559.7	-0.9	0.07	1.07	365	184	181	0.041	0.013
Pax4$MA0068.1	282568.2	312015.5	332085.3	-1.63	0.22	0.71	1127	565	562	0.024	-0.024
Bcl6$MA0463.1	45585.2	54884.5	61349.4	-1.24	-0.09	0.73	471	233	238	-0.018	-0.015
GLIS2$MA0736.1	36607.5	43846.5	50352.0	-2.14	-0.53	0.53	431	212	219	-0.022	-0.124
Ddit3::Cebpa$MA0019.1	46203.0	54765.5	62608.2	-0.42	0.43	1.91	479	247	232	0.058	0.068
CTCF$MA0139.1	83805.5	96439.5	109048.6	-0.15	0.57	2.15	637	336	301	0.118	0.097
MYB$MA0100.3	22420.5	27625.5	33472.5	0.45	2.06	4.89	362	204	158	0.056	0.154
ZNF684$MA1600.1	60463.0	71854.0	79513.3	-0.77	0.13	1.37	540	274	266	0.033	0.032
GATA1::TAL1$MA0140.2	85414.0	98027.5	109375.4	-0.1	0.39	1.93	638	339	299	0.077	0.017
ZNF682$MA1599.1	53467.4	64102.0	70438.1	-1.05	0.0	0.99	506	257	249	0.01	-0.021
Myb$MA0100.2	22963.6	28157.5	33426.6	0.04	1.04	2.87	354	192	162	0.174	0.158
TCFL5$MA0632.2	33372.0	40682.5	47233.0	-0.34	0.4	2.0	413	219	194	0.109	0.089
Hes2$MA0616.1	48698.2	57362.0	65916.8	0.29	1.71	4.12	510	285	225	0.14	0.118
HOXC13$MA0907.1	27752.7	33725.0	39197.9	-1.88	-0.38	0.42	376	180	196	-0.031	-0.058
CENPB$MA0637.1	71765.7	83971.0	94321.4	-0.5	0.4	1.86	591	299	292	0.004	0.062
RFX7$MA1554.1	27782.0	33991.5	40046.0	0.04	0.76	2.58	384	211	173	0.097	0.065
KLF17$MA1514.1	62864.5	75161.0	82308.3	-0.93	0.0	1.02	548	269	279	-0.043	0.038
ZNF16$MA1654.1	67922.4	78594.5	90371.0	-4.43	-2.02	0.3	598	281	317	-0.148	-0.21
