id	motif	correlation	p-val
MA0834.1	ATF7	0.0814468395217572	0.8426711857071951
MA0161.2	NFIC	-0.015085820734500176	0.21637109744108207
MA0632.2	TCFL5	0.017828902421519115	0.26655320821844924
MA1118.1	SIX1	-0.0009176998436450838	0.012039533187998146
MA1420.1	IRF5	-0.014331603333353631	0.33887300729002934
MA1506.1	HOXD10	0.018305014848708653	0.1991300607662369
MA0639.1	DBP	0.10901098891720407	0.9254077136616204
MA0150.2	Nfe2l2	-0.053631976984442	0.8128964777585035
MA0715.1	PROP1	0.028078507789410147	0.233125479441334
MA1624.1	Stat5a	0.08746151211857782	0.9874439564981795
MA0640.2	ELF3	-0.009567849159241094	0.13118493336902226
MA1126.1	FOS::JUN(var.2)	0.057260861575604616	0.7388372297325821
MA1134.1	FOS::JUNB	-0.04925356092676455	0.6460256555690417
MA0042.1	FOXI1	0.024707598052918674	0.237310685137822
MA0105.3	NFKB1	0.10721148591488729	1.5964440895370768
MA0736.1	GLIS2	0.012559410855174077	0.12504204775359273
MA1616.1	Prdm15	0.020555003747344383	0.3174868553241169
MA1145.1	FOSL2::JUND(var.2)	0.050709528782405894	0.523726575952245
MA0002.2	RUNX1	0.02099557632207884	0.3143932483529457
MA0490.2	JUNB	-0.006983751893043567	0.06213050446806504
MA1105.1	GRHL2	-0.010303419977426339	0.13428190360268877
MA1648.1	TCF12(var.2)	-0.006534378543495982	0.10372686276777457
MA0620.3	MITF	0.07329647636879257	0.8369182959393909
MA0156.1	FEV	0.004414694666862793	0.040562929837804615
MA0595.1	SREBF1	0.010540490388870123	0.06527999050008491
MA0797.1	TGIF2	-0.05169545952417038	0.6332089299689527
MA1102.2	CTCFL	0.0111581507287918	0.15124728020372574
MA0615.1	Gmeb1	0.022158596992491366	0.2746618939800284
MA0511.1	RUNX2	0.07836686493456219	1.0235206156106738
MA1652.1	ZKSCAN5	0.004216194882988768	0.03638178170983838
MA0507.1	POU2F2	-0.03343112415773811	0.37683276805256466
MA0901.1	HOXB13	0.4118684898018833	5.975700704473844
MA0616.1	Hes2	-0.027315091609954895	0.5963220930196813
MA0095.2	YY1	-0.032027729868888556	0.3768906448892922
MA0024.2	E2F1	0.042180565304588934	0.5924855943806288
MA0663.1	MLX	0.1456926315501308	2.1264137392582345
MA1653.1	ZNF148	0.020170949330553217	0.16832137529519298
MA0748.1	YY2	-0.01370375363528667	0.14167382171499096
MA0484.2	HNF4G	-0.05256883849948549	1.0420768795397706
MA1142.1	FOSL1::JUND	0.011086581289768563	0.1612868525560719
MA0900.1	HOXA2	0.004797714173793291	0.049168371664517305
MA0479.1	FOXH1	-0.018061880365013515	0.15751786867038772
MA1120.1	SOX13	-0.0022136496305458883	0.02171090934789464
MA0092.1	Hand1::Tcf3	-0.014482052326201924	0.1752789302258605
MA0147.1	Myc	-0.0006848745942114607	0.010549104120721174
MA0662.1	MIXL1	0.0046325191259383725	0.052826719151351155
MA0018.3	CREB1	0.02120174969080776	0.21146813253519728
MA0830.2	TCF4	0.00425320501625552	0.06050048849868026
MA0833.2	ATF4	-0.07698122389428132	0.7500380109782698
MA1467.1	ATOH1(var.2)	-0.06598344250023457	1.3516755632980364
MA0052.3	MEF2A	0.08031383652053675	0.6867695759891813
MA0058.3	MAX	0.03076612126291779	0.6395623447716235
MA0143.2	Sox2	0.06830359140038621	0.8883744090721959
MA0038.2	GFI1	-0.04575267678499182	0.6801735593157597
MA0112.1	ESR1	-0.0010974310315215417	0.00959330224788336
MA0681.2	PHOX2B	0.013053320506587836	0.07613551695102264
MA0018.4	CREB1	-0.00280061507225077	0.020047980256020125
MA1110.1	NR1H4	0.036282037734984944	0.49615355182706666
MA1151.1	RORC	-0.04504907971620512	0.641944005739457
MA0114.3	Hnf4a	-0.06500597289856683	1.138337915533378
MA0822.1	HES7	-0.00207014931365856	0.01744488675283421
MA1127.1	FOSB::JUN	0.05487042027711752	0.6384870266931901
MA1642.1	NEUROG2(var.2)	-0.06135611800849319	1.2218275571166597
MA1107.2	KLF9	-0.043709981656690315	0.4880544231879165
MA0777.1	MYBL2	-0.003586897853761893	0.03315917592647598
MA0063.1	Nkx2-5	0.09110433602332992	1.5037476824357818
MA1575.1	THRB(var.2)	0.02327961712796211	0.26401657636043074
MA0806.1	TBX4	-0.03187694716453508	0.6665346671426782
MA0908.1	HOXD11	-0.022115202724932444	0.25462662290400384
MA1620.1	Ptf1a(var.3)	-0.002332230925559783	0.0358544161769588
MA0495.1	MAFF	-0.09357697393372581	1.4774043426732772
MA0476.1	FOS	-0.031375545721501176	0.4372642307087177
MA0674.1	NKX6-1	0.040257116436955634	0.4344204146347095
MA0791.1	POU4F3	-0.08220411484129699	0.8266743254934902
MA1622.1	Smad2::Smad3	-0.041404095970093945	0.6329526142401839
MA0606.1	NFAT5	0.014985824584961142	0.17724018226062047
MA0760.1	ERF	0.06023947107791911	0.8022475449364932
MA0072.1	RORA(var.2)	0.005083400242030684	0.04197062056091435
MA1545.1	OVOL2	-0.0020324938111006964	0.018303688740342945
MA1513.1	KLF15	0.014813643317669377	0.12469284344321853
MA0157.2	FOXO3	0.023188598491251378	0.24707667914308215
MA1634.1	BATF	-0.02883243476972021	0.3865294284404947
MA0840.1	Creb5	0.05751849738252425	0.5527175951577527
MA0699.1	LBX2	0.0076095895767212575	0.09125129288356366
MA0493.1	Klf1	-0.00685429876204557	0.05418181549690735
MA0483.1	Gfi1b	-0.01699981577694411	0.2115878905916108
MA0751.1	ZIC4	-0.046210071172564135	0.8279617301032555
MA0499.1	Myod1	-0.004877233378589172	0.07417859637458216
MA0158.1	HOXA5	-0.03303341376781438	0.5430187364769344
MA1129.1	FOSL1::JUN(var.2)	0.10450242837146104	1.4318144294898647
MA0642.1	EN2	-0.03353654843568879	0.4970155993772996
MA0060.2	NFYA	-0.09248304776474756	1.5409589708598808
MA0603.1	Arntl	0.024615971252322386	0.411212828055463
MA0907.1	HOXC13	0.13661697139917253	2.012767176710022
MA0164.1	Nr2e3	0.02624142193794226	0.3965235710484421
MA0093.3	USF1	0.037510296963155734	0.35192650956365273
MA0593.1	FOXP2	-0.0015749407708644603	0.014235608729725301
MA1592.1	ZNF274	0.04344151542382349	0.43224302203399895
MA0697.1	ZIC3	-0.06544608843326745	1.3919599040459554
MA0113.1	NR3C1	-0.04769115868955907	0.45701838942119494
MA0145.2	Tcfcp2l1	0.006419088189024197	0.07076342003895993
MA0648.1	GSC	0.09552442383765944	1.3919682980043921
MA0717.1	RAX2	0.018921371459960503	0.2511373853214896
MA0592.2	Esrra	0.01939688505232368	0.21446943816175432
MA0776.1	MYBL1	-0.028781171398470064	0.41168631945310213
MA1647.1	PRDM4	-0.05139696443080823	1.783421102409997
MA1112.2	NR4A1	0.03439411601424194	0.5356075616071712
MA0117.2	Mafb	0.03706745678186447	0.5308787563424463
MA0889.1	GBX1	0.0230080901533374	0.2398046383437146
MA0114.2	HNF4A	-0.058019313741476106	1.2125158797121758
MA1585.1	ZKSCAN1	-0.045570547699929326	0.384740641414973
MA1517.1	KLF6	-0.024844532877207056	0.2767045990643231
MA1494.1	HNF4A(var.2)	-0.011934049378149002	0.1544486870459885
MA0756.1	ONECUT2	-0.005781052587553791	0.044606128574180344
MA1143.1	FOSL1::JUND(var.2)	0.05938909411430241	1.0064858006267052
MA0869.1	Sox11	-0.11091939446329767	1.8756502408953422
MA0047.1	Foxa2	-0.0020833069682121416	0.020216256844227593
MA0864.2	E2F2	0.011681351525476178	0.12072305416885548
MA0517.1	STAT1::STAT2	-0.008538006424903625	0.24814552598958076
MA0600.1	RFX2	0.016783011838794173	0.1539719549519244
MA1637.1	EBF3	-0.01546503739058994	0.1857638649624462
MA0080.1	SPI1	0.02716342067718591	0.6567750077090878
MA0088.1	znf143	0.148269485294816	1.2814742033255726
MA0496.3	MAFK	-0.04153861061297348	0.7753093175358278
MA0664.1	MLXIPL	0.054552586461416336	0.8228630464855073
MA0874.1	Arx	0.041143849554006816	0.3547454555660359
MA0880.1	Dlx3	0.036716921091079886	0.4802522447105608
MA0014.1	Pax5	-0.03937329292297316	0.5427554154609953
MA0105.1	NFKB1	0.08811687733512405	1.051030828751661
MA1562.1	SOX14	-0.0300555729567999	0.34153636502556545
MA0732.1	EGR3	-0.03748670736842922	0.5220227260306656
MA0516.2	SP2	0.01224249973846568	0.08527010047516456
MA0151.1	Arid3a	-0.0157543008327488	0.1800539136681399
MA0659.2	MAFG	0.030806843578816072	0.37274298477001927
MA0703.1	LMX1B	0.05748702561855355	0.8196411016190075
MA0525.2	TP63	-0.07515363229857708	0.7359660944648221
MA0014.2	PAX5	-0.02677532662963502	0.351470274804215
MA1631.1	ASCL1(var.2)	0.005858247518539207	0.07325612670481917
MA0490.1	JUNB	-0.04303332089725827	0.5697991979145827
MA1537.1	NR2F1(var.2)	-0.059175826705062315	0.9605667686670004
MA0712.2	OTX2	0.058602982759475036	0.5949677120888357
MA1476.1	DLX5	0.026387200772762714	0.21407296022847522
MA0143.1	Sox2	0.06815500301122515	0.8880441463244007
MA0845.1	FOXB1	0.025667006120086017	0.2848831279257138
MA1123.2	TWIST1	-0.028801742076873808	0.5191978248097846
MA0090.2	TEAD1	-0.022324228048324585	0.1539303159855936
MA0076.1	ELK4	0.00799194157123577	0.08015081521312255
MA1567.1	TBX6	-0.016584588050842487	0.2868715782016489
MA1146.1	NR1H4::RXRA	0.04290112582594069	0.676346404723966
MA0066.1	PPARG	-0.046903238714206735	0.4642157172441985
MA0111.1	Spz1	-0.027662140153348398	0.35981461025996403
MA0623.1	Neurog1	-0.007247196018695907	0.07643464061890363
MA0148.4	FOXA1	0.04321288447082164	0.5817296153613413
MA0084.1	SRY	0.013191035211086742	0.13573635303350778
MA0873.1	HOXD12	0.029975368201732803	0.3675137030469635
MA0046.1	HNF1A	0.05472281539601091	0.6308353291705359
MA0641.1	ELF4	-0.009285972535609994	0.10362235334096963
MA0865.1	E2F8	0.023366029419004817	0.25393182501692263
MA0136.2	ELF5	0.0071566098332403695	0.10908395543693682
MA0782.2	PKNOX1	-0.041293861597777225	0.7327019902934712
MA0080.4	SPI1	-0.014651013926602926	0.15861421053571254
MA0821.1	HES5	-0.021197994712739962	0.2134623003645589
MA0481.2	FOXP1	0.005451894368976471	0.057910156317189876
MA0768.1	LEF1	-0.0843192954408008	1.38166823726005
MA1507.1	HOXD4	-0.026459071755409288	0.23960384220688952
MA1561.1	SOX12	-0.052606580317020445	0.7175565198987819
MA0486.1	HSF1	0.06279140203818659	0.49233688376986307
MA0782.1	PKNOX1	-0.03990418860130011	0.468360312859714
MA0513.1	SMAD2::SMAD3::SMAD4	-0.012256321541965024	0.13436253206531945
MA0668.1	NEUROD2	-0.045854726985097724	0.7261261883536188
MA0912.2	HOXD3	-0.029842271648347775	0.29483235667335517
MA0901.2	HOXB13	0.3504689195156204	4.316028005214428
MA0851.1	Foxj3	0.028282593117096137	0.3325698451660646
MA0007.2	AR	-0.05216694834828403	0.744501758694772
MA1547.1	PITX2	-0.021015263915061526	0.16271992733271437
MA0701.1	LHX9	0.01645596504211416	0.19709495107814204
MA0073.1	RREB1	-0.07952524087764218	0.788639771895062
MA0047.2	Foxa2	0.011973179996013463	0.1289822035453016
MA1579.1	ZBTB26	-0.00958181071281442	0.09194859870412454
MA1627.1	Wt1	-0.016865693055093077	0.16493563047630888
MA0788.1	POU3F3	0.05561259158700807	0.5377109395890289
MA1530.1	NKX6-3	0.13136473286151482	1.7186518572874012
MA0677.1	Nr2f6	-0.06422878292808305	1.0658521663934994
MA1639.1	MEIS1(var.2)	-0.025178353428840373	0.24106460122744375
MA1489.1	FOXN3	0.055311866283417443	0.7394645251633009
MA0609.2	CREM	0.03576444057794357	0.39047728062689824
MA0521.1	Tcf12	-0.020939210712909304	0.3854163989795222
MA1472.1	BHLHA15(var.2)	-0.05165465044975232	1.3550003663562222
MA0040.1	Foxq1	-0.023679482147097638	0.18286413809403823
MA0047.3	FOXA2	0.060038796439766264	1.0188686585707718
MA0003.2	TFAP2A	-0.06983831305708792	1.400719439015958
MA0605.2	ATF3	0.07013124901009685	0.7627338844139413
MA0893.2	GSX2	5.4926395416260846e-05	0.0004946125791553665
MA0868.2	SOX8	0.016108462810515797	0.1815187523356409
MA0259.1	ARNT::HIF1A	0.04672380536794698	0.9928107680486422
MA1608.1	Isl1	0.0324606643319128	0.3461345568151235
MA0113.3	NR3C1	-0.0024109390173106585	0.01751532820654142
MA0815.1	TFAP2C(var.3)	0.03284803715068929	0.5287260761767136
MA0056.2	MZF1	-0.014908348470926753	0.11824950783514118
MA0495.3	MAFF	0.021495198279620764	0.2217633812518801
MA0906.1	HOXC12	0.02935161828994699	0.35469167822748415
MA0728.1	Nr2f6(var.2)	0.0021021717670374404	0.01942958994375425
MA1555.1	RXRB(var.2)	-0.02734746710793114	0.27595590129493647
MA0468.1	DUX4	-0.019957418235018842	0.18761300378682885
MA0104.2	Mycn	0.0025487156212332706	0.04119115030199543
MA0911.1	Hoxa11	0.04419591140747198	0.6324188509281389
MA1104.2	GATA6	-0.015178614914417864	0.16306686062745135
MA0107.1	RELA	0.08111187117686339	0.9811901192864654
MA0116.1	Znf423	-0.07815143717872003	1.5588935118256202
MA0759.1	ELK3	0.014396215260029155	0.18521388010224035
MA0749.1	ZBED1	0.016003930892794855	0.13094324671207913
MA0484.1	HNF4G	-0.05443268853844936	1.0845737059562688
MA1535.1	NR2C1	-0.004456550121307635	0.06617740273198505
MA0671.1	NFIX	-0.05024561214447044	1.2163599088246413
MA1140.2	JUNB(var.2)	0.06454735347884705	0.6965176911080394
MA1520.1	MAF	-0.03500539379892847	0.47564384884400934
MA0138.2	REST	-0.0022505232947879887	0.022077557956937846
MA0798.1	RFX3	0.012536854267120347	0.09392537912294383
MA0527.1	ZBTB33	-0.03458158806012914	0.45761687256069505
MA1479.1	DMRTC2	-0.07047316329181154	1.3533307885367156
MA0098.1	ETS1	-0.04569519090652449	1.0516292565725307
MA0525.1	TP63	-0.0698616820462054	1.0893455049644243
MA1593.1	ZNF317	-0.10108701251447089	2.211795045987735
MA0829.2	SREBF1(var.2)	0.08412445152364612	0.8149769779593936
MA0505.1	Nr5a2	0.002603258471004583	0.026100925909315554
MA0665.1	MSC	-0.008927032545209039	0.10648842115846344
MA0696.1	ZIC1	-0.062021824622583606	1.2740277880761486
MA1645.1	NKX2-2	0.006838424116372943	0.08041376493903418
MA0773.1	MEF2D	0.05338353008776891	0.4253395859555206
MA0161.1	NFIC	-0.05794116640090973	1.7816210764032174
MA1505.1	HOXC8	0.04905925858020662	0.6582003940485252
MA0154.3	EBF1	-0.007054825085098441	0.046796432517664285
MA1565.1	TBX18	-0.006524644896388087	0.08046336890348477
MA0112.3	ESR1	0.04109992661513425	0.5572586629347398
MA0060.1	NFYA	-0.04184390397369949	0.4677716062599807
MA0842.2	NRL	0.02021120534092174	0.20735637947460783
MA0779.1	PAX1	-0.05862948851380392	0.9606032826157559
MA0062.2	Gabpa	-0.0017286927700042632	0.025489017244085827
MA0894.1	HESX1	0.05041975593566888	0.612101908875921
MA0466.2	CEBPB	-0.005216258972883448	0.04345414396983914
MA0875.1	BARX1	0.014410847663879293	0.14800803703060494
MA0887.1	EVX1	0.04411150443553975	0.5025152512806755
MA1607.1	Foxl2	0.032775435447692645	0.47396579277581274
MA0627.1	Pou2f3	0.003008567308773962	0.022071331827241143
MA1504.1	HOXC4	-0.032210452437400276	0.322649657089786
MA0848.1	FOXO4	0.03258249437809025	0.49674552070476463
MA0693.1	Vdr	-0.008034043714404115	0.07746950174223502
MA0849.1	FOXO6	0.0160393092930321	0.186780883107568
MA0137.3	STAT1	0.20166140589863502	2.8872949304456377
MA1139.1	FOSL2::JUNB(var.2)	0.0871707981256785	0.9873782504708827
MA1600.1	ZNF684	0.05444159964472076	0.3057134780169204
MA0831.1	TFE3	0.029802798390387956	0.4313881243107447
MA0801.1	MGA	-0.025406667292117796	0.3974679013665072
MA0018.1	CREB1	-0.01871300125494644	0.21495985406132995
MA0831.2	TFE3	0.0038507238030434827	0.04068773636292998
MA0496.1	MAFK	-0.04841507682204158	0.5580306396878586
MA0763.1	ETV3	0.02036136734485604	0.21177378951738202
MA0139.1	CTCF	-0.024811242207418857	0.3205039651387094
MA1493.1	HES6	-0.01685671491548456	0.2019106865530851
MA1100.1	ASCL1	-0.011466685462742592	0.1816712312129472
MA0093.1	USF1	0.01721713376045239	0.31632059577447713
MA0081.2	SPIB	0.026621527366340617	0.3434320469987542
MA0905.1	HOXC10	0.06151184606552182	0.9057952675882717
MA0839.1	CREB3L1	-0.028752969779074475	0.28980835225353674
MA0003.4	TFAP2A	-0.0630212150253368	1.538014465268252
MA0735.1	GLIS1	-0.008276901588775398	0.07281938728413773
MA0631.1	Six3	0.059866060592700464	0.5572587531675822
MA0143.3	Sox2	-0.008425181031227183	0.08861379965435029
MA0140.2	GATA1::TAL1	-0.011713788953143844	0.09974153523784056
MA1470.1	BACH2(var.2)	0.002534278397914049	0.014613875696275126
MA0769.2	TCF7	-0.05255355262756285	1.235797862017137
MA1636.1	CEBPG(var.2)	-0.017155552290379718	0.10496485647337227
MA1559.1	SNAI3	0.030683115437627365	0.5568257002738719
MA0625.1	NFATC3	0.0009053494930267245	0.010319405482297954
MA0690.1	TBX21	-0.020663901252672527	0.2783190871863705
MA1542.1	OSR1	0.0052228789925574835	0.06596915552818172
MA1512.1	KLF11	-0.050589195173234104	0.6105462104732514
MA1473.1	CDX4	0.2127912683486948	3.4137570352567512
MA1643.1	NFIB	-0.012702670851140203	0.11403479459690978
MA0095.1	YY1	-0.06339605426788114	0.771130214210699
MA0162.1	Egr1	0.005598141640425063	0.06881912208662838
MA1523.1	MSANTD3	0.01773875999450644	0.30402972722280336
MA0852.2	FOXK1	-0.012054769754410099	0.15197245253877228
MA1468.1	ATOH7	-0.06023552909493544	1.0264990882807314
MA1546.1	PAX3(var.2)	0.03882223093509605	0.42249793488979653
MA0028.2	ELK1	0.026246936816722827	0.3504687131918469
MA0442.2	SOX10	-0.026060510650277716	0.4922743016343905
MA0689.1	TBX20	0.03094979634881081	0.37566434791357417
MA1531.1	NR1D1	-0.0027918750506357136	0.015789111440092454
MA0607.1	Bhlha15	-0.03197992664948207	0.4553655114162626
MA0079.4	SP1	-0.03545172491623046	0.3162172090983616
MA0042.2	FOXI1	0.023789818167686713	0.3023909857888107
MA0501.1	MAF::NFE2	-0.11523159243928935	1.992925172384651
MA0626.1	Npas2	0.005432867601513737	0.07191178696242581
MA0510.1	RFX5	0.054720878146588325	0.6275640672158921
MA0089.2	NFE2L1	-0.05268866724637409	0.6887398390412431
MA0820.1	FIGLA	0.0011691564023495983	0.017193781263161328
MA0899.1	HOXA10	0.12427835261822087	2.333193307890353
MA0855.1	RXRB	-0.016567765046842105	0.18317733843416867
MA0524.1	TFAP2C	-0.0542590700211004	0.9660356145811138
MA0056.1	MZF1	-0.013834869861602482	0.16541109691101052
MA0783.1	PKNOX2	-0.045413987717590976	0.5388817492675795
MA0591.1	Bach1::Mafk	-0.07085339367785617	1.2493031334774003
MA1599.1	ZNF682	0.07628443769551893	1.0204314312755511
MA0060.3	NFYA	-0.11667273670434775	2.4569679224095786
MA0753.1	ZNF740	0.06784981950558519	0.684819728269826
MA0157.1	FOXO3	0.031361088573932404	0.5495531871927015
MA0522.1	Tcf3	-0.007477821975946408	0.1324530226738261
MA1133.1	JUN::JUNB(var.2)	0.10355071348697051	1.640590845124564
MA1119.1	SIX2	-0.045818777114153116	0.9732434448301187
MA0654.1	ISX	0.03250374042987849	0.3255646652690001
MA0772.1	IRF7	-0.002107054635882411	0.05765052522611612
MA0765.2	ETV5	0.0105954892635343	0.16538251326380723
MA0101.1	REL	0.06936804962158187	1.1618943028310835
MA0829.1	Srebf1(var.2)	0.08752336003631311	0.9518814843494624
MA0913.1	Hoxd9	0.11795933008194039	2.336852908646424
MA0154.4	EBF1	-0.007036145870573889	0.06934302060527393
MA0892.1	GSX1	0.025445538640022757	0.3881424936998692
MA0721.1	UNCX	0.021217998981476527	0.28325250470468566
MA0700.1	LHX2	0.034045583575964246	0.3516122052426389
MA1576.1	THRB(var.3)	0.030581180799752913	0.3099109022533955
MA0148.3	FOXA1	0.029094524681567712	0.39753918081287687
MA0799.1	RFX4	-0.025631202507763566	0.23297655595826652
MA1641.1	MYF5	-0.03261790502071293	0.7441835370835348
MA0792.1	POU5F1B	0.01360614037513717	0.1560796024283486
MA0825.1	MNT	0.01813287360966195	0.3351404308387146
MA0062.3	GABPA	-0.0053782192468639885	0.06402429703053301
MA0113.2	NR3C1	-0.03966482580453218	0.522017975626411
MA0528.2	ZNF263	-0.011904633387923356	0.11131721879141228
MA0859.1	Rarg	-0.031676207999697954	0.4729822802969441
MA0655.1	JDP2	-0.008890238154680047	0.06890386354131342
MA1632.1	ATF2	-0.010164287144318107	0.07397343484477746
MA0079.2	SP1	0.01936254214495426	0.1656877244685693
MA0037.2	GATA3	-0.002453449830412867	0.02364972729086388
MA1131.1	FOSL2::JUN(var.2)	0.052324523292482765	0.5564331297850392
MA0741.1	KLF16	-0.06185129290074128	0.7246728343680517
MA0611.1	Dux	-0.07665346375107861	1.2090917619897539
MA0610.1	DMRT3	-0.06702638590335777	1.0898069735853397
MA1104.1	GATA6	-0.011708290010690446	0.12751181349295163
MA0724.1	VENTX	-0.00030392676591827714	0.0025860346606842166
MA0847.2	FOXD2	-0.021283150023314885	0.25686850492524194
MA0502.1	NFYB	-0.10121924631483872	1.928343664543941
MA0858.1	Rarb(var.2)	-0.02574180620815632	0.2858817793681878
MA0627.2	POU2F3	-0.019760387968272022	0.20257903266743646
MA0132.2	PDX1	0.02314766263961839	0.23109363112274728
MA1518.1	LHX1	-0.008594801902770729	0.11298632987142126
MA0830.1	TCF4	0.008424499567365096	0.1470685812532008
MA0100.3	MYB	0.00978719437122325	0.1484489566453884
MA1534.1	NR1I3	0.05958679938316243	1.2716468277996589
MA0144.2	STAT3	0.10778738829493588	1.3495663675608354
MA0661.1	MEOX1	0.000625834584235696	0.00509397236957055
MA0465.2	CDX2	0.15495126241445287	2.9993837026839123
MA1651.1	ZFP42	-0.06993916261009743	0.891224523184893
MA0878.1	CDX1	0.231779853463168	4.773008909282222
MA0890.1	GBX2	0.02666303312778545	0.2846911644889459
MA0847.1	FOXD2	0.04169708448648423	0.8677340343387145
MA0050.2	IRF1	-0.034646292246877736	1.0096654458097947
MA0705.1	Lhx8	-0.004478141009807313	0.04645779942697171
MA0790.1	POU4F1	-0.04487179806456014	0.3650738053130759
MA1527.1	NFIC(var.2)	-0.0915231074463518	1.3788159946835286
MA0766.1	GATA5	-0.022562973260879523	0.343371570097164
MA0835.2	BATF3	-0.022949476733804226	0.2742720501950852
MA0048.1	NHLH1	-0.00014394740946591095	0.001646318673400505
MA0043.1	HLF	0.00781042546033858	0.06262505482221617
MA1153.1	Smad4	-0.024663252979517127	0.384572356728285
MA0743.2	SCRT1	-0.026191616794094784	0.4711721219737034
MA1497.1	HOXA6	0.03419301533699089	0.46620648135827203
MA0464.1	Bhlhe40	0.022374142237007774	0.29468319887141475
MA1418.1	IRF3	-0.044387616600840715	1.0782384085885233
MA0089.1	MAFG::NFE2L1	-0.06534036254882611	1.371599860658817
MA0778.1	NFKB2	-0.0029808877184983058	0.022135632100480335
MA0802.1	TBR1	-0.014321052655577447	0.19199674868112243
MA1471.1	BARX2	-0.030012692734600773	0.25679076423152697
MA0103.3	ZEB1	-0.004646582402288927	0.08650169534051215
MA0495.2	MAFF	-0.09758990220818378	1.7776494199669366
MA0876.1	BSX	0.031455671906470896	0.39361999424525657
MA0683.1	POU4F2	-0.06792961573926758	0.6007580787863149
MA0737.1	GLIS3	0.08109771561250077	0.8349263158102747
MA0727.1	NR3C2	-0.0015714358484838005	0.011317410139483794
MA0775.1	MEIS3	-0.04153641366958605	0.9567231222388947
MA0461.1	Atoh1	-0.05323732909560116	0.9025199686875827
MA1549.1	POU6F1(var.2)	-0.018427820384502722	0.13275691467814815
MA0142.1	Pou5f1::Sox2	0.07074034584499858	0.8266315681051657
MA0784.1	POU1F1	0.034541821423918144	0.28849597688024947
MA1550.1	PPARD	-0.03631714354827946	0.46602989704085634
MA0766.2	GATA5	0.0024848440289494795	0.023059905622055156
MA0867.1	SOX4	-0.09550318735372165	1.735163173461673
MA1654.1	ZNF16	0.02838901059457616	0.30543341640298294
MA0464.2	BHLHE40	0.027731939895078644	0.3765958500391372
MA0720.1	Shox2	0.02678572571277611	0.30279201114316756
MA0601.1	Arid3b	0.02814951898902517	0.1831410486068553
MA0877.1	Barhl1	0.06821456623077346	1.7721758771934386
MA1491.1	GLI3	-0.05008953786734474	0.5783638761489802
MA0499.2	MYOD1	-0.00347525386512276	0.0465509525014178
MA1116.1	RBPJ	0.11249747610091995	1.5367321576867508
MA1522.1	MAZ	-0.0016090153176342246	0.009740258557647222
MA0722.1	VAX1	0.00014976727962493852	0.001438765531501122
MA0684.1	RUNX3	-0.02246475803852102	0.34606912261317246
MA0462.1	BATF::JUN	-0.024040761291981	0.26205830664417895
MA1121.1	TEAD2	-0.004702998444437432	0.028175905862080766
MA0052.4	MEF2A	0.06817309191822853	0.5865685712412468
MA0477.2	FOSL1	-0.026403823889792618	0.2942161346542101
MA0682.1	Pitx1	0.03169507980346734	0.33334162780022275
MA0789.1	POU3F4	0.0052928007543086774	0.04680719450424207
MA0793.1	POU6F2	0.029001547494904495	0.21096242343885072
MA0099.3	FOS::JUN	-0.016585573701187673	0.1893935138150554
MA0862.1	GMEB2	-0.01410608130693386	0.18682544738118587
MA0027.2	EN1	-0.01659591770172114	0.1785940032089172
MA0017.1	NR2F1	-0.03896678730659091	0.5703585469656954
MA1115.1	POU5F1	-0.012754409551620504	0.14853342654458876
MA0836.1	CEBPD	-0.0003803125023841973	0.0028772916428621547
MA1105.2	GRHL2	0.010591904819011531	0.166726663799928
MA0031.1	FOXD1	0.029379746973514934	0.3616089075653254
MA0135.1	Lhx3	-0.02666091327369155	0.2244681741184527
MA0708.1	MSX2	0.015311675071716612	0.14908150678793528
MA1683.1	FOXA3	0.03988263386487937	0.6360470622409095
MA0078.1	Sox17	0.022623742341995226	0.2602105947801908
MA0864.1	E2F2	0.007000435405410739	0.06943946252440725
MA0651.1	HOXC11	-0.0074758843742309495	0.08144114961179248
MA0149.1	EWSR1-FLI1	0.034863493509590955	0.5398593695118576
MA0832.1	Tcf21	0.006131482207914814	0.06761843787580447
MA1540.1	NR5A1	0.008542867064475811	0.1360055176270534
MA0043.2	HLF	0.06957842084765134	0.6077107359359999
MA0628.1	POU6F1	0.0544666680153461	0.5100864450354735
MA0745.2	SNAI2	0.00984562642499845	0.13922288114026204
MA1529.1	NHLH2	0.006329174527898348	0.0708120973193553
MA0152.1	NFATC2	0.0029104086160657012	0.031373497117204795
MA0744.1	SCRT2	-0.021775820072739843	0.3474235098053306
MA0003.1	TFAP2A	-0.024652973502874827	0.6634084759301145
MA1516.1	KLF3	-0.045218171129002345	0.5473534692440798
MA0780.1	PAX3	-0.016479051109403862	0.1305123887127487
MA1621.1	Rbpjl	-0.0033704664409163303	0.05254344950378478
MA0136.1	ELF5	-0.0368014137148859	0.5043717200673503
MA0762.1	ETV2	-0.02924444250762504	0.4147451265802057
MA0843.1	TEF	0.16607097935675985	1.5002106335800354
MA1655.1	ZNF341	0.029860655784607462	0.36835097076458656
MA1137.1	FOSL1::JUNB	-0.018517635047436032	0.2372989313123767
MA0725.1	VSX1	0.02553997439146105	0.26749122400911396
MA0767.1	GCM2	-0.04724143135547563	0.7716933478277903
MA0474.1	Erg	-0.004711109399795648	0.056842211974927746
MA1544.1	OVOL1	0.02027620470151327	0.17596112026894462
MA0131.1	HINFP	-0.004023555994033764	0.04449667587854552
