Merged motif (Total sequences: 1000)	5% stats	Median stats	95% stats	5% p-val	Median p-val	95% p-val	All mutation	Pos mutation	Neg mutation	Median score difference	Mean score difference
RARA$MA0729.1|Rarg$MA0859.1|Rarb$MA0857.1|Nr2f6(var.2)$MA0728.1	6791.78	9019.88	11010.97	-1.67	-0.33	0.7	194	81	113	-0.227	-0.177
POU1F1$MA0784.1|POU3F1$MA0786.1|POU3F3$MA0788.1|POU2F2$MA0507.1|POU3F2$MA0787.1|POU2F1$MA0785.1|POU3F4$MA0789.1|POU2F3$MA0627.2|Pou2f3$MA0627.1|POU5F1$MA1115.1|POU5F1B$MA0792.1	33013.89	39248.18	44248.4	-0.89	0.12	1.35	458	252	206	0.209	0.075
Tbxt$MA0009.1	6889.2	9348.5	10785.0	-1.06	-0.01	1.05	193	88	105	-0.256	0.089
TBX19$MA0804.1|TBXT$MA0009.2	14354.6	18164.5	20821.35	-0.8	0.12	1.21	305	154	151	0.045	0.112
E2F3$MA0469.2|E2F2$MA0864.1	9239.05	11966.5	14044.7	-0.64	0.06	1.3	250	129	121	0.091	0.116
NKX2-3$MA0672.1|NKX2-8$MA0673.1	8071.65	10487.0	12827.2	-0.34	0.67	2.3	208	113	95	0.123	0.187
SRF$MA0083.2|SRF$MA0083.1|SRF$MA0083.3	52398.53	60680.33	66177.07	-0.78	0.02	1.18	561	299	262	0.172	0.013
MAFF$MA0495.1|MAFK$MA0496.1|Mafb$MA0117.2|MAFG$MA0659.2|MAFF$MA0495.3|NRL$MA0842.2|NRL$MA0842.1	25987.39	31328.21	35874.54	-1.31	-0.13	1.08	448	206	242	-0.116	-0.209
SOX8$MA0868.1	12306.6	15816.5	18071.2	-1.39	-0.13	0.79	254	123	131	-0.06	-0.041
PROP1$MA0715.1|PHOX2A$MA0713.1|Phox2b$MA0681.1|PHOX2B$MA0681.2	54253.28	62840.25	68569.02	-0.62	0.19	1.39	434	223	211	0.063	0.065
E2F1$MA0024.1	4072.1	5595.5	6996.4	-1.86	0.37	0.99	155	82	73	0.144	-0.161
GLI3$MA1491.1|GLI2$MA0734.2	23991.25	29027.5	34002.2	-2.86	-0.95	-0.05	366	163	203	-0.14	-0.137
GATA2$MA0036.1|Gata1$MA0035.1	45257.45	52768.75	58058.4	-1.66	-0.26	0.48	378	173	205	-0.248	-0.04
ZNF384$MA1125.1	22169.2	27324.5	30475.8	-0.77	-0.11	1.27	333	165	168	-0.015	0.069
INSM1$MA0155.1	29921.4	36013.5	40264.4	-1.6	-0.22	0.53	385	182	203	-0.047	-0.058
ZIC1$MA0696.1|ZIC3$MA0697.1|ZIC4$MA0751.1|ZIC5$MA1584.1	9191.85	11850.0	14617.82	-3.04	-1.03	0.47	175	78	97	-0.358	-0.354
Ar$MA0007.3|NR3C1$MA0113.3|NR3C2$MA0727.1	25515.67	30939.67	34999.33	-0.71	0.04	1.33	329	166	163	0.031	0.062
SIX1$MA1118.1	10163.4	13202.5	15682.2	-1.5	-0.17	0.73	233	110	123	-0.063	-0.004
NFKB1$MA0105.3|RELA$MA0107.1|NFKB1$MA0105.1|REL$MA0101.1|NFKB1$MA0105.4|NFKB1$MA0105.2|NFKB2$MA0778.1	20286.29	24913.14	28873.67	-0.42	0.53	2.19	333	179	154	0.21	0.322
GLIS3$MA0737.1|GLIS1$MA0735.1|GLIS2$MA0736.1	20787.87	25319.83	28904.87	-0.73	0.21	1.49	413	224	189	0.216	0.196
RUNX2$MA0511.1|RUNX1$MA0002.2	27607.95	33285.75	38538.1	-0.08	0.84	2.79	463	258	205	0.253	0.169
ZFP42$MA1651.1|YY1$MA0095.2	26034.75	30896.75	35768.9	-2.11	-0.52	0.4	395	192	203	-0.023	-0.177
Pou5f1::Sox2$MA0142.1|Sox2$MA0143.1|Sox2$MA0143.2	31216.1	37032.17	43220.73	0.16	1.4	3.54	448	250	198	0.279	0.158
GFI1$MA0038.2|Gfi1b$MA0483.1	13540.45	17244.25	20244.5	-1.56	-0.23	0.75	275	130	145	-0.123	-0.166
THRB(var.2)$MA1575.1	9190.0	11867.0	14292.0	-0.38	0.35	1.76	224	117	107	0.042	0.104
POU4F3$MA0791.1|POU4F1$MA0790.1|POU4F2$MA0683.1	52624.9	60369.17	67580.0	-2.21	-0.32	0.34	527	242	285	-0.193	-0.156
OVOL1$MA1544.1|OVOL2$MA1545.1	33034.35	39132.5	43830.3	-0.99	0.03	1.12	429	216	213	0.007	0.047
NR3C1$MA0113.1	43249.3	50976.0	56661.6	-1.57	-0.24	0.67	458	229	229	-0.004	-0.104
MYBL1$MA0776.1	9916.8	12779.5	15399.8	-1.77	-0.39	0.48	233	114	119	-0.026	-0.124
HNF4A(var.2)$MA1494.1	7511.8	10098.5	12136.0	-1.75	-0.29	0.4	206	96	110	-0.108	-0.058
Foxa2$MA0047.1	21949.8	26564.0	30014.7	-0.56	0.18	1.42	330	173	157	0.057	-0.006
STAT1::STAT2$MA0517.1|STAT1$MA0137.1	541.4	967.5	1377.05	-1.48	-0.22	0.56	69	29	40	-0.164	-0.124
SPI1$MA0080.1	5707.7	7600.5	9546.7	-0.35	0.51	1.98	182	96	86	0.007	0.149
SOX12$MA1561.1|SOX14$MA1562.1	27508.0	33018.5	38074.5	-2.57	-0.78	0.22	380	171	209	-0.189	-0.138
PAX5$MA0014.2	21465.4	26390.0	30059.6	-1.61	-0.22	0.59	330	163	167	-0.027	-0.081
SMAD2::SMAD3::SMAD4$MA0513.1	13914.0	17392.0	20162.1	-1.45	-0.21	0.53	268	124	144	-0.111	-0.046
Wt1$MA1627.1	29782.5	35445.5	40507.1	-1.51	-0.27	0.48	383	185	198	-0.079	-0.044
DUX4$MA0468.1|DUXA$MA0884.1	27592.8	33469.25	37403.95	-1.3	-0.06	0.76	364	171	193	-0.133	-0.055
Znf423$MA0116.1	5938.9	8024.0	10171.4	-4.35	-1.87	-0.36	200	81	119	-0.21	-0.391
ZBED1$MA0749.1	27876.4	34329.0	37961.2	-1.13	-0.06	0.88	372	176	196	-0.054	0.043
NR2C2(var.2)$MA1536.1|NR2C1$MA1535.1	7578.65	10117.5	11969.2	-0.91	-0.08	1.06	208	103	105	-0.011	0.007
Tal1::Gata1$MA0140.1|GATA1::TAL1$MA0140.2	34993.0	42041.5	46006.55	-1.01	-0.06	0.97	392	194	198	-0.012	-0.029
OSR1$MA1542.1	8612.8	11308.0	13408.7	-0.86	-0.08	1.08	214	106	108	-0.015	0.024
THRB(var.3)$MA1576.1	17191.6	21021.5	25219.4	0.02	0.59	2.19	301	166	135	0.246	0.102
Dux$MA0611.1	17372.2	21185.5	25330.0	-3.25	-1.28	0.01	311	142	169	-0.191	-0.246
VENTX$MA0724.1	42169.2	49443.5	54815.8	0.0	0.16	1.48	449	241	208	0.12	-0.001
MYB$MA0100.3	5506.7	7635.0	9151.7	-0.96	-0.03	1.12	175	87	88	-0.009	0.056
IRF1$MA0050.2	948.6	1534.0	2179.1	-3.55	-1.41	-0.19	90	36	54	-0.339	-0.385
Arid3b$MA0601.1	73784.8	84179.0	90777.7	-0.64	0.15	1.31	585	294	291	0.004	0.048
GRHL2$MA1105.2	8570.2	11235.5	13374.8	-0.62	0.22	1.59	216	112	104	0.074	0.049
Lhx3$MA0135.1	25410.3	30900.0	34734.2	-1.4	0.18	0.86	356	183	173	0.065	-0.075
EWSR1-FLI1$MA0149.1	895.8	1445.5	2018.2	-0.8	-0.4	1.9	80	38	42	-0.224	0.436
NHLH2$MA1529.1	10668.0	13673.0	15848.4	-0.63	0.22	1.39	238	122	116	0.05	0.027
TFAP2A$MA0003.1	3364.0	4648.0	6189.2	-2.48	-0.79	0.06	146	63	83	-0.152	-0.169
GCM1$MA0646.1|GCM2$MA0767.1	16904.0	20867.75	24949.4	-2.76	-0.9	0.19	311	143	168	-0.127	-0.237
Hic1$MA0739.1|HIC2$MA0738.1	21981.4	26650.5	31474.0	-2.84	-0.97	-0.09	367	152	215	-0.169	-0.147
Bcl6$MA0463.1	23754.8	28670.5	32995.7	-1.79	-0.38	0.39	347	164	183	-0.132	-0.064
KLF13$MA0657.1	24610.0	29670.0	34344.4	-2.27	-0.55	0.17	356	166	190	-0.091	-0.164
KLF17$MA1514.1	41193.4	48199.5	53287.4	-0.69	-0.22	1.51	445	220	225	-0.012	0.028
Gfi1$MA0038.1	15647.8	19211.0	22987.6	-2.65	-0.8	-0.06	291	125	166	-0.155	-0.136
NR1H2::RXRA$MA0115.1	2042.0	3038.5	3979.5	-1.78	-0.3	0.42	114	54	60	-0.315	-0.061
FERD3L$MA1485.1	11675.8	14967.0	17593.6	-1.77	-0.33	0.48	251	122	129	-0.075	-0.136
Stat2$MA1623.1	661.9	1140.0	1716.2	-3.66	-1.5	-0.21	79	29	50	-0.426	-0.455
MTF1$MA0863.1	10423.7	13336.5	16401.4	-3.13	-1.11	0.0	247	111	136	-0.18	-0.242
BCL6$MA0463.2	23707.8	28585.5	33423.3	-2.9	-0.92	-0.04	355	160	195	-0.226	-0.148
GABPA$MA0062.1	5659.3	7695.5	9466.7	-1.88	-0.43	0.3	182	82	100	-0.205	-0.121
NR6A1$MA1541.1	13682.2	17122.0	19802.3	-0.7	0.16	1.27	265	133	132	0.043	0.069
RARA::RXRA$MA0159.1	19236.9	23598.0	27451.7	-2.33	-0.61	0.04	319	146	173	-0.226	-0.102
NR1I3$MA1534.1	9296.6	11926.0	14766.8	-0.9	0.75	2.59	230	115	115	0.022	0.259
PPARG$MA0066.1	21500.6	25988.5	29906.9	-1.94	-0.46	0.41	332	160	172	-0.077	-0.141
Mafb$MA0117.1	6925.8	9495.0	10968.7	-0.9	0.03	1.09	195	98	97	0.003	0.011
Mecom$MA0029.1	47244.4	54713.0	61933.5	-2.75	-0.82	0.16	486	228	258	-0.178	-0.183
ZNF282$MA1154.1	92809.4	104212.0	115337.7	2.01	4.56	8.13	713	409	304	0.673	0.533
ZKSCAN5$MA1652.1	19703.4	24574.5	27652.2	-0.88	0.07	1.15	315	158	157	0.013	0.013
ZBTB33$MA0527.1	18834.5	22884.5	26920.7	-2.58	-0.73	0.25	316	149	167	-0.068	-0.109
THAP11$MA1573.1	36256.9	43355.0	47778.4	-1.42	0.1	0.7	419	212	207	0.017	-0.061
SP1$MA0079.1	29653.9	35738.0	39704.8	-0.72	0.12	1.33	381	193	188	0.058	0.04
Rxra$MA0512.1	6987.8	9401.0	10973.3	-1.22	-0.07	0.85	195	96	99	-0.053	-0.026
Nkx3-2$MA0122.1	8316.7	10809.5	12808.6	-0.64	-0.29	1.6	213	106	107	-0.009	0.077
ZNF449$MA1656.1	20091.9	24611.0	28503.9	-1.73	-0.34	0.34	321	148	173	-0.107	-0.073
IRF2$MA0051.1	787.0	1319.5	1815.2	-1.72	-0.34	0.37	76	34	42	-0.346	-0.171
Pax2$MA0067.1	11219.9	14332.5	17255.3	-2.25	-0.55	0.35	249	118	131	-0.101	-0.109
Six3$MA0631.1	45952.4	53021.5	59878.3	-0.37	0.46	1.92	472	243	229	0.121	0.127
RARA::RXRG$MA1149.1	23210.6	28138.0	32334.7	-0.36	0.39	1.9	344	180	164	0.082	0.127
TFAP4$MA0691.1	14332.9	17774.0	21754.0	-3.26	-1.21	0.1	285	131	154	-0.237	-0.24
FOXE1$MA1487.1	30955.3	37682.0	41754.8	-1.04	-0.01	0.89	388	189	199	-0.097	-0.014
LIN54$MA0619.1	6045.3	8338.5	9770.5	-0.98	0.04	1.06	183	92	91	0.004	-0.021
MSGN1$MA1524.1	12169.8	15410.5	18391.4	-2.31	-0.55	0.03	258	117	141	-0.128	-0.095
GATA3$MA0037.1	19344.7	23814.5	28466.7	-3.52	-1.36	-0.11	330	147	183	-0.201	-0.145
PAX3(var.2)$MA1546.1	25576.0	31048.0	34763.7	-0.59	0.19	1.55	357	182	175	0.043	0.109
ZFP57$MA1583.1	10192.0	12871.0	16263.4	-3.35	-1.32	-0.13	245	105	140	-0.124	-0.248
ZNF263$MA0528.2	34122.8	40055.0	45112.4	-1.36	-0.18	0.56	405	195	210	-0.059	-0.029
NR3C1$MA0113.2	22706.3	27560.0	31989.0	-1.98	-0.48	0.38	342	163	179	-0.092	-0.116
ZBTB26$MA1579.1	41147.0	47997.0	54149.7	0.01	0.39	1.93	448	244	204	0.065	-0.021
TFAP4(var.2)$MA1570.1	31651.7	37510.0	42113.5	-1.65	-0.27	0.54	394	197	197	-0.011	-0.062
RBPJ$MA1116.1	42540.5	49827.0	56978.8	-0.37	1.14	3.35	469	246	223	0.028	0.24
ZEB1$MA0103.2	4516.4	6263.5	8075.0	-3.46	-1.25	0.16	173	77	96	-0.359	-0.322
HOXC13$MA0907.1	48712.6	56713.5	64728.4	0.65	2.21	5.04	513	290	223	0.182	0.266
HINFP$MA0131.1	12019.4	15537.0	17795.7	-1.24	-0.09	0.81	251	124	127	-0.07	-0.016
Nr1h3::Rxra$MA0494.1	43060.9	50447.5	56292.7	-0.23	0.34	1.7	458	245	213	0.133	0.102
Prdm15$MA1616.1	9656.3	12468.0	14776.0	-1.34	-0.14	0.63	226	105	121	-0.168	0.091
Arid3a$MA0151.1	16417.0	20483.5	23696.6	-1.67	-0.22	0.39	291	138	153	-0.218	-0.054
HINFP$MA0131.2	9198.5	11860.0	14364.8	-1.88	-0.42	0.49	225	108	117	-0.046	-0.144
ZNF528$MA1597.1	19818.3	24639.5	27666.5	-1.09	-0.06	0.79	315	155	160	-0.026	0.023
FOXH1$MA0479.1	31865.5	37709.0	42568.0	-1.71	-0.31	0.39	396	186	210	-0.086	-0.046
Stat6$MA0520.1	16362.9	20305.0	23693.4	-1.62	-0.29	0.46	291	135	156	-0.125	-0.056
MSANTD3$MA1523.1	11667.9	14853.0	17487.6	-0.61	0.17	1.34	247	124	123	0.013	0.072
ZNF317$MA1593.1	17778.5	21854.0	26308.9	-4.41	-1.88	-0.44	322	139	183	-0.195	-0.314
ZNF136$MA1588.1	131419.8	143662.0	156927.3	1.27	3.28	6.38	817	458	359	0.554	0.397
GLI2$MA0734.1	15736.0	19996.5	23244.0	-1.75	0.3	0.78	289	147	142	0.044	-0.1
Foxq1$MA0040.1	33393.7	39870.0	44113.0	-1.14	0.07	0.91	401	203	198	0.019	-0.059
Smad4$MA1153.1	5949.2	8123.0	10212.7	-2.45	-0.68	0.08	190	85	105	-0.422	-0.13
Nkx2-5(var.2)$MA0503.1	13924.0	17749.5	20142.6	-0.93	-0.08	1.17	268	130	138	-0.049	0.04
Sox17$MA0078.1	36636.2	43238.0	48279.0	-0.46	0.37	1.9	425	221	204	0.091	0.053
Tcfl5$MA0632.1	6367.9	8459.0	10428.0	-0.5	0.53	2.13	192	98	94	0.036	0.064
ZNF135$MA1587.1	19735.6	24127.0	28571.0	-0.25	0.72	2.58	324	170	154	0.127	0.224
NKX3-1$MA0124.1	21637.0	26061.5	31236.0	-0.32	0.82	2.57	338	177	161	0.07	0.171
Ddit3::Cebpa$MA0019.1	28633.2	34393.5	39056.4	-1.66	-0.3	0.28	378	177	201	-0.149	-0.067
NR1H4$MA1110.1	21580.2	25999.0	30151.0	0.01	0.46	2.05	332	182	150	0.206	0.109
FOXC1$MA0032.1	20158.8	24605.5	29077.1	-0.3	0.92	2.76	330	175	155	0.078	0.15
GATA1$MA0035.4	38909.0	44964.5	51352.8	-2.94	-0.99	-0.06	444	203	241	-0.105	-0.126
ZBTB32$MA1580.1	18658.6	22879.5	26929.8	-2.08	-0.47	0.33	312	148	164	-0.044	-0.1
En1$MA0027.1	25933.6	31942.0	35509.6	-0.93	0.03	1.07	358	179	179	0.009	0.017
Nr2e3$MA0164.1	4186.4	5758.0	7231.2	-0.38	0.44	1.96	158	84	74	0.061	0.166
ZNF682$MA1599.1	24802.1	30134.0	35432.8	-0.06	0.98	3.08	365	197	168	0.162	0.209
BACH2(var.2)$MA1470.1	35710.2	43157.0	47175.5	-0.87	0.03	1.03	416	212	204	0.062	0.006
RUNX3$MA0684.2	16107.9	20374.5	23437.6	-0.72	0.12	1.28	288	150	138	0.028	0.007
ZNF460$MA1596.1	16235.1	20694.0	23261.9	-1.08	0.03	0.91	288	145	143	0.003	0.073
PRDM1$MA0508.2	4615.3	6422.5	7676.0	-0.52	0.18	1.4	163	89	74	0.04	0.057
Rhox11$MA0629.1	45676.7	53308.5	60948.2	-0.03	0.71	2.34	478	257	221	0.157	0.117
ELF5$MA0136.1	30473.5	36441.5	41769.5	-1.92	-0.4	0.43	391	189	202	-0.103	-0.094
ZKSCAN1$MA1585.1	45242.0	52499.5	58401.0	-1.59	0.25	0.56	465	233	232	0.004	-0.098
PAX5$MA0014.3	6334.8	8527.5	10361.6	-1.93	-0.4	0.51	191	92	99	-0.117	-0.037
ETS1$MA0098.1	15003.4	18646.5	22753.4	-2.86	-0.98	0.37	289	136	153	-0.16	-0.158
PBX1$MA0070.1	26732.0	32251.5	38106.8	-5.27	-2.49	-0.64	394	170	224	-0.402	-0.352
ZNF140$MA1589.1	27337.0	32406.5	37143.5	-1.84	-0.4	0.17	369	170	199	-0.117	-0.094
Pax5$MA0014.1	29803.6	35275.0	40452.6	-2.17	-0.57	0.34	388	185	203	-0.109	-0.101
BARX2$MA1471.1	55626.9	64080.0	70731.8	-1.57	-0.23	0.52	513	253	260	-0.01	-0.059
SPIB$MA0081.1	5666.2	7818.5	9619.0	-1.54	-0.26	0.45	181	83	98	-0.074	-0.055
ELK1$MA0028.1	6043.8	8120.0	10002.3	-1.69	-0.29	0.52	185	86	99	-0.097	-0.146
Pparg::Rxra$MA0065.2	13448.8	16768.0	20070.3	-2.8	-0.94	-0.01	274	124	150	-0.231	-0.152
HLTF$MA0109.1	9792.4	12573.5	14972.4	-1.67	-0.32	0.19	230	103	127	-0.095	-0.032
RELB$MA1117.1	21794.4	27300.0	30355.7	-0.91	0.0	1.01	330	172	158	0.075	-0.061
ZNF143$MA0088.2	79411.6	88804.0	99396.9	2.12	4.78	8.21	663	384	279	0.552	0.588
SOX18$MA1563.1	10365.2	13557.0	15652.8	-0.75	0.07	1.26	234	124	110	0.05	0.054
MZF1$MA0056.1	18395.4	22679.5	26372.8	-1.52	-0.27	0.53	307	148	159	-0.078	-0.045
NFYB$MA0502.2	13976.7	16958.5	20387.1	-2.45	-0.66	0.29	272	128	144	-0.068	-0.163
ZBTB6$MA1581.1	10620.0	13644.0	16151.4	-0.57	0.23	1.57	238	121	117	0.078	0.01
MZF1(var.2)$MA0057.1	65893.2	75140.0	84140.3	0.5	2.09	4.94	586	322	264	0.294	0.2
Myb$MA0100.2	6631.8	8997.5	10827.3	-0.58	0.25	1.56	194	98	96	0.026	0.11
Meis1$MA0498.1	11033.6	13912.5	17023.7	-2.48	-0.67	0.36	247	118	129	-0.041	-0.239
NR2F1$MA0017.1	10318.9	13171.5	15938.7	-2.17	-0.56	0.22	239	111	128	-0.19	-0.163
NR2F1$MA0017.2	10630.7	13652.0	16492.4	-1.33	-0.17	0.59	237	113	124	-0.085	-0.061
PRDM1$MA0508.1	1959.2	2912.0	3884.4	-2.08	-0.52	0.29	114	52	62	-0.415	-0.171
Dmrt1$MA1603.1	15559.3	19118.0	22611.7	-2.78	-0.86	-0.03	291	130	161	-0.25	-0.155
TCFL5$MA0632.2	5487.6	7440.5	9448.4	-0.1	0.67	2.26	182	101	81	0.2	0.098
ESR1$MA0112.1	15507.8	19919.0	22902.3	-1.42	-0.13	0.72	285	141	144	-0.037	-0.004
ZNF354C$MA0130.1	7482.0	9733.5	12057.1	-2.27	-0.63	0.31	207	97	110	-0.089	-0.174
HMBOX1$MA0895.1	14858.6	18629.0	21459.4	-0.57	0.19	1.45	277	145	132	0.059	0.137
MZF1$MA0056.2	64674.8	74228.0	81106.5	-1.57	-0.24	0.55	552	274	278	-0.013	-0.027
ZSCAN4$MA1155.1	17212.7	21112.0	25327.2	-3.75	-1.51	-0.18	313	140	173	-0.236	-0.284
PROX1$MA0794.1	18335.8	22322.0	25792.2	0.02	0.34	1.79	306	170	136	0.197	0.052
Pax4$MA0068.1	75083.6	85244.5	92720.3	-0.49	0.3	1.59	593	308	285	0.101	0.027
Plagl1$MA1615.1	11934.0	15246.0	18828.6	-2.77	-0.89	0.13	261	119	142	-0.145	-0.151
Myb$MA0100.1	6451.5	8679.5	10584.2	-0.58	0.22	1.46	190	101	89	0.076	0.075
Arid5a$MA0602.1	90627.8	100976.0	109744.8	-0.34	0.55	2.07	651	336	315	0.077	0.097
NFIC$MA0161.2	13618.3	17039.0	19898.5	-1.84	-0.36	0.45	268	128	140	-0.024	-0.056
VDR$MA0693.2	7528.8	9856.0	12092.0	-2.0	-0.46	0.63	206	102	104	-0.014	-0.141
SOX10$MA0442.1	4824.4	6808.5	8105.5	-1.05	-0.02	0.86	165	79	86	-0.058	-0.009
PLAG1$MA0163.1	12297.1	15803.5	19305.3	-0.17	1.09	2.97	268	145	123	0.322	0.316
Hnf4a$MA0114.3	9228.4	11897.5	14780.2	-3.08	-1.03	0.11	233	107	126	-0.145	-0.279
FOXI1$MA0042.1	24972.2	30370.5	34763.1	-0.44	0.28	1.72	355	183	172	0.085	0.07
PPARA::RXRA$MA1148.1	30453.2	36373.5	41500.0	-1.48	-0.27	0.51	388	191	197	-0.042	-0.072
CTCF$MA0139.1	12148.8	15402.0	18535.8	-2.83	-0.86	-0.05	262	115	147	-0.297	-0.095
Crx$MA0467.1	43779.2	50806.0	56591.9	-0.59	0.27	1.61	458	234	224	0.076	0.076
Ahr::Arnt$MA0006.1	2439.4	3566.5	4697.1	-2.41	-0.64	0.14	127	56	71	-0.349	-0.171
ZNF341$MA1655.1	17353.0	21528.0	24851.2	-0.71	-0.26	1.57	299	147	152	-0.018	0.1
TEAD1$MA0090.1	25939.2	31583.0	35815.1	-2.14	0.49	0.79	366	185	181	0.011	-0.154
SIX2$MA1119.1	10394.0	13159.0	15938.2	-2.72	-0.89	0.88	243	121	122	-0.006	-0.189
IRF3$MA1418.1	2754.2	3890.0	5262.3	-3.62	-1.27	-0.17	138	56	82	-0.36	-0.322
THAP1$MA0597.1	34481.2	40549.5	47280.9	0.12	1.44	3.61	428	233	195	0.147	0.117
Nkx2-5$MA0063.1	59303.8	67823.5	77070.3	0.33	1.71	4.2	553	299	254	0.225	0.165
PLAGL2$MA1548.1	7990.7	10820.0	12482.2	-0.86	0.02	1.05	208	106	102	0.046	0.055
ZNF274$MA1592.1	22944.2	27535.5	32407.6	-0.26	0.88	2.84	348	184	164	0.058	0.125
RUNX1$MA0002.1	42809.6	49710.5	57388.6	0.32	1.64	4.1	475	263	212	0.192	0.198
IRF7$MA0772.1	598.8	1005.5	1384.1	0.0	0.18	1.44	65	39	26	0.242	-0.032
ZNF24$MA1124.1	28236.2	33757.0	39515.7	-4.59	-2.02	-0.42	398	181	217	-0.216	-0.332
IRF6$MA1509.1	2179.9	3181.5	4235.6	-2.53	-0.73	0.11	121	53	68	-0.167	-0.271
NR4A2$MA0160.1	11474.2	14726.5	17311.2	-0.63	0.12	1.23	245	124	121	0.069	0.053
PRDM1$MA0508.3	5826.6	7917.0	9694.2	-1.38	-0.19	0.63	181	86	95	-0.098	-0.114
OSR2$MA1646.1	6957.2	9394.0	11170.4	-0.72	0.18	1.3	197	100	97	0.018	0.051
ZNF263$MA0528.1	32399.0	38606.0	44165.0	-0.36	0.78	2.79	409	214	195	0.156	0.161
FEV$MA0156.1	18492.7	23275.5	26069.9	-1.06	-0.01	1.0	305	150	155	-0.106	0.014
RREB1$MA0073.1	27478.1	32530.5	37903.5	-2.95	-0.98	-0.02	379	173	206	-0.322	-0.21
Hes2$MA0616.1	7667.0	9890.0	12194.8	-1.87	-0.43	0.19	206	93	113	-0.159	-0.133
Gmeb1$MA0615.1	32131.5	38173.5	43904.8	0.02	0.67	2.51	405	220	185	0.134	0.055
ZBTB14$MA1650.1	8135.8	10561.5	12983.2	-0.6	0.38	1.74	212	106	106	0.02	0.189
HOXA5$MA0158.1	17898.7	21905.5	25650.6	-1.99	-0.45	0.37	305	145	160	-0.117	-0.108
NFYA$MA0060.2	29039.9	34326.5	40119.6	-3.03	-1.13	-0.05	391	179	212	-0.146	-0.237
ZNF382$MA1594.1	29194.4	34388.5	40095.0	-0.39	0.96	2.82	389	203	186	0.162	0.171
Hand1::Tcf3$MA0092.1	23466.4	28476.0	32609.5	-1.69	-0.29	0.68	344	172	172	-0.004	-0.042
HNF1B$MA0153.1	36807.3	43053.5	49303.4	-0.04	0.63	2.33	429	230	199	0.193	0.133
Nr2e1$MA0676.1	5113.4	7162.5	8492.2	-0.94	0.01	0.93	169	86	83	0.06	0.093
ZNF684$MA1600.1	63891.2	72676.0	80167.7	-0.56	0.31	1.63	548	277	271	0.05	0.099
Spz1$MA0111.1	24905.5	30237.5	34378.2	-1.55	-0.22	0.57	353	176	177	-0.012	-0.078
PRDM4$MA1647.1	2843.8	4010.5	5406.6	-3.85	-1.52	-0.12	142	59	83	-0.111	-0.362
RFX7$MA1554.1	10098.8	13049.5	15770.8	-2.64	-0.72	0.12	240	109	131	-0.153	-0.092
ZNF652$MA1657.1	15937.6	19963.5	23628.8	-0.65	-0.37	1.76	290	144	146	-0.005	0.119
Znf281$MA1630.1	44566.5	51984.5	58546.1	-0.39	0.44	1.98	467	239	228	0.04	0.114
YY1$MA0095.1	45701.5	53029.0	60460.4	-2.76	-0.85	0.27	479	228	251	-0.173	-0.132
ZNF16$MA1654.1	15774.1	19927.0	22826.2	-0.74	0.17	1.4	286	146	140	0.047	0.099
znf143$MA0088.1	68832.3	77461.5	87190.2	-0.03	1.29	3.34	584	311	273	0.29	0.254
MYBL2$MA0777.1	17236.4	21536.0	24637.3	-1.2	-0.12	0.71	296	142	154	-0.058	-0.012
MAFG::NFE2L1$MA0089.1	17147.8	20937.5	25413.8	-3.89	-1.63	-0.35	313	134	179	-0.257	-0.209
AR$MA0007.2	22642.5	27365.0	31567.3	-1.97	-0.43	0.54	340	168	172	-0.036	-0.153
ZSCAN29$MA1602.1	11363.9	14353.5	17244.1	-2.22	-0.61	0.37	250	119	131	-0.121	-0.165
