Merged motif (Total sequences: 12124)	5% stats	Median stats	95% stats	5% p-val	Median p-val	95% p-val	All mutation	Pos mutation	Neg mutation	Median score difference	Mean score difference
NEUROD1$MA1109.1|NEUROG2(var.2)$MA1642.1|HAND2$MA1638.1|TWIST1$MA1123.1|TWIST1$MA1123.2|Ptf1a$MA1618.1|ZBTB18$MA0698.1	1065636.4	1152199.5	1230526.5	-0.05	1.18	3.11	2269	1198	1071	0.069	0.102
ZBTB12$MA1649.1	875114.0	953066.5	1012493.2	-1.45	0.19	0.67	1964	987	977	0.007	-0.016
HNF1A$MA0046.2|HNF1B$MA0153.2	1159375.4	1251607.25	1342521.25	0.0	1.48	3.76	2406	1253	1153	0.034	0.091
En1$MA0027.1	808824.4	885981.5	943388.8	-0.55	0.22	1.61	1895	971	924	0.038	0.018
Nr2f6(var.2)$MA0728.1|Rarg$MA0859.1|Rarb$MA0857.1|RARA$MA0729.1	1303531.08	1404761.88	1490140.08	-0.97	0.0	1.22	2260	1084	1176	-0.075	-0.068
POU3F2$MA0787.1|POU1F1$MA0784.1|POU5F1$MA1115.1|POU3F3$MA0788.1|POU3F4$MA0789.1|POU3F1$MA0786.1|POU2F1$MA0785.1|POU5F1B$MA0792.1|POU2F3$MA0627.2|POU2F2$MA0507.1|Pou2f3$MA0627.1	1004830.84	1089162.18	1168203.85	-0.18	0.88	2.96	2092	1087	1005	0.074	0.1
Tbxt$MA0009.1	944995.7	1026316.5	1087527.2	0.0	0.16	1.38	2036	1056	980	0.096	0.016
Stat6$MA0520.1	1324946.9	1418003.5	1504574.3	-0.28	0.48	2.01	2409	1235	1174	0.054	0.046
PROX1$MA0794.1	1228805.0	1324932.0	1416525.1	-0.93	-0.55	2.22	2332	1159	1173	-0.008	0.068
TBXT$MA0009.2|TBX19$MA0804.1	1774304.15	1903072.0	2007379.75	-2.36	-0.66	0.54	2618	1279	1339	-0.022	-0.068
ZNF460$MA1596.1	1766587.4	1890950.0	2026300.5	-5.35	-2.76	-0.79	2848	1352	1496	-0.064	-0.123
E2F3$MA0469.2|E2F2$MA0864.1	1159617.6	1248118.75	1331182.2	-1.22	-0.05	1.08	2383	1174	1209	-0.027	-0.009
NKX2-3$MA0672.1|NKX2-8$MA0673.1	768098.4	838256.75	913391.8	-0.7	1.4	3.86	1930	975	955	0.015	0.122
HNF4G$MA0484.1|HNF4A$MA0114.2|HNF4A$MA0114.1	1370728.03	1488076.17	1565286.03	-0.78	0.14	1.38	2505	1278	1227	0.034	0.027
SRF$MA0083.1|SRF$MA0083.3	1272774.8	1381459.75	1463410.6	-0.57	0.34	1.73	2243	1141	1102	0.03	0.073
MAFF$MA0495.1|MAFK$MA0496.1|Mafb$MA0117.2|MAFG$MA0659.2|NRL$MA0842.2|NRL$MA0842.1|MAFF$MA0495.3	1247942.27	1346098.86	1439797.97	-0.09	1.44	3.72	2800	1453	1347	0.113	0.103
SOX8$MA0868.1	895648.4	971229.0	1037060.7	-0.29	0.49	1.94	1996	1022	974	0.06	0.057
PROP1$MA0715.1|Phox2b$MA0681.1|PHOX2A$MA0713.1	886627.9	965692.33	1032995.8	-0.69	0.06	1.76	1942	958	984	-0.029	0.058
E2F1$MA0024.1	564643.9	621995.0	682293.6	-4.44	-1.94	0.36	1637	791	846	-0.144	-0.159
Nr1h3::Rxra$MA0494.1	2092380.3	2227826.5	2356620.6	-3.01	-1.07	-0.02	3040	1475	1565	-0.052	-0.041
SP1$MA0079.1	1086168.7	1177457.5	1255308.2	-0.57	0.73	2.5	2206	1115	1091	0.05	0.07
ZNF652$MA1657.1	1075130.9	1165884.5	1257890.0	1.22	3.66	7.0	2263	1207	1056	0.084	0.136
HLF$MA0043.2|DBP$MA0639.1|TEF$MA0843.1|NFIL3$MA0025.1	958394.8	1043947.75	1114989.55	0.04	1.39	3.43	2156	1155	1001	0.066	0.124
GLI3$MA1491.1|GLI2$MA0734.2	1793935.4	1921225.5	2030202.35	-2.1	-0.48	0.22	2825	1386	1439	-0.025	-0.035
GATA2$MA0036.1	300451.2	341665.0	366648.5	-1.0	-0.03	1.08	1170	578	592	-0.178	-0.011
TP53$MA0106.3|TP53$MA0106.1	1703351.0	1815630.75	1937704.4	-0.12	1.61	3.95	2907	1487	1420	0.009	0.092
NR6A1$MA1541.1	1786128.8	1920416.0	2031448.6	-2.2	-0.59	0.29	2806	1380	1426	-0.029	-0.042
Crx$MA0467.1	870026.9	946332.0	1012867.2	-2.48	-0.61	0.48	1975	978	997	-0.033	-0.037
ZIC4$MA0751.1|ZIC5$MA1584.1|ZIC3$MA0697.1|ZIC1$MA0696.1	1764617.62	1888665.12	2010949.67	-3.8	-1.48	0.1	2845	1360	1485	-0.061	-0.06
MAX$MA0058.2|Myc$MA0147.2	810026.2	883869.75	958187.5	0.23	1.61	3.96	1937	1032	905	0.133	0.11
NR3C1$MA0113.3|NR3C2$MA0727.1|Ar$MA0007.3	1763096.5	1888777.0	2004920.6	-0.21	1.15	3.17	2747	1434	1313	0.034	0.106
SIX1$MA1118.1|SIX2$MA1119.1	1217269.9	1311562.25	1396138.5	-3.31	-1.22	0.01	2058	961	1097	-0.093	-0.091
REL$MA0101.1|RELA$MA0107.1|NFKB1$MA0105.3|NFKB1$MA0105.1	483365.95	533682.5	585797.78	6.56	10.64	16.2	1623	930	693	0.27	0.372
RUNX1$MA0002.2|RUNX2$MA0511.1	1104588.7	1200905.0	1272193.05	-0.18	0.21	1.46	1923	993	930	0.059	0.023
FEV$MA0156.1	258843.5	289563.5	321610.2	8.48	13.34	19.06	1240	728	512	0.372	0.43
Gmeb1$MA0615.1	2304483.4	2457371.0	2590828.4	-0.68	0.55	2.31	3170	1587	1583	0.003	0.038
YY1$MA0095.2	1051542.3	1137271.5	1208427.7	-1.62	-0.35	-0.03	2153	1023	1130	-0.12	0.0
YY2$MA0748.1	1306589.8	1407797.0	1495003.2	-1.84	-0.39	0.39	2396	1172	1224	-0.035	-0.021
Hand1::Tcf3$MA0092.1	684851.5	752815.5	802812.8	-1.33	-0.15	0.74	1744	861	883	-0.03	-0.018
Sox2$MA0143.1|Sox2$MA0143.2	1511495.0	1625074.0	1732419.9	-2.13	-0.55	-0.02	2584	1240	1344	-0.047	-0.028
GFI1$MA0038.2|Gfi1b$MA0483.1	936023.95	1021274.75	1083501.6	-0.77	0.13	1.36	2162	1102	1060	0.013	0.031
PHOX2B$MA0681.2	1423325.4	1528082.5	1617939.7	-1.23	-0.48	1.99	2500	1226	1274	-0.048	0.055
NR1H4$MA1110.1	992365.0	1076624.5	1144137.2	-0.23	0.37	1.78	2096	1080	1016	0.027	-0.013
MYBL2$MA0777.1	1783616.3	1906695.0	2020759.4	-2.24	-0.55	0.24	2794	1365	1429	-0.02	-0.044
Nkx2-5$MA0063.1	521248.0	578537.5	620626.9	-1.18	0.11	0.85	1527	776	751	0.035	0.0
THRB(var.2)$MA1575.1	1914601.1	2059619.5	2147952.6	-1.25	-0.12	0.74	2879	1417	1462	-0.016	0.019
POU4F1$MA0790.1|POU4F3$MA0791.1|POU4F2$MA0683.1	1409256.73	1515060.5	1611446.23	-0.48	0.71	2.19	2416	1260	1156	0.083	0.068
OVOL2$MA1545.1|OVOL1$MA1544.1	1657080.95	1773054.75	1881916.4	-3.28	-0.88	0.56	2717	1322	1395	-0.029	-0.107
HOXA5$MA0158.1	591656.1	647881.0	702155.5	-2.45	-0.68	0.28	1639	801	838	-0.06	-0.04
HOXC13$MA0907.1	955980.3	1032606.0	1115681.6	-0.09	0.98	2.76	2075	1072	1003	0.02	0.087
HNF4A(var.2)$MA1494.1	1469559.8	1576658.5	1663978.2	-2.2	-0.5	0.28	2540	1242	1298	-0.037	-0.067
STAT1$MA0137.1|STAT1::STAT2$MA0517.1	961475.2	1040236.25	1120834.85	0.68	2.78	5.8	2028	1065	963	0.208	0.201
EBF1$MA0154.3|EBF3$MA1637.1|Ebf2$MA1604.1	1204320.3	1296954.17	1385687.27	-0.06	0.83	2.62	2376	1244	1132	0.087	0.06
SOX14$MA1562.1	871352.9	944976.5	1013985.9	0.0	0.65	2.53	1975	1027	948	0.087	0.039
SP2$MA0516.2	2036781.8	2172291.5	2308710.0	0.3	1.63	3.93	3020	1591	1429	0.081	0.097
HNF1A$MA0046.1	1213222.8	1311418.0	1396630.5	-0.51	0.5	2.01	2318	1168	1150	0.018	0.036
AR$MA0007.2	1386294.4	1495825.0	1601331.2	0.08	1.08	3.17	2496	1311	1185	0.063	0.064
ZBTB26$MA1579.1	1264775.2	1363666.5	1451322.5	-0.45	0.45	1.99	2361	1192	1169	0.009	0.043
Isl1$MA1608.1	992880.3	1086949.5	1142284.7	-1.23	-0.06	0.83	2089	1042	1047	-0.009	-0.019
DUX4$MA0468.1|DUXA$MA0884.1	915524.15	992379.0	1062845.6	-1.1	0.19	1.5	1845	953	892	0.043	0.066
Znf423$MA0116.1	1353062.5	1454535.0	1561371.6	0.33	1.72	4.26	2480	1309	1171	0.085	0.092
NR2C2(var.2)$MA1536.1|NR2C1$MA1535.1	587886.75	651142.75	698837.2	-1.59	0.35	1.24	1614	821	793	0.006	-0.052
ZNF317$MA1593.1	984316.6	1070729.5	1128070.4	-1.45	-0.15	0.77	2079	1037	1042	-0.008	-0.023
CTCF$MA0139.1	2022060.2	2174332.5	2256073.1	-0.89	0.02	1.07	2950	1492	1458	0.023	-0.013
GLIS3$MA0737.1|GLIS1$MA0735.1	1322542.7	1422099.75	1523190.0	-4.0	-1.77	0.29	2477	1197	1280	-0.058	-0.11
OSR1$MA1542.1	922448.3	1008330.0	1066596.8	-1.28	-0.12	0.75	2016	999	1017	-0.022	-0.016
PAX3(var.2)$MA1546.1	1972878.9	2101825.5	2224410.2	-3.08	-1.14	0.41	2956	1451	1505	-0.048	-0.05
ZNF682$MA1599.1	1635024.4	1756576.0	1883853.8	-3.28	-1.15	-0.12	2705	1267	1438	-0.046	-0.012
FOXO3$MA0157.1	571604.9	635633.5	674707.8	-1.19	0.05	0.82	1597	808	789	0.037	-0.01
EBF1$MA0154.4	1370998.4	1476139.0	1556972.1	-0.49	0.23	1.57	2445	1233	1212	0.012	0.001
ZNF263$MA0528.2	1154076.1	1242451.5	1338846.8	0.5	2.25	4.92	2307	1216	1091	0.059	0.087
Dux$MA0611.1	374496.4	417385.0	460047.5	-6.55	-3.3	-1.19	1368	621	747	-0.157	-0.16
VENTX$MA0724.1	751162.6	817592.0	889458.8	-3.22	-1.29	0.22	1857	900	957	-0.061	-0.08
MYB$MA0100.3	757007.0	826593.0	878505.0	-1.41	0.17	0.67	1828	914	914	0.0	-0.029
IRF1$MA0050.2	1812516.1	1932718.5	2055132.4	0.47	2.01	4.6	2861	1529	1332	0.124	0.09
NFKB2$MA0778.1|NFKB1$MA0105.2|NFKB1$MA0105.4	786061.13	858868.67	920542.3	-0.43	1.55	3.74	2025	1045	980	0.04	0.169
POU6F1(var.2)$MA1549.1|POU6F2$MA0793.1	793729.1	865162.5	925404.0	-0.44	0.57	2.13	1887	974	913	0.032	0.063
Barhl1$MA0877.1	779824.8	846837.5	912187.4	-3.98	-1.64	0.39	1898	922	976	-0.013	-0.064
TFAP2A$MA0003.1	880829.2	952595.5	1022010.3	-1.81	-0.33	-0.02	1970	934	1036	-0.081	0.006
ZNF341$MA1655.1	1046701.3	1130957.5	1202817.6	-1.55	0.21	0.65	2140	1072	1068	0.003	-0.023
GCM1$MA0646.1|GCM2$MA0767.1	1158059.5	1248026.25	1346881.2	-4.12	-1.76	-0.24	2385	1128	1257	-0.074	-0.112
HIC2$MA0738.1	821038.0	903105.5	952994.4	-1.03	-0.04	0.88	1903	947	956	-0.018	0.001
ELK1$MA0028.1	740052.1	806929.0	871776.6	-2.57	-0.76	0.22	1830	891	939	-0.036	-0.045
Bcl6$MA0463.1	1017757.7	1104372.5	1195489.1	0.16	1.55	3.93	2161	1120	1041	0.073	0.069
ZNF136$MA1588.1	1537184.0	1637777.5	1740840.0	-0.25	0.67	2.38	2596	1326	1270	0.031	0.058
Tcfl5$MA0632.1	1253489.0	1346554.0	1446642.6	-8.7	-4.94	-2.18	2449	1146	1303	-0.119	-0.094
Pparg::Rxra$MA0065.2	1567100.3	1684798.5	1782033.8	-0.48	0.24	1.58	2612	1336	1276	0.04	0.004
SRF$MA0083.2	1642603.5	1751115.5	1865700.4	0.11	1.22	3.24	2703	1403	1300	0.086	0.066
PLAGL2$MA1548.1	806294.3	876557.5	950486.2	-4.72	-2.16	-0.46	1942	926	1016	-0.119	-0.124
MTF1$MA0863.1	1645725.7	1782456.0	1862455.8	-0.94	0.04	1.07	2673	1348	1325	0.035	-0.019
ZBTB6$MA1581.1	1152807.1	1247804.0	1335860.1	-6.63	-3.42	-1.36	2335	1112	1223	-0.087	-0.119
ZBTB14$MA1650.1	1618128.2	1740257.0	1859088.0	-7.23	-3.81	-1.48	2755	1267	1488	-0.122	-0.118
Twist2$MA0633.1	696308.1	760757.5	828765.8	-0.07	1.94	4.5	1807	937	870	0.016	0.125
ZNF143$MA0088.2	1770408.9	1894500.5	2025608.3	0.97	2.83	5.87	2852	1514	1338	0.061	0.129
RARA::RXRG$MA1149.1	1944465.4	2090083.5	2207635.9	-0.71	-0.43	1.99	2919	1456	1463	-0.004	0.056
ZNF263$MA0528.1	2331649.0	2490526.5	2636389.5	1.47	3.69	7.23	3281	1734	1547	0.077	0.137
NKX3-1$MA0124.1	370529.8	413073.5	452704.8	0.0	0.47	2.04	1305	684	621	0.07	0.049
SPDEF$MA0686.1	1132583.2	1225292.0	1309160.3	-0.02	0.53	2.06	2242	1162	1080	0.055	0.009
ZNF140$MA1589.1	2236925.2	2387390.0	2532931.8	-2.81	-0.86	0.04	3138	1525	1613	-0.055	-0.071
Rhox11$MA0629.1	1970593.4	2105829.5	2239332.5	-4.84	-2.07	-0.51	2986	1432	1554	-0.068	-0.072
FOXF2$MA0030.1	1249244.0	1357582.0	1422727.2	-1.06	-0.1	1.1	2337	1133	1204	-0.075	0.025
Nr2e3$MA0164.1	291371.4	325659.5	358098.5	-1.96	-0.44	0.43	1159	571	588	-0.061	-0.084
Ahr::Arnt$MA0006.1	459988.8	508246.0	551802.7	-2.29	-0.61	0.21	1451	704	747	-0.257	-0.066
Nkx2-5(var.2)$MA0503.1	1044046.8	1127635.0	1200252.5	-0.66	0.36	1.74	2144	1072	1072	0.002	0.046
PRDM1$MA0508.1	1161921.5	1264461.5	1359287.1	-0.19	0.96	2.93	2293	1176	1117	0.044	0.076
THAP1$MA0597.1	749129.2	829125.0	884200.4	-0.78	0.1	1.36	1827	920	907	0.015	0.011
ELF5$MA0136.1	384124.4	426837.0	470577.5	7.02	11.2	16.79	1467	865	602	0.255	0.243
RFX5$MA0510.1	1514454.1	1630854.5	1715010.3	-0.49	0.17	1.41	2566	1306	1260	0.016	-0.002
HINFP$MA0131.1	1111097.0	1204506.0	1293464.7	0.91	2.73	5.61	2282	1215	1067	0.135	0.095
ESR1$MA0112.1	1603979.3	1721323.5	1845648.0	-4.45	-1.88	0.34	2699	1314	1385	-0.067	-0.105
FOXH1$MA0479.1	917827.6	999377.5	1072424.9	-2.24	-0.52	0.4	2026	998	1028	-0.028	-0.029
Pax4$MA0068.1	3861883.2	4089923.5	4235654.2	-1.28	-0.14	0.71	4057	2015	2042	-0.015	0.008
Foxa2$MA0047.1	1004842.8	1083110.5	1157873.6	0.01	0.44	1.96	2105	1098	1007	0.102	0.024
HINFP$MA0131.2	1610891.9	1725618.0	1827500.9	-1.92	-0.42	0.31	2653	1296	1357	-0.062	-0.02
EWSR1-FLI1$MA0149.1	838431.5	918381.0	987249.2	-2.03	-0.45	0.27	1940	950	990	-0.049	-0.081
Arid5a$MA0602.1	1241360.8	1334629.5	1426074.9	-0.17	1.21	3.4	2363	1213	1150	0.046	0.056
MXI1$MA1108.2	805976.0	880961.5	956174.2	0.54	2.17	5.16	1947	1022	925	0.047	0.105
Nr5a2$MA0505.1	1434565.4	1546698.0	1621657.8	-1.41	-0.19	0.61	2500	1223	1277	-0.011	0.009
SPIB$MA0081.1	221872.8	250623.5	281395.9	4.86	9.11	13.46	1127	660	467	0.494	0.333
Tal1::Gata1$MA0140.1	1907140.4	2043286.0	2148277.8	0.0	0.31	1.76	2880	1486	1394	0.042	0.006
PRDM1$MA0508.2	649828.4	719225.5	760566.6	-0.7	0.05	1.11	1699	876	823	0.028	-0.006
INSM1$MA0155.1	1168502.4	1263667.0	1350634.0	-0.28	1.01	2.97	2294	1173	1121	0.058	0.07
TCFL5$MA0632.2	1378337.6	1492356.0	1589150.4	-2.85	-0.95	0.16	2489	1213	1276	-0.047	-0.05
TFAP4(var.2)$MA1570.1	810485.3	880795.5	949614.6	0.06	0.82	2.7	1913	1010	903	0.105	0.058
Gfi1$MA0038.1	604537.1	662963.0	723246.1	-5.46	-2.35	-0.62	1697	805	892	-0.066	-0.076
CENPB$MA0637.1	2068915.4	2210686.5	2349888.7	-3.28	1.15	1.36	3031	1517	1514	0.004	-0.07
RARA::RXRA$MA0159.1	1729828.8	1866498.5	1954458.1	-0.92	-0.09	1.11	2739	1360	1379	-0.043	0.022
PPARA::RXRA$MA1148.1	2043067.5	2175959.5	2308480.7	0.11	1.14	3.19	3007	1563	1444	0.067	0.037
MSGN1$MA1524.1	899898.2	982303.5	1060956.3	1.32	3.51	6.62	2079	1108	971	0.074	0.132
PBX1$MA0070.1	938463.5	1015953.0	1087736.6	-1.83	-0.39	0.59	2037	1017	1020	-0.01	-0.039
FERD3L$MA1485.1	1270251.4	1380314.0	1442527.0	-1.02	0.01	0.94	2350	1198	1152	0.018	-0.008
ETS1$MA0098.1	110180.9	126851.0	145188.6	1.78	4.19	7.51	779	438	341	0.16	0.154
MYBL1$MA0776.1	1429702.1	1530274.0	1636156.5	-3.41	-1.23	0.39	2529	1238	1291	-0.029	-0.074
NR2F1$MA0017.1	1086019.0	1175812.5	1241049.8	-1.45	-0.2	0.65	2181	1089	1092	-0.009	-0.02
Arid3a$MA0151.1	232857.2	261122.5	293543.2	0.5	2.04	4.76	1072	585	487	0.383	0.162
ZKSCAN1$MA1585.1	929534.9	1021394.5	1076713.6	-1.01	0.03	1.01	2023	1026	997	0.015	0.009
Nkx3-2$MA0122.1	571975.7	628219.5	679011.1	-0.24	0.64	2.18	1613	830	783	0.032	0.042
IRF7$MA0772.1	1125989.5	1213525.5	1306576.3	0.3	1.76	4.36	2269	1191	1078	0.053	0.109
GATA1::TAL1$MA0140.2	1796980.8	1928475.5	2022383.8	-1.5	-0.22	0.56	2793	1380	1413	-0.011	0.002
ZBTB33$MA0527.1	1890142.8	2016657.0	2151830.0	-5.76	-2.74	-0.88	2939	1398	1541	-0.08	-0.121
TEAD1$MA0090.1	976502.0	1058484.5	1135692.5	-0.11	0.64	2.45	2089	1077	1012	0.084	0.024
DPRX$MA1480.1	872193.1	942190.5	1012767.0	-3.57	-1.38	-0.19	1994	936	1058	-0.109	-0.068
PAX5$MA0014.2	2109070.8	2251204.5	2383651.8	-2.24	-0.62	0.4	3038	1502	1536	-0.019	-0.05
NHLH2$MA1529.1	1889437.2	2019268.5	2161724.5	-4.42	-1.81	-0.28	2918	1406	1512	-0.026	-0.088
Arid3b$MA0601.1	682288.6	746501.5	794255.2	-1.36	-0.26	0.38	1742	845	897	-0.033	-0.016
RXRA::VDR$MA0074.1	1122970.0	1208620.0	1293466.6	-2.12	-0.56	0.25	2228	1092	1136	-0.04	-0.051
Dmrt1$MA1603.1	1245921.2	1340002.0	1433558.0	0.0	0.84	2.7	2356	1222	1134	0.074	0.05
Atoh1$MA0461.1	448296.5	496647.5	546851.2	0.04	0.83	2.55	1441	762	679	0.267	0.093
IRF6$MA1509.1	815327.3	896660.0	948819.8	-1.09	-0.05	0.59	1897	915	982	-0.035	0.03
Sox5$MA0087.1	384217.0	432417.0	463286.6	-1.05	-0.02	0.91	1316	640	676	-0.061	0.016
ZNF274$MA1592.1	1574822.7	1694887.0	1793999.2	-1.74	-0.31	0.42	2624	1291	1333	-0.019	-0.011
RFX7$MA1554.1	834418.1	916801.0	969599.5	-1.38	-0.17	0.7	1925	955	970	-0.014	-0.009
GATA1$MA0035.4	828794.8	905063.0	974765.2	0.68	2.32	5.21	1976	1057	919	0.105	0.086
HLTF$MA0109.1	907326.7	987437.0	1060795.4	-2.21	-0.52	0.32	2014	987	1027	-0.027	-0.015
ZFP57$MA1583.1	1462665.2	1575774.0	1679205.0	-2.53	-0.63	0.32	2545	1251	1294	-0.017	-0.043
Nr2e1$MA0676.1	550516.9	605235.0	658779.7	-0.23	0.9	2.71	1591	820	771	0.034	0.072
RUNX3$MA0684.2	950644.3	1039144.0	1096312.9	-0.88	-0.02	1.0	2040	1014	1026	-0.004	0.035
SRY$MA0084.1	618641.9	676547.0	728770.3	-0.43	0.44	1.89	1666	850	816	0.028	0.018
TFAP4$MA0691.1	869885.7	943462.0	1005614.4	-0.62	0.29	1.68	1959	981	978	0.008	0.021
YY2$MA0748.2	1335838.2	1432252.0	1528261.0	-2.96	-0.99	0.04	2440	1181	1259	-0.04	-0.048
PRDM1$MA0508.3	752562.1	819502.5	878258.9	-0.24	0.35	1.99	1829	947	882	0.056	0.005
ZNF684$MA1600.1	2236000.4	2388607.0	2514764.6	-1.63	-0.28	0.53	3111	1541	1570	-0.029	-0.023
BCL6$MA0463.2	1624768.3	1740580.5	1846611.7	-2.24	0.59	1.07	2672	1347	1325	0.013	-0.036
Ddit3::Cebpa$MA0019.1	1028527.0	1106807.5	1189347.3	0.44	2.0	4.72	2174	1156	1018	0.119	0.088
Pax2$MA0067.1	574050.1	630544.5	681012.8	-0.5	0.42	1.89	1608	814	794	0.012	0.043
ZBTB32$MA1580.1	935416.4	1021424.5	1075278.6	-1.09	0.0	0.92	2021	991	1030	-0.015	0.009
PRDM4$MA1647.1	843755.4	913801.5	989179.4	-0.03	0.78	2.57	1947	1011	936	0.033	0.048
OSR2$MA1646.1	1056385.1	1142340.0	1221571.5	-1.98	-0.47	-0.03	2163	1023	1140	-0.051	-0.01
THRB(var.3)$MA1576.1	1823943.0	1948150.5	2083645.8	-0.7	1.53	3.92	2859	1453	1406	0.044	0.095
SPI1$MA0080.1	137756.8	158035.5	180375.0	5.06	8.52	12.9	904	513	391	0.375	0.312
Sox17$MA0078.1	591028.8	657454.5	702508.6	-1.03	0.03	0.93	1623	812	811	0.008	-0.003
Myb$MA0100.1	644803.8	709827.5	754620.6	-0.82	0.05	1.03	1688	857	831	0.03	-0.008
Six3$MA0631.1	1947671.9	2071564.5	2189467.8	-0.22	0.6	2.22	2914	1488	1426	0.043	0.037
KLF13$MA0657.1	1949533.1	2088967.0	2198141.7	-2.02	-0.45	0.41	2919	1443	1476	-0.026	-0.012
BARX2$MA1471.1	1040841.2	1122681.5	1206754.0	-2.42	-0.81	-0.03	2157	1031	1126	-0.038	-0.032
Klf4$MA0039.1	638214.1	699239.5	761581.0	-0.18	0.8	2.6	1706	878	828	0.046	0.047
NR2F1$MA0017.2	1003899.7	1092027.5	1171651.6	-0.72	0.85	2.71	2129	1074	1055	0.019	0.075
HLF$MA0043.1	895612.7	970083.0	1053527.0	2.49	5.54	9.26	2097	1140	957	0.165	0.154
NR3C1$MA0113.1	1727620.2	1859819.5	1949708.9	-0.69	0.06	1.22	2732	1393	1339	0.042	0.01
ZSCAN4$MA1155.1	1582888.4	1701002.0	1806506.5	0.04	0.67	2.57	2645	1402	1243	0.052	0.049
ZNF135$MA1587.1	1487886.4	1596994.5	1699445.0	-0.03	0.87	2.84	2571	1326	1245	0.062	0.037
HES6$MA1493.1	1112678.1	1200506.5	1292555.0	-3.38	-1.26	0.06	2244	1086	1158	-0.064	-0.095
Creb3l2$MA0608.1	915135.1	993995.0	1070746.1	-2.36	-0.73	0.15	2028	985	1043	-0.111	-0.057
Pax5$MA0014.1	2113336.0	2264062.0	2411842.6	-4.94	-2.24	-0.63	3099	1472	1627	-0.098	-0.06
NFYB$MA0502.2	1021403.0	1111213.5	1180340.1	-0.5	0.3	1.73	2126	1074	1052	0.003	0.006
Stat2$MA1623.1	933253.8	1009107.5	1088240.3	0.11	1.03	2.92	2053	1094	959	0.078	0.059
Atf3$MA0605.1	516108.2	568153.0	622822.6	5.11	9.36	14.54	1661	939	722	0.27	0.276
EBF1$MA0154.1	780052.2	846253.5	916405.9	0.02	0.8	2.61	1875	975	900	0.107	0.058
Hes2$MA0616.1	1336044.8	1451975.0	1531202.2	-0.61	0.18	1.5	2422	1229	1193	0.019	0.004
ZNF282$MA1154.1	1806865.7	1927839.0	2060266.0	0.19	1.52	3.69	2844	1483	1361	0.06	0.083
ZNF354C$MA0130.1	352417.8	394723.0	431583.0	-1.6	-0.28	0.5	1269	630	639	-0.089	-0.05
RELB$MA1117.1	906818.0	985548.5	1061754.6	1.39	3.55	6.74	2083	1103	980	0.09	0.158
LIN54$MA0619.1	469953.7	521341.5	558950.2	-1.13	-0.08	0.73	1448	717	731	-0.025	-0.021
TP63$MA0525.2	1424958.9	1529385.0	1627620.5	0.02	0.69	2.41	2510	1300	1210	0.069	0.047
ZNF75D$MA1601.1	824208.6	895200.5	962995.4	-2.05	-0.54	0.34	1919	942	977	-0.012	-0.068
Arx$MA0874.1	1476562.2	1587731.0	1695185.1	-2.44	-0.69	0.57	2557	1267	1290	-0.024	-0.045
BACH2(var.2)$MA1470.1	1672159.0	1782973.0	1892972.3	-0.56	0.63	2.3	2706	1364	1342	0.028	0.07
NFYA$MA0060.2	1936441.5	2075946.5	2176754.2	-1.35	-0.17	0.58	2894	1418	1476	-0.012	-0.015
Prdm15$MA1616.1	1444994.9	1564451.5	1637588.0	-0.88	-0.02	0.94	2503	1235	1268	-0.011	0.01
SMAD2::SMAD3::SMAD4$MA0513.1	1213511.0	1324571.5	1390344.5	-1.23	0.08	0.87	2307	1160	1147	0.014	-0.024
Hic1$MA0739.1	742692.5	819647.0	867494.7	-1.07	-0.06	0.89	1814	899	915	-0.016	-0.006
Spz1$MA0111.1	1071374.8	1171427.0	1233740.2	-0.48	0.01	1.27	2165	1120	1045	0.09	-0.019
PLAG1$MA0163.1	1286631.1	1384861.0	1481629.9	-4.97	-2.24	0.79	2433	1189	1244	-0.075	-0.137
ZNF382$MA1594.1	2370041.8	2521583.5	2673058.9	0.29	1.74	4.3	3254	1695	1559	0.109	0.074
TP63$MA0525.1	2275841.8	2441973.0	2541023.3	-0.92	0.06	1.11	3130	1586	1544	0.024	0.004
KLF15$MA1513.1	1352105.8	1443726.5	1538205.4	-0.33	0.66	2.4	2438	1237	1201	0.023	0.079
Lhx3$MA0135.1	957387.2	1035422.5	1114254.5	0.05	0.77	2.58	2071	1088	983	0.11	0.021
ZEB1$MA0103.1	362834.2	405387.5	450523.6	-25.24	-18.49	-12.95	1488	576	912	-0.169	-0.362
ZEB1$MA0103.2	615069.0	670187.0	732128.2	-7.46	-4.14	-1.85	1735	770	965	-0.209	-0.19
MZF1$MA0056.2	1251690.0	1351592.0	1435673.1	-0.43	0.55	2.3	2355	1194	1161	0.007	0.049
NR1I3$MA1534.1	595051.6	653019.0	712140.6	0.1	1.16	3.24	1659	879	780	0.107	0.062
HMBOX1$MA0895.1	820570.0	884524.0	957021.2	-0.22	1.38	3.73	1933	997	936	0.033	0.077
E2F3$MA0469.3	883476.0	953064.0	1027570.2	-5.16	-2.59	-0.7	2032	966	1066	-0.047	-0.135
MAFG::NFE2L1$MA0089.1	259207.8	292040.0	326870.2	6.25	10.67	15.78	1224	740	484	0.214	0.275
ZNF528$MA1597.1	1601417.1	1711493.0	1811004.4	-2.22	-0.52	-0.02	2647	1273	1374	-0.045	-0.052
IRF1$MA0050.1	702997.7	763109.0	828121.4	-0.63	2.84	5.85	1827	944	883	0.138	0.178
